x	y	car_pre_inf
502667	2126297	4.951100405
502767	2126297	4.958513949
502867	2126297	4.965978088
502967	2126297	4.973492647
503067	2126297	4.981057452
503167	2126297	4.988672328
503267	2126297	4.9963371
503367	2126297	5.004051592
503467	2126297	5.011815629
503567	2126297	5.019629035
503667	2126297	5.027491635
503767	2126297	5.035403251
503867	2126297	5.043363708
503967	2126297	5.051372829
504067	2126297	5.059430437
504167	2126297	5.067536357
504267	2126297	5.07569041
504367	2126297	5.083892419
504467	2126297	5.092142208
504567	2126297	5.1004396
504667	2126297	5.108784416
504767	2126297	5.117176479
504867	2126297	5.125615612
504967	2126297	5.134101638
505067	2126297	5.142634377
505167	2126297	5.151213653
505267	2126297	5.159839288
505367	2126297	5.168511104
505467	2126297	5.177228922
505567	2126297	5.185992566
505667	2126297	5.194801857
505767	2126297	5.203656616
505867	2126297	5.212556667
505967	2126297	5.221501831
501067	2126397	4.823927748
501167	2126397	4.830526434
501267	2126397	4.837178557
501367	2126397	4.843883948
501467	2126397	4.850642437
501567	2126397	4.857453853
501667	2126397	4.864318025
501767	2126397	4.871234782
501867	2126397	4.878203952
501967	2126397	4.885225363
502067	2126397	4.892298841
502167	2126397	4.899424215
502267	2126397	4.906601311
502367	2126397	4.913829956
502467	2126397	4.921109975
502567	2126397	4.928441194
502667	2126397	4.935823439
502767	2126397	4.943256535
502867	2126397	4.950740306
502967	2126397	4.958274578
503067	2126397	4.965859174
503167	2126397	4.973493919
503267	2126397	4.981178637
503367	2126397	4.988913151
503467	2126397	4.996697285
503567	2126397	5.004530862
503667	2126397	5.012413705
503767	2126397	5.020345637
503867	2126397	5.028326481
503967	2126397	5.036356058
504067	2126397	5.044434192
504167	2126397	5.052560705
504267	2126397	5.060735419
504367	2126397	5.068958155
504467	2126397	5.077228736
504567	2126397	5.085546983
504667	2126397	5.093912718
504767	2126397	5.102325763
504867	2126397	5.110785939
504967	2126397	5.119293067
505067	2126397	5.127846969
505167	2126397	5.136447466
505267	2126397	5.145094379
505367	2126397	5.15378753
505467	2126397	5.162526739
505567	2126397	5.171311828
505667	2126397	5.180142618
505767	2126397	5.189018931
505867	2126397	5.197940586
505967	2126397	5.206907406
500967	2126497	4.801804484
501067	2126497	4.808367647
501167	2126497	4.814984516
501267	2126497	4.821654921
501367	2126497	4.828378689
501467	2126497	4.835155651
501567	2126497	4.841985634
501667	2126497	4.848868467
501767	2126497	4.855803977
501867	2126497	4.862791992
501967	2126497	4.869832337
502067	2126497	4.87692484
502167	2126497	4.884069327
502267	2126497	4.891265622
502367	2126497	4.898513552
502467	2126497	4.905812942
502567	2126497	4.913163616
502667	2126497	4.920565398
502767	2126497	4.928018113
502867	2126497	4.935521585
502967	2126497	4.943075637
503067	2126497	4.950680093
503167	2126497	4.958334776
503267	2126497	4.966039508
503367	2126497	4.973794112
503467	2126497	4.981598411
503567	2126497	4.989452226
503667	2126497	4.997355381
503767	2126497	5.005307696
503867	2126497	5.013308994
503967	2126497	5.021359096
504067	2126497	5.029457823
504167	2126497	5.037604997
504267	2126497	5.045800439
504367	2126497	5.054043969
504467	2126497	5.062335409
504567	2126497	5.070674579
504667	2126497	5.079061301
504767	2126497	5.087495394
504867	2126497	5.09597668
504967	2126497	5.104504978
505067	2126497	5.113080109
505167	2126497	5.121701894
505267	2126497	5.130370152
505367	2126497	5.139084705
505467	2126497	5.147845371
505567	2126497	5.156651973
505667	2126497	5.165504328
505767	2126497	5.174402259
505867	2126497	5.183345585
505967	2126497	5.192334127
500967	2126597	4.786244222
501067	2126597	4.792825537
501167	2126597	4.799460656
501267	2126597	4.806149408
501367	2126597	4.812891621
501467	2126597	4.819687123
501567	2126597	4.826535741
501667	2126597	4.833437302
501767	2126597	4.840391633
501867	2126597	4.84739856
501967	2126597	4.854457908
502067	2126597	4.861569503
502167	2126597	4.868733169
502267	2126597	4.875948732
502367	2126597	4.883216016
502467	2126597	4.890534844
502567	2126597	4.89790504
502667	2126597	4.905326428
502767	2126597	4.912798831
502867	2126597	4.920322072
502967	2126597	4.927895972
503067	2126597	4.935520355
503167	2126597	4.943195043
503267	2126597	4.950919857
503367	2126597	4.958694619
503467	2126597	4.966519151
503567	2126597	4.974393273
503667	2126597	4.982316807
503767	2126597	4.990289574
503867	2126597	4.998311393
503967	2126597	5.006382087
504067	2126597	5.014501475
504167	2126597	5.022669378
504267	2126597	5.030885615
504367	2126597	5.039150007
504467	2126597	5.047462374
504567	2126597	5.055822535
504667	2126597	5.06423031
504767	2126597	5.072685519
504867	2126597	5.081187981
504967	2126597	5.089737516
505067	2126597	5.098333944
505167	2126597	5.106977083
505267	2126597	5.115666754
505367	2126597	5.124402774
505467	2126597	5.133184965
505567	2126597	5.142013145
505667	2126597	5.150887133
505767	2126597	5.159806748
505867	2126597	5.168771811
505967	2126597	5.17778214
500867	2126697	4.764156572
500967	2126697	4.770702029
501067	2126697	4.777301561
501167	2126697	4.783954997
501267	2126697	4.790662164
501367	2126697	4.797422889
501467	2126697	4.804236998
501567	2126697	4.811104319
501667	2126697	4.818024676
501767	2126697	4.824997895
501867	2126697	4.832023802
501967	2126697	4.83910222
502067	2126697	4.846232975
502167	2126697	4.853415889
502267	2126697	4.860650788
502367	2126697	4.867937492
502467	2126697	4.875275827
502567	2126697	4.882665614
502667	2126697	4.890106676
502767	2126697	4.897598834
502867	2126697	4.905141911
502967	2126697	4.912735728
503067	2126697	4.920380107
503167	2126697	4.928074868
503267	2126697	4.935819832
503367	2126697	4.94361482
503467	2126697	4.951459652
503567	2126697	4.959354149
503667	2126697	4.96729813
503767	2126697	4.975291416
503867	2126697	4.983333826
503967	2126697	4.991425179
504067	2126697	4.999565296
504167	2126697	5.007753995
504267	2126697	5.015991096
504367	2126697	5.024276417
504467	2126697	5.032609777
504567	2126697	5.040990996
504667	2126697	5.049419892
504767	2126697	5.057896284
504867	2126697	5.066419991
504967	2126697	5.07499083
505067	2126697	5.083608621
505167	2126697	5.092273181
505267	2126697	5.100984331
505367	2126697	5.109741886
505467	2126697	5.118545667
505567	2126697	5.127395492
505667	2126697	5.136291178
505767	2126697	5.145232545
505867	2126697	5.15421941
500767	2126797	4.742105114
500867	2126797	4.748614407
500967	2126797	4.755178049
501067	2126797	4.761795867
501167	2126797	4.768467687
501267	2126797	4.775193336
501367	2126797	4.78197264
501467	2126797	4.788805424
501567	2126797	4.795691515
501667	2126797	4.802630735
501767	2126797	4.809622911
501867	2126797	4.816667865
501967	2126797	4.823765422
502067	2126797	4.830915404
502167	2126797	4.838117635
502267	2126797	4.845371936
502367	2126797	4.85267813
502467	2126797	4.860036039
502567	2126797	4.867445485
502667	2126797	4.874906288
502767	2126797	4.88241827
502867	2126797	4.889981252
502967	2126797	4.897595054
503067	2126797	4.905259496
503167	2126797	4.912974398
503267	2126797	4.92073958
503367	2126797	4.928554862
503467	2126797	4.936420063
503567	2126797	4.944335003
503667	2126797	4.952299499
503767	2126797	4.960313372
503867	2126797	4.96837644
503967	2126797	4.976488521
504067	2126797	4.984649434
504167	2126797	4.992858997
504267	2126797	5.001117028
504367	2126797	5.009423346
504467	2126797	5.017777768
504567	2126797	5.026180112
504667	2126797	5.034630197
504767	2126797	5.043127839
504867	2126797	5.051672856
504967	2126797	5.060265067
505067	2126797	5.068904288
505167	2126797	5.077590337
505267	2126797	5.086323031
505367	2126797	5.095102189
505467	2126797	5.103927627
505567	2126797	5.112799163
505667	2126797	5.121716614
505767	2126797	5.130679798
505867	2126797	5.139688532
500767	2126897	4.726563094
500867	2126897	4.733090538
500967	2126897	4.739672432
501067	2126897	4.746308601
501167	2126897	4.752998873
501267	2126897	4.759743071
501367	2126897	4.766541022
501467	2126897	4.773392549
501567	2126897	4.780297477
501667	2126897	4.787255629
501767	2126897	4.794266829
501867	2126897	4.801330899
501967	2126897	4.808447661
502067	2126897	4.815616939
502167	2126897	4.822838553
502267	2126897	4.830112326
502367	2126897	4.837438078
502467	2126897	4.844815629
502567	2126897	4.852244802
502667	2126897	4.859725415
502767	2126897	4.867257289
502867	2126897	4.874840244
502967	2126897	4.882474098
503067	2126897	4.890158671
503167	2126897	4.897893783
503267	2126897	4.905679252
503367	2126897	4.913514896
503467	2126897	4.921400533
503567	2126897	4.929335983
503667	2126897	4.937321063
503767	2126897	4.945355591
503867	2126897	4.953439384
503967	2126897	4.96157226
504067	2126897	4.969754037
504167	2126897	4.977984532
504267	2126897	4.986263562
504367	2126897	4.994590944
504467	2126897	5.002966495
504567	2126897	5.011390032
504667	2126897	5.019861372
504767	2126897	5.028380332
504867	2126897	5.036946728
504967	2126897	5.045560376
505067	2126897	5.054221094
505167	2126897	5.062928699
505267	2126897	5.071683005
505367	2126897	5.080483831
505467	2126897	5.089330993
505567	2126897	5.098224306
505667	2126897	5.107163588
505767	2126897	5.116148655
505867	2126897	5.125179324
500667	2126997	4.704548516
500767	2126997	4.711039451
500867	2126997	4.717585113
500967	2126997	4.724185325
501067	2126997	4.730839914
501167	2126997	4.737548704
501267	2126997	4.74431152
501367	2126997	4.751128185
501467	2126997	4.757998522
501567	2126997	4.764922355
501667	2126997	4.771899506
501767	2126997	4.778929798
501867	2126997	4.786013051
501967	2126997	4.793149088
502067	2126997	4.80033773
502167	2126997	4.807578796
502267	2126997	4.814872108
502367	2126997	4.822217485
502467	2126997	4.829614748
502567	2126997	4.837063715
502667	2126997	4.844564206
502767	2126997	4.85211604
502867	2126997	4.859719036
502967	2126997	4.867373011
503067	2126997	4.875077784
503167	2126997	4.882833174
503267	2126997	4.890638996
503367	2126997	4.898495071
503467	2126997	4.906401213
503567	2126997	4.914357242
503667	2126997	4.922362973
503767	2126997	4.930418223
503867	2126997	4.93852281
503967	2126997	4.94667655
504067	2126997	4.954879258
504167	2126997	4.963130753
504267	2126997	4.971430849
504367	2126997	4.979779363
504467	2126997	4.98817611
504567	2126997	4.996620907
504667	2126997	5.00511357
504767	2126997	5.013653914
504867	2126997	5.022241756
504967	2126997	5.030876909
505067	2126997	5.039559192
505167	2126997	5.048288418
505267	2126997	5.057064403
505367	2126997	5.065886964
505467	2126997	5.074755916
505567	2126997	5.083671073
505667	2126997	5.092632252
505767	2126997	5.101639269
500667	2127097	4.689025219
500767	2127097	4.695534336
500867	2127097	4.702098281
500967	2127097	4.70871688
501067	2127097	4.715389956
501167	2127097	4.722117332
501267	2127097	4.728898832
501367	2127097	4.735734279
501467	2127097	4.742623495
501567	2127097	4.749566301
501667	2127097	4.756562519
501767	2127097	4.76361197
501867	2127097	4.770714475
501967	2127097	4.777869854
502067	2127097	4.785077927
502167	2127097	4.792338514
502267	2127097	4.799651433
502367	2127097	4.807016504
502467	2127097	4.814433546
502567	2127097	4.821902377
502667	2127097	4.829422814
502767	2127097	4.836994676
502867	2127097	4.844617781
502967	2127097	4.852291945
503067	2127097	4.860016987
503167	2127097	4.867792722
503267	2127097	4.875618967
503367	2127097	4.883495539
503467	2127097	4.891422255
503567	2127097	4.89939893
503667	2127097	4.90742538
503767	2127097	4.915501421
503867	2127097	4.92362687
503967	2127097	4.93180154
504067	2127097	4.940025249
504167	2127097	4.94829781
504267	2127097	4.95661904
504367	2127097	4.964988753
504467	2127097	4.973406764
504567	2127097	4.981872889
504667	2127097	4.990386942
504767	2127097	4.998948738
504867	2127097	5.007558092
504967	2127097	5.016214818
505067	2127097	5.024918731
505167	2127097	5.033669646
505267	2127097	5.042467377
505367	2127097	5.05131174
505467	2127097	5.060202547
505567	2127097	5.069139615
505667	2127097	5.078122758
505767	2127097	5.087151791
500567	2127197	4.667048275
500667	2127197	4.673520533
500767	2127197	4.680047899
500867	2127197	4.686630196
500967	2127197	4.693267248
501067	2127197	4.699958878
501167	2127197	4.706704908
501267	2127197	4.713505161
501367	2127197	4.720359457
501467	2127197	4.727267619
501567	2127197	4.734229466
501667	2127197	4.741244819
501767	2127197	4.748313498
501867	2127197	4.755435323
501967	2127197	4.762610112
502067	2127197	4.769837685
502167	2127197	4.77711786
502267	2127197	4.784450455
502367	2127197	4.791835288
502467	2127197	4.799272177
502567	2127197	4.806760939
502667	2127197	4.814301391
502767	2127197	4.82189335
502867	2127197	4.829536632
502967	2127197	4.837231054
503067	2127197	4.844976431
503167	2127197	4.85277258
503267	2127197	4.860619316
503367	2127197	4.868516455
503467	2127197	4.876463811
503567	2127197	4.884461201
503667	2127197	4.892508438
503767	2127197	4.900605339
503867	2127197	4.908751716
503967	2127197	4.916947386
504067	2127197	4.925192161
504167	2127197	4.933485858
504267	2127197	4.941828289
504367	2127197	4.950219269
504467	2127197	4.958658612
504567	2127197	4.967146131
504667	2127197	4.975681642
504767	2127197	4.984264957
504867	2127197	4.99289589
504967	2127197	5.001574255
505067	2127197	5.010299866
505167	2127197	5.019072537
505267	2127197	5.02789208
505367	2127197	5.036758311
505467	2127197	5.045671041
505567	2127197	5.054630086
505667	2127197	5.063635259
505767	2127197	5.072686373
500567	2127297	4.651544144
500667	2127297	4.658034613
500767	2127297	4.664580295
500867	2127297	4.671181011
500967	2127297	4.677836584
501067	2127297	4.684546835
501167	2127297	4.691311587
501267	2127297	4.698130659
501367	2127297	4.705003873
501467	2127297	4.711931048
501567	2127297	4.718912005
501667	2127297	4.725946561
501767	2127297	4.733034536
501867	2127297	4.740175748
501967	2127297	4.747370016
502067	2127297	4.754617157
502167	2127297	4.761916989
502267	2127297	4.769269328
502367	2127297	4.776673991
502467	2127297	4.784130796
502567	2127297	4.791639558
502667	2127297	4.799200093
502767	2127297	4.806812216
502867	2127297	4.814475744
502967	2127297	4.822190491
503067	2127297	4.829956273
503167	2127297	4.837772904
503267	2127297	4.845640199
503367	2127297	4.853557972
503467	2127297	4.861526038
503567	2127297	4.86954421
503667	2127297	4.877612303
503767	2127297	4.885730129
503867	2127297	4.893897504
503967	2127297	4.90211424
504067	2127297	4.910380151
504167	2127297	4.91869505
504267	2127297	4.92705875
504367	2127297	4.935471064
504467	2127297	4.943931806
504567	2127297	4.952440788
504667	2127297	4.960997823
504767	2127297	4.969602724
504867	2127297	4.978255304
504967	2127297	4.986955376
505067	2127297	4.995702752
505167	2127297	5.004497244
505267	2127297	5.013338667
505367	2127297	5.022226832
505467	2127297	5.031161551
505567	2127297	5.040142639
505667	2127297	5.049169907
500567	2127397	4.636058865
500667	2127397	4.642567613
500767	2127397	4.649131678
500867	2127397	4.65575088
500967	2127397	4.662425041
501067	2127397	4.669153982
501167	2127397	4.675937523
501267	2127397	4.682775483
501367	2127397	4.689667682
501467	2127397	4.696613939
501567	2127397	4.703614072
501667	2127397	4.7106679
501767	2127397	4.717775239
501867	2127397	4.724935907
501967	2127397	4.732149722
502067	2127397	4.739416499
502167	2127397	4.746736055
502267	2127397	4.754108207
502367	2127397	4.761532769
502467	2127397	4.769009558
502567	2127397	4.776538388
502667	2127397	4.784119074
502767	2127397	4.79175143
502867	2127397	4.799435272
502967	2127397	4.807170413
503067	2127397	4.814956668
503167	2127397	4.822793849
503267	2127397	4.830681771
503367	2127397	4.838620247
503467	2127397	4.84660909
503567	2127397	4.854648113
503667	2127397	4.862737129
503767	2127397	4.87087595
503867	2127397	4.87906439
503967	2127397	4.88730226
504067	2127397	4.895589374
504167	2127397	4.903925543
504267	2127397	4.91231058
504367	2127397	4.920744296
504467	2127397	4.929226504
504567	2127397	4.937757015
504667	2127397	4.946335642
504767	2127397	4.954962197
504867	2127397	4.963636491
504967	2127397	4.972358335
505067	2127397	4.981127542
505167	2127397	4.989943924
505267	2127397	4.998807292
505367	2127397	5.007717458
505467	2127397	5.016674233
505567	2127397	5.02567743
