x	y	coe_com_inf
502867	2126297	2.237345201
502967	2126297	2.24168746
503067	2126297	2.246043866
503167	2126297	2.250414335
503267	2126297	2.254798786
503367	2126297	2.259197137
503467	2126297	2.263609306
503567	2126297	2.268035214
503667	2126297	2.272474779
503767	2126297	2.276927921
503867	2126297	2.281394561
503967	2126297	2.285874618
504067	2126297	2.290368015
504167	2126297	2.294874672
504267	2126297	2.299394511
504367	2126297	2.303927454
504467	2126297	2.308473424
504567	2126297	2.313032344
504667	2126297	2.317604137
504767	2126297	2.322188726
504867	2126297	2.326786036
504967	2126297	2.331395991
505067	2126297	2.336018516
505167	2126297	2.340653536
505267	2126297	2.345300977
505367	2126297	2.349960764
505467	2126297	2.354632825
505567	2126297	2.359317086
505667	2126297	2.364013475
505767	2126297	2.368721918
505867	2126297	2.373442344
505967	2126297	2.378174681
501067	2126397	2.155991147
501167	2126397	2.160074971
501267	2126397	2.164174484
501367	2126397	2.168289596
501467	2126397	2.17242022
501567	2126397	2.176566267
501667	2126397	2.180727649
501767	2126397	2.184904279
501867	2126397	2.189096069
501967	2126397	2.193302933
502067	2126397	2.197524784
502167	2126397	2.201761536
502267	2126397	2.206013102
502367	2126397	2.210279398
502467	2126397	2.214560338
502567	2126397	2.218855838
502667	2126397	2.223165812
502767	2126397	2.227490176
502867	2126397	2.231828847
502967	2126397	2.236181742
503067	2126397	2.240548776
503167	2126397	2.244929868
503267	2126397	2.249324935
503367	2126397	2.253733895
503467	2126397	2.258156666
503567	2126397	2.262593167
503667	2126397	2.267043317
503767	2126397	2.271507036
503867	2126397	2.275984244
503967	2126397	2.28047486
504067	2126397	2.284978806
504167	2126397	2.289496003
504267	2126397	2.294026371
504367	2126397	2.298569833
504467	2126397	2.30312631
504567	2126397	2.307695727
504667	2126397	2.312278004
504767	2126397	2.316873066
504867	2126397	2.321480837
504967	2126397	2.326101241
505067	2126397	2.330734202
505167	2126397	2.335379645
505267	2126397	2.340037496
505367	2126397	2.34470768
505467	2126397	2.349390123
505567	2126397	2.354084753
505667	2126397	2.358791495
505767	2126397	2.363510278
505867	2126397	2.368241029
505967	2126397	2.372983676
500967	2126497	2.146212543
501067	2126497	2.150291294
501167	2126497	2.154385825
501267	2126497	2.158496046
501367	2126497	2.162621869
501467	2126497	2.166763204
501567	2126497	2.170919962
501667	2126497	2.175092056
501767	2126497	2.179279397
501867	2126497	2.183481897
501967	2126497	2.18769947
502067	2126497	2.191932027
502167	2126497	2.196179483
502267	2126497	2.200441751
502367	2126497	2.204718746
502467	2126497	2.20901038
502567	2126497	2.21331657
502667	2126497	2.21763723
502767	2126497	2.221972275
502867	2126497	2.226321622
502967	2126497	2.230685186
503067	2126497	2.235062883
503167	2126497	2.239454632
503267	2126497	2.243860349
503367	2126497	2.248279951
503467	2126497	2.252713357
503567	2126497	2.257160484
503667	2126497	2.261621253
503767	2126497	2.266095581
503867	2126497	2.270583388
503967	2126497	2.275084595
504067	2126497	2.279599121
504167	2126497	2.284126888
504267	2126497	2.288667815
504367	2126497	2.293221826
504467	2126497	2.297788841
504567	2126497	2.302368783
504667	2126497	2.306961575
504767	2126497	2.31156714
504867	2126497	2.3161854
504967	2126497	2.320816281
505067	2126497	2.325459705
505167	2126497	2.330115599
505267	2126497	2.334783887
505367	2126497	2.339464494
505467	2126497	2.344157347
505567	2126497	2.348862371
505667	2126497	2.353579494
505767	2126497	2.358308642
505867	2126497	2.363049744
505967	2126497	2.367802726
500967	2126597	2.14051046
501067	2126597	2.144599956
501167	2126597	2.148705234
501267	2126597	2.152826205
501367	2126597	2.156962777
501467	2126597	2.161114863
501567	2126597	2.165282372
501667	2126597	2.169465216
501767	2126597	2.173663306
501867	2126597	2.177876555
501967	2126597	2.182104874
502067	2126597	2.186348176
502167	2126597	2.190606374
502267	2126597	2.194879381
502367	2126597	2.19916711
502467	2126597	2.203469475
502567	2126597	2.207786391
502667	2126597	2.212117773
502767	2126597	2.216463534
502867	2126597	2.220823591
502967	2126597	2.22519786
503067	2126597	2.229586255
503167	2126597	2.233988695
503267	2126597	2.238405095
503367	2126597	2.242835373
503467	2126597	2.247279446
503567	2126597	2.251737233
503667	2126597	2.256208652
503767	2126597	2.260693622
503867	2126597	2.265192061
503967	2126597	2.269703889
504067	2126597	2.274229027
504167	2126597	2.278767395
504267	2126597	2.283318912
504367	2126597	2.287883502
504467	2126597	2.292461084
504567	2126597	2.297051582
504667	2126597	2.301654917
504767	2126597	2.306271012
504867	2126597	2.310899791
504967	2126597	2.315541177
505067	2126597	2.320195093
505167	2126597	2.324861465
505267	2126597	2.329540217
505367	2126597	2.334231275
505467	2126597	2.338934563
505567	2126597	2.343650009
505667	2126597	2.348377538
505767	2126597	2.353117077
505867	2126597	2.357868554
505967	2126597	2.362631896
500867	2126697	2.130732513
500967	2126697	2.13481692
501067	2126697	2.138917201
501167	2126697	2.143033267
501267	2126697	2.147165026
501367	2126697	2.151312389
501467	2126697	2.155475264
501567	2126697	2.159653564
501667	2126697	2.163847197
501767	2126697	2.168056076
501867	2126697	2.172280111
501967	2126697	2.176519215
502067	2126697	2.180773299
502167	2126697	2.185042276
502267	2126697	2.189326058
502367	2126697	2.193624559
502467	2126697	2.197937692
502567	2126697	2.202265371
502667	2126697	2.206607509
502767	2126697	2.210964023
502867	2126697	2.215334825
502967	2126697	2.219719833
503067	2126697	2.224118961
503167	2126697	2.228532125
503267	2126697	2.232959243
503367	2126697	2.23740023
503467	2126697	2.241855004
503567	2126697	2.246323483
503667	2126697	2.250805585
503767	2126697	2.255301227
503867	2126697	2.25981033
503967	2126697	2.264332812
504067	2126697	2.268868592
504167	2126697	2.273417592
504267	2126697	2.27797973
504367	2126697	2.282554928
504467	2126697	2.287143108
504567	2126697	2.291744191
504667	2126697	2.296358098
504767	2126697	2.300984753
504867	2126697	2.305624078
504967	2126697	2.310275997
505067	2126697	2.314940433
505167	2126697	2.319617311
505267	2126697	2.324306554
505367	2126697	2.329008089
505467	2126697	2.333721839
505567	2126697	2.338447732
505667	2126697	2.343185693
505767	2126697	2.347935649
505867	2126697	2.352697526
500767	2126797	2.120957495
500867	2126797	2.125036758
500967	2126797	2.129131989
501067	2126797	2.133243097
501167	2126797	2.137369991
501267	2126797	2.14151258
501367	2126797	2.145670772
501467	2126797	2.149844477
501567	2126797	2.154033606
501667	2126797	2.158238068
501767	2126797	2.162457774
501867	2126797	2.166692634
501967	2126797	2.170942561
502067	2126797	2.175207465
502167	2126797	2.179487258
502267	2126797	2.183781853
502367	2126797	2.188091162
502467	2126797	2.192415099
502567	2126797	2.196753576
502667	2126797	2.201106508
502767	2126797	2.205473809
502867	2126797	2.209855392
502967	2126797	2.214251173
503067	2126797	2.218661068
503167	2126797	2.223084992
503267	2126797	2.22752286
503367	2126797	2.23197459
503467	2126797	2.236440098
503567	2126797	2.240919302
503667	2126797	2.245412119
503767	2126797	2.249918467
503867	2126797	2.254438265
503967	2126797	2.258971431
504067	2126797	2.263517886
504167	2126797	2.268077547
504267	2126797	2.272650337
504367	2126797	2.277236174
504467	2126797	2.281834981
504567	2126797	2.286446677
504667	2126797	2.291071186
504767	2126797	2.29570843
504867	2126797	2.30035833
504967	2126797	2.30502081
505067	2126797	2.309695793
505167	2126797	2.314383204
505267	2126797	2.319082965
505367	2126797	2.323795003
505467	2126797	2.328519243
505567	2126797	2.333255609
505667	2126797	2.338004027
505767	2126797	2.342764425
505867	2126797	2.347536728
500767	2126897	2.115259514
500867	2126897	2.11934964
500967	2126897	2.123455737
501067	2126897	2.127577713
501167	2126897	2.131715476
501267	2126897	2.135868934
501367	2126897	2.140037996
501467	2126897	2.144222571
501567	2126897	2.148422568
501667	2126897	2.152637898
501767	2126897	2.15686847
501867	2126897	2.161114194
501967	2126897	2.165374981
502067	2126897	2.169650743
502167	2126897	2.17394139
502267	2126897	2.178246835
502367	2126897	2.182566989
502467	2126897	2.186901766
502567	2126897	2.191251078
502667	2126897	2.195614839
502767	2126897	2.199992962
502867	2126897	2.204385361
502967	2126897	2.208791951
503067	2126897	2.213212647
503167	2126897	2.217647364
503267	2126897	2.222096017
503367	2126897	2.226558523
503467	2126897	2.231034799
503567	2126897	2.23552476
503667	2126897	2.240028325
503767	2126897	2.24454541
503867	2126897	2.249075935
503967	2126897	2.253619817
504067	2126897	2.258176976
504167	2126897	2.262747331
504267	2126897	2.267330802
504367	2126897	2.271927308
504467	2126897	2.276536771
504567	2126897	2.281159112
504667	2126897	2.285794251
504767	2126897	2.290442111
504867	2126897	2.295102614
504967	2126897	2.299775684
505067	2126897	2.304461242
505167	2126897	2.309159212
505267	2126897	2.31386952
505367	2126897	2.318592088
505467	2126897	2.323326842
505567	2126897	2.328073707
505667	2126897	2.332832609
505767	2126897	2.337603474
505867	2126897	2.342386228
500667	2126997	2.105485234
500767	2126997	2.109570198
500867	2126997	2.113671229
500967	2126997	2.117788233
501067	2126997	2.121921118
501167	2126997	2.12606979
501267	2126997	2.130234158
501367	2126997	2.13441413
501467	2126997	2.138609615
501567	2126997	2.142820521
501667	2126997	2.147046757
501767	2126997	2.151288233
501867	2126997	2.155544859
501967	2126997	2.159816546
502067	2126997	2.164103203
502167	2126997	2.168404742
502267	2126997	2.172721073
502367	2126997	2.17705211
502467	2126997	2.181397764
502567	2126997	2.185757947
502667	2126997	2.190132572
502767	2126997	2.194521553
502867	2126997	2.198924803
502967	2126997	2.203342237
503067	2126997	2.207773768
503167	2126997	2.212219312
503267	2126997	2.216678784
503367	2126997	2.2211521
503467	2126997	2.225639175
503567	2126997	2.230139927
503667	2126997	2.234654271
503767	2126997	2.239182126
503867	2126997	2.24372341
503967	2126997	2.248278039
504067	2126997	2.252845934
504167	2126997	2.257427013
504267	2126997	2.262021195
504367	2126997	2.2666284
504467	2126997	2.271248549
504567	2126997	2.275881562
504667	2126997	2.280527361
504767	2126997	2.285185867
504867	2126997	2.289857002
504967	2126997	2.294540688
505067	2126997	2.299236848
505167	2126997	2.303945406
505267	2126997	2.308666286
505367	2126997	2.313399411
505467	2126997	2.318144706
505567	2126997	2.322902096
505667	2126997	2.327671507
505767	2126997	2.332452864
500667	2127097	2.099793708
500767	2127097	2.103889617
500867	2127097	2.108001595
500967	2127097	2.112129548
501067	2127097	2.116273382
501167	2127097	2.120433005
501267	2127097	2.124608323
501367	2127097	2.128799246
501467	2127097	2.133005679
501567	2127097	2.137227533
501667	2127097	2.141464715
501767	2127097	2.145717135
501867	2127097	2.149984702
501967	2127097	2.154267325
502067	2127097	2.158564916
502167	2127097	2.162877384
502267	2127097	2.16720464
502367	2127097	2.171546595
502467	2127097	2.175903162
502567	2127097	2.180274252
502667	2127097	2.184659778
502767	2127097	2.189059653
502867	2127097	2.193473789
502967	2127097	2.197902101
503067	2127097	2.202344502
503167	2127097	2.206800908
503267	2127097	2.211271232
503367	2127097	2.21575539
503467	2127097	2.220253299
503567	2127097	2.224764873
503667	2127097	2.22929003
503767	2127097	2.233828687
503867	2127097	2.23838076
503967	2127097	2.242946168
504067	2127097	2.24752483
504167	2127097	2.252116662
504267	2127097	2.256721586
504367	2127097	2.26133952
504467	2127097	2.265970385
504567	2127097	2.2706141
504667	2127097	2.275270587
504767	2127097	2.279939767
504867	2127097	2.284621561
504967	2127097	2.289315892
505067	2127097	2.294022682
505167	2127097	2.298741855
505267	2127097	2.303473333
505367	2127097	2.308217041
505467	2127097	2.312972903
505567	2127097	2.317740844
505667	2127097	2.322520789
505767	2127097	2.327312663
500567	2127197	2.090020216
500667	2127197	2.094110946
500767	2127197	2.098217842
500867	2127197	2.102340808
500967	2127197	2.106479751
501067	2127197	2.110634576
501167	2127197	2.11480519
501267	2127197	2.1189915
501367	2127197	2.123193413
501467	2127197	2.127410836
501567	2127197	2.131643677
501667	2127197	2.135891844
501767	2127197	2.140155247
501867	2127197	2.144433793
501967	2127197	2.148727392
502067	2127197	2.153035953
502167	2127197	2.157359388
502267	2127197	2.161697605
502367	2127197	2.166050517
502467	2127197	2.170418033
502567	2127197	2.174800067
502667	2127197	2.179196529
502767	2127197	2.183607332
502867	2127197	2.18803239
502967	2127197	2.192471615
503067	2127197	2.19692492
503167	2127197	2.201392221
503267	2127197	2.205873431
503367	2127197	2.210368466
503467	2127197	2.21487724
503567	2127197	2.21939967
503667	2127197	2.223935672
503767	2127197	2.228485162
503867	2127197	2.233048057
503967	2127197	2.237624275
504067	2127197	2.242213733
504167	2127197	2.246816351
504267	2127197	2.251432047
504367	2127197	2.25606074
504467	2127197	2.260702349
504567	2127197	2.265356795
504667	2127197	2.270023999
504767	2127197	2.274703881
504867	2127197	2.279396363
504967	2127197	2.284101366
505067	2127197	2.288818814
505167	2127197	2.293548628
505267	2127197	2.298290732
505367	2127197	2.303045049
505467	2127197	2.307811504
505567	2127197	2.312590021
505667	2127197	2.317380526
505767	2127197	2.322182942
500567	2127297	2.084335262
500667	2127297	2.088437019
500767	2127297	2.092554943
500867	2127297	2.09668894
500967	2127297	2.100838914
501067	2127297	2.105004772
501167	2127297	2.109186418
501267	2127297	2.11338376
501367	2127297	2.117596704
501467	2127297	2.121825156
501567	2127297	2.126069024
501667	2127297	2.130328216
501767	2127297	2.13460264
501867	2127297	2.138892203
501967	2127297	2.143196816
502067	2127297	2.147516387
502167	2127297	2.151850825
502267	2127297	2.156200042
502367	2127297	2.160563946
502467	2127297	2.164942449
502567	2127297	2.169335461
502667	2127297	2.173742896
502767	2127297	2.178164664
502867	2127297	2.182600677
502967	2127297	2.18705085
503067	2127297	2.191515094
503167	2127297	2.195993325
503267	2127297	2.200485454
503367	2127297	2.204991399
503467	2127297	2.209511072
503567	2127297	2.21404439
503667	2127297	2.218591268
503767	2127297	2.223151623
503867	2127297	2.227725372
503967	2127297	2.232312431
504067	2127297	2.236912718
504167	2127297	2.241526151
504267	2127297	2.246152648
504367	2127297	2.250792129
504467	2127297	2.255444513
504567	2127297	2.260109719
504667	2127297	2.264787668
504767	2127297	2.269478281
504867	2127297	2.274181478
504967	2127297	2.278897182
505067	2127297	2.283625313
505167	2127297	2.288365796
505267	2127297	2.293118552
505367	2127297	2.297883505
505467	2127297	2.302660579
505567	2127297	2.307449698
505667	2127297	2.312250787
500567	2127397	2.078659171
500667	2127397	2.082771997
500767	2127397	2.086900993
500867	2127397	2.091046063
500967	2127397	2.09520711
501067	2127397	2.099384042
501167	2127397	2.103576762
501267	2127397	2.107785176
501367	2127397	2.11200919
501467	2127397	2.116248712
501567	2127397	2.120503647
501667	2127397	2.124773903
501767	2127397	2.129059387
501867	2127397	2.133360007
501967	2127397	2.137675671
502067	2127397	2.142006289
502167	2127397	2.14635177
502267	2127397	2.150712022
502367	2127397	2.155086955
502467	2127397	2.159476481
502567	2127397	2.163880509
502667	2127397	2.168298952
502767	2127397	2.172731719
502867	2127397	2.177178725
502967	2127397	2.181639879
503067	2127397	2.186115097
503167	2127397	2.190604291
503267	2127397	2.195107374
503367	2127397	2.199624261
503467	2127397	2.204154866
503567	2127397	2.208699104
503667	2127397	2.213256892
503767	2127397	2.217828144
503867	2127397	2.222412777
503967	2127397	2.227010708
504067	2127397	2.231621854
504167	2127397	2.236246132
504267	2127397	2.240883462
504367	2127397	2.245533761
504467	2127397	2.250196948
504567	2127397	2.254872943
504667	2127397	2.259561667
504767	2127397	2.264263038
504867	2127397	2.268976979
504967	2127397	2.27370341
505067	2127397	2.278442253
505167	2127397	2.28319343
505267	2127397	2.287956865
505367	2127397	2.29273248
505467	2127397	2.297520198
505567	2127397	2.302319944
505667	2127397	2.307131643
