x	y	car_pre_dur
502667	2126297	5.703470338
502767	2126297	5.712440009
502867	2126297	5.721454976
502967	2126297	5.730514993
503067	2126297	5.739619812
503167	2126297	5.748769189
503267	2126297	5.75796288
503367	2126297	5.767200644
503467	2126297	5.776482239
503567	2126297	5.785807426
503667	2126297	5.795175967
503767	2126297	5.804587625
503867	2126297	5.814042165
503967	2126297	5.823539353
504067	2126297	5.833078956
504167	2126297	5.842660744
504267	2126297	5.852284485
504367	2126297	5.861949952
504467	2126297	5.871656917
504567	2126297	5.881405154
504667	2126297	5.891194439
504767	2126297	5.901024548
504867	2126297	5.91089526
504967	2126297	5.920806353
505067	2126297	5.930757609
505167	2126297	5.940748809
505267	2126297	5.950779736
505367	2126297	5.960850176
505467	2126297	5.970959914
505567	2126297	5.981108737
505667	2126297	5.991296434
505767	2126297	6.001522794
505867	2126297	6.011787609
505967	2126297	6.02209067
501067	2126397	5.55013056
501167	2126397	5.558367275
501267	2126397	5.566653453
501367	2126397	5.574988823
501467	2126397	5.583373115
501567	2126397	5.591806063
501667	2126397	5.600287398
501767	2126397	5.608816857
501867	2126397	5.617394175
501967	2126397	5.626019089
502067	2126397	5.634691339
502167	2126397	5.643410664
502267	2126397	5.652176807
502367	2126397	5.66098951
502467	2126397	5.669848517
502567	2126397	5.678753575
502667	2126397	5.687704429
502767	2126397	5.69670083
502867	2126397	5.705742526
502967	2126397	5.714829268
503067	2126397	5.72396081
503167	2126397	5.733136906
503267	2126397	5.74235731
503367	2126397	5.75162178
503467	2126397	5.760930073
503567	2126397	5.77028195
503667	2126397	5.77967717
503767	2126397	5.789115497
503867	2126397	5.798596695
503967	2126397	5.808120527
504067	2126397	5.817686761
504167	2126397	5.827295164
504267	2126397	5.836945506
504367	2126397	5.846637557
504467	2126397	5.856371088
504567	2126397	5.866145874
504667	2126397	5.875961688
504767	2126397	5.885818307
504867	2126397	5.895715508
504967	2126397	5.905653069
505067	2126397	5.915630771
505167	2126397	5.925648394
505267	2126397	5.935705722
505367	2126397	5.945802537
505467	2126397	5.955938626
505567	2126397	5.966113774
505667	2126397	5.97632777
505767	2126397	5.986580402
505867	2126397	5.996871462
505967	2126397	6.00720074
500967	2126497	5.52574432
501067	2126497	5.533957963
501167	2126497	5.542221363
501267	2126497	5.550534246
501367	2126497	5.55889634
501467	2126497	5.567307374
501567	2126497	5.575767078
501667	2126497	5.584275186
501767	2126497	5.592831428
501867	2126497	5.601435542
501967	2126497	5.610087261
502067	2126497	5.618786324
502167	2126497	5.62753247
502267	2126497	5.636325439
502367	2126497	5.645164972
502467	2126497	5.654050812
502567	2126497	5.662982703
502667	2126497	5.671960393
502767	2126497	5.680983627
502867	2126497	5.690052154
502967	2126497	5.699165725
503067	2126497	5.70832409
503167	2126497	5.717527004
503267	2126497	5.726774219
503367	2126497	5.736065492
503467	2126497	5.74540058
503567	2126497	5.75477924
503667	2126497	5.764201234
503767	2126497	5.773666323
503867	2126497	5.783174268
503967	2126497	5.792724835
504067	2126497	5.802317788
504167	2126497	5.811952895
504267	2126497	5.821629924
504367	2126497	5.831348644
504467	2126497	5.841108827
504567	2126497	5.850910245
504667	2126497	5.860752671
504767	2126497	5.870635881
504867	2126497	5.880559651
504967	2126497	5.890523759
505067	2126497	5.900527985
505167	2126497	5.910572109
505267	2126497	5.920655912
505367	2126497	5.930779178
505467	2126497	5.940941691
505567	2126497	5.951143238
505667	2126497	5.961383605
505767	2126497	5.97166258
505867	2126497	5.981979955
505967	2126497	5.992335519
500967	2126597	5.509565178
501067	2126597	5.517805609
501167	2126597	5.526095818
501267	2126597	5.534435529
501367	2126597	5.542824469
501467	2126597	5.551262365
501567	2126597	5.559748947
501667	2126597	5.568283943
501767	2126597	5.576867087
501867	2126597	5.585498111
501967	2126597	5.59417675
502067	2126597	5.602902739
502167	2126597	5.611675817
502267	2126597	5.620495722
502367	2126597	5.629362193
502467	2126597	5.638274974
502567	2126597	5.647233807
502667	2126597	5.656238436
502767	2126597	5.665288608
502867	2126597	5.67438407
502967	2126597	5.68352457
503067	2126597	5.692709859
503167	2126597	5.70193969
503267	2126597	5.711213814
503367	2126597	5.720531987
503467	2126597	5.729893964
503567	2126597	5.739299504
503667	2126597	5.748748364
503767	2126597	5.758240306
503867	2126597	5.76777509
503967	2126597	5.777352481
504067	2126597	5.786972243
504167	2126597	5.796634141
504267	2126597	5.806337943
504367	2126597	5.816083418
504467	2126597	5.825870335
504567	2126597	5.835698468
504667	2126597	5.845567588
504767	2126597	5.85547747
504867	2126597	5.865427889
504967	2126597	5.875418623
505067	2126597	5.885449451
505167	2126597	5.895520151
505267	2126597	5.905630505
505367	2126597	5.915780296
505467	2126597	5.925969308
505567	2126597	5.936197325
505667	2126597	5.946464135
505767	2126597	5.956769524
505867	2126597	5.967113283
505967	2126597	5.977495201
500867	2126697	5.485189096
500967	2126697	5.493406365
501067	2126697	5.50167371
501167	2126697	5.509990852
501267	2126697	5.518357515
501367	2126697	5.526773423
501467	2126697	5.535238302
501567	2126697	5.543751879
501667	2126697	5.552313883
501767	2126697	5.560924044
501867	2126697	5.569582094
501967	2126697	5.578287766
502067	2126697	5.587040795
502167	2126697	5.595840916
502267	2126697	5.604687867
502367	2126697	5.613581387
502467	2126697	5.622521216
502567	2126697	5.631507096
502667	2126697	5.64053877
502767	2126697	5.649615983
502867	2126697	5.658738482
502967	2126697	5.667906013
503067	2126697	5.677118327
503167	2126697	5.686375173
503267	2126697	5.695676304
503367	2126697	5.705021473
503467	2126697	5.714410435
503567	2126697	5.723842947
503667	2126697	5.733318767
503767	2126697	5.742837654
503867	2126697	5.752399368
503967	2126697	5.762003672
504067	2126697	5.771650329
504167	2126697	5.781339105
504267	2126697	5.791069767
504367	2126697	5.800842081
504467	2126697	5.810655818
504567	2126697	5.820510747
504667	2126697	5.830406643
504767	2126697	5.840343277
504867	2126697	5.850320424
504967	2126697	5.860337863
505067	2126697	5.870395369
505167	2126697	5.880492722
505267	2126697	5.890629702
505367	2126697	5.900806092
505467	2126697	5.911021675
505567	2126697	5.921276235
505667	2126697	5.931569558
505767	2126697	5.941901431
505867	2126697	5.952271643
500767	2126797	5.460829894
500867	2126797	5.469023805
500967	2126797	5.477268094
501067	2126797	5.485562479
501167	2126797	5.49390668
501267	2126797	5.502300417
501367	2126797	5.510743415
501467	2126797	5.519235397
501567	2126797	5.527776089
501667	2126797	5.536365219
501767	2126797	5.545002514
501867	2126797	5.553687706
501967	2126797	5.562420525
502067	2126797	5.571200705
502167	2126797	5.580027981
502267	2126797	5.588902088
502367	2126797	5.597822765
502467	2126797	5.606789749
502567	2126797	5.615802782
502667	2126797	5.624861606
502767	2126797	5.633965965
502867	2126797	5.643115602
502967	2126797	5.652310266
503067	2126797	5.661549703
503167	2126797	5.670833664
503267	2126797	5.680161899
503367	2126797	5.68953416
503467	2126797	5.698950202
503567	2126797	5.708409781
503667	2126797	5.717912652
503767	2126797	5.727458575
503867	2126797	5.737047309
503967	2126797	5.746678615
504067	2126797	5.756352256
504167	2126797	5.766067997
504267	2126797	5.775825603
504367	2126797	5.785624841
504467	2126797	5.795465479
504567	2126797	5.805347289
504667	2126797	5.81527004
504767	2126797	5.825233506
504867	2126797	5.835237461
504967	2126797	5.84528168
505067	2126797	5.855365942
505167	2126797	5.865490023
505267	2126797	5.875653704
505367	2126797	5.885856767
505467	2126797	5.896098993
505567	2126797	5.906380167
505667	2126797	5.916700074
505767	2126797	5.9270585
505867	2126797	5.937455234
500767	2126897	5.444658109
500867	2126897	5.452879147
500967	2126897	5.461150583
501067	2126897	5.469472134
501167	2126897	5.477843517
501267	2126897	5.486264453
501367	2126897	5.494734662
501467	2126897	5.503253868
501567	2126897	5.511821794
501667	2126897	5.520438167
501767	2126897	5.529102713
501867	2126897	5.537815161
501967	2126897	5.546575242
502067	2126897	5.555382686
502167	2126897	5.564237227
502267	2126897	5.573138601
502367	2126897	5.582086542
502467	2126897	5.591080789
502567	2126897	5.600121082
502667	2126897	5.60920716
502767	2126897	5.618338767
502867	2126897	5.627515646
502967	2126897	5.636737542
503067	2126897	5.646004202
503167	2126897	5.655315376
503267	2126897	5.664670811
503367	2126897	5.674070261
503467	2126897	5.683513478
503567	2126897	5.693000216
503667	2126897	5.702530231
503767	2126897	5.71210328
503867	2126897	5.721719123
503967	2126897	5.73137752
504067	2126897	5.741078233
504167	2126897	5.750821024
504267	2126897	5.76060566
504367	2126897	5.770431905
504467	2126897	5.780299528
504567	2126897	5.790208298
504667	2126897	5.800157986
504767	2126897	5.810148363
504867	2126897	5.820179203
504967	2126897	5.830250282
505067	2126897	5.840361374
505167	2126897	5.850512259
505267	2126897	5.860702715
505367	2126897	5.870932523
505467	2126897	5.881201464
505567	2126897	5.891509323
505667	2126897	5.901855883
505767	2126897	5.912240931
505867	2126897	5.922664255
500667	2126997	5.420309456
500767	2126997	5.428507046
500867	2126997	5.43675534
500967	2126997	5.44505405
501067	2126997	5.453402893
501167	2126997	5.461801583
501267	2126997	5.47024984
501367	2126997	5.478747383
501467	2126997	5.487293934
501567	2126997	5.495889213
501667	2126997	5.504532947
501767	2126997	5.51322486
501867	2126997	5.521964679
501967	2126997	5.530752134
502067	2126997	5.539586955
502167	2126997	5.548468873
502267	2126997	5.557397622
502367	2126997	5.566372937
502467	2126997	5.575394554
502567	2126997	5.584462211
502667	2126997	5.593575648
502767	2126997	5.602734606
502867	2126997	5.611938828
502967	2126997	5.621188057
503067	2126997	5.63048204
503167	2126997	5.639820524
503267	2126997	5.649203257
503367	2126997	5.65862999
503467	2126997	5.668100475
503567	2126997	5.677614465
503667	2126997	5.687171716
503767	2126997	5.696771983
503867	2126997	5.706415024
503967	2126997	5.716100599
504067	2126997	5.72582847
504167	2126997	5.735598398
504267	2126997	5.745410147
504367	2126997	5.755263483
504467	2126997	5.765158173
504567	2126997	5.775093985
504667	2126997	5.785070689
504767	2126997	5.795088056
504867	2126997	5.805145859
504967	2126997	5.815243873
505067	2126997	5.825381872
505167	2126997	5.835559635
505267	2126997	5.845776938
505367	2126997	5.856033564
505467	2126997	5.866329292
505567	2126997	5.876663905
505667	2126997	5.887037188
505767	2126997	5.897448926
500667	2127097	5.404151971
500767	2127097	5.412376927
500867	2127097	5.420652605
500967	2127097	5.428978717
501067	2127097	5.437354977
501167	2127097	5.4457811
501267	2127097	5.454256802
501367	2127097	5.4627818
501467	2127097	5.471355815
501567	2127097	5.479978567
501667	2127097	5.488649779
501767	2127097	5.497369176
501867	2127097	5.506136482
501967	2127097	5.514951425
502067	2127097	5.523813734
502167	2127097	5.532723139
502267	2127097	5.541679373
502367	2127097	5.550682169
502467	2127097	5.559731263
502567	2127097	5.56882639
502667	2127097	5.57796729
502767	2127097	5.587153702
502867	2127097	5.596385367
502967	2127097	5.60566203
503067	2127097	5.614983434
503167	2127097	5.624349325
503267	2127097	5.633759452
503367	2127097	5.643213564
503467	2127097	5.652711411
503567	2127097	5.662252745
503667	2127097	5.671837322
503767	2127097	5.681464896
503867	2127097	5.691135225
503967	2127097	5.700848067
504067	2127097	5.710603181
504167	2127097	5.720400331
504267	2127097	5.730239278
504367	2127097	5.740119787
504467	2127097	5.750041625
504567	2127097	5.76000456
504667	2127097	5.770008359
504767	2127097	5.780052794
504867	2127097	5.790137638
504967	2127097	5.800262662
505067	2127097	5.810427643
505167	2127097	5.820632357
505267	2127097	5.830876582
505367	2127097	5.841160096
505467	2127097	5.851482681
505567	2127097	5.861844119
505667	2127097	5.872244193
505767	2127097	5.882682689
500567	2127197	5.379814106
500667	2127197	5.388015524
500767	2127197	5.396267975
500867	2127197	5.404571167
500967	2127197	5.412924809
501067	2127197	5.421328613
501167	2127197	5.429782292
501267	2127197	5.438285562
501367	2127197	5.446838137
501467	2127197	5.455439737
501567	2127197	5.464090081
501667	2127197	5.472788889
501767	2127197	5.481535884
501867	2127197	5.490330791
501967	2127197	5.499173335
502067	2127197	5.508063245
502167	2127197	5.517000248
502267	2127197	5.525984076
502367	2127197	5.535014461
502467	2127197	5.544091137
502567	2127197	5.55321384
502667	2127197	5.562382306
502767	2127197	5.571596274
502867	2127197	5.580855485
502967	2127197	5.59015968
503067	2127197	5.599508603
503167	2127197	5.608902
503267	2127197	5.618339616
503367	2127197	5.6278212
503467	2127197	5.637346502
503567	2127197	5.646915274
503667	2127197	5.656527268
503767	2127197	5.666182239
503867	2127197	5.675879942
503967	2127197	5.685620137
504067	2127197	5.695402582
504167	2127197	5.705227037
504267	2127197	5.715093265
504367	2127197	5.725001031
504467	2127197	5.734950098
504567	2127197	5.744940234
504667	2127197	5.754971208
504767	2127197	5.765042789
504867	2127197	5.775154749
504967	2127197	5.78530686
505067	2127197	5.795498897
505167	2127197	5.805730635
505267	2127197	5.816001853
505367	2127197	5.826312327
505467	2127197	5.836661839
505567	2127197	5.847050171
505667	2127197	5.857477104
505767	2127197	5.867942424
500567	2127297	5.363671316
500667	2127297	5.371900342
500767	2127297	5.380180419
500867	2127297	5.388511252
500967	2127297	5.396892552
501067	2127297	5.405324026
501167	2127297	5.413805386
501267	2127297	5.422336347
501367	2127297	5.430916621
501467	2127297	5.439545926
501567	2127297	5.448223979
501667	2127297	5.456950501
501767	2127297	5.465725211
501867	2127297	5.474547834
501967	2127297	5.483418092
502067	2127297	5.492335714
502167	2127297	5.501300425
502267	2127297	5.510311956
502367	2127297	5.519370038
502467	2127297	5.528474402
502567	2127297	5.537624784
502667	2127297	5.54682092
502767	2127297	5.556062546
502867	2127297	5.565349403
502967	2127297	5.57468123
503067	2127297	5.584057771
503167	2127297	5.593478768
503267	2127297	5.602943969
503367	2127297	5.61245312
503467	2127297	5.62200597
503567	2127297	5.63160227
503667	2127297	5.641241771
503767	2127297	5.650924228
503867	2127297	5.660649394
503967	2127297	5.670417029
504067	2127297	5.680226888
504167	2127297	5.690078734
504267	2127297	5.699972326
504367	2127297	5.709907428
504467	2127297	5.719883805
504567	2127297	5.729901223
504667	2127297	5.73995945
504767	2127297	5.750058253
504867	2127297	5.760197405
504967	2127297	5.770376678
505067	2127297	5.780595844
505167	2127297	5.79085468
505267	2127297	5.801152961
505367	2127297	5.811490466
505467	2127297	5.821866975
505567	2127297	5.832282267
505667	2127297	5.842736127
500567	2127397	5.347549888
500667	2127397	5.355806654
500767	2127397	5.364114487
500867	2127397	5.372473092
500967	2127397	5.380882175
501067	2127397	5.389341446
501167	2127397	5.397850612
501267	2127397	5.406409386
501367	2127397	5.415017481
501467	2127397	5.423674611
501567	2127397	5.432380493
501667	2127397	5.441134845
501767	2127397	5.449937386
501867	2127397	5.458787838
501967	2127397	5.467685924
502067	2127397	5.476631368
502167	2127397	5.485623898
502267	2127397	5.49466324
502367	2127397	5.503749125
502467	2127397	5.512881284
502567	2127397	5.52205945
502667	2127397	5.531283358
502767	2127397	5.540552744
502867	2127397	5.549867346
502967	2127397	5.559226904
503067	2127397	5.56863116
503167	2127397	5.578079855
503267	2127397	5.587572735
503367	2127397	5.597109547
503467	2127397	5.606690037
503567	2127397	5.616313955
503667	2127397	5.625981054
503767	2127397	5.635691084
503867	2127397	5.645443801
503967	2127397	5.65523896
504067	2127397	5.66507632
504167	2127397	5.674955639
504267	2127397	5.684876677
504367	2127397	5.694839198
504467	2127397	5.704842965
504567	2127397	5.714887742
504667	2127397	5.724973299
504767	2127397	5.735099402
504867	2127397	5.745265821
504967	2127397	5.755472329
505067	2127397	5.765718698
505167	2127397	5.776004702
505267	2127397	5.786330118
505367	2127397	5.796694724
505467	2127397	5.807098297
505567	2127397	5.817540619
