x	y	error_car_pre_inf
502567	2126297	0.875670696
502667	2126297	0.876045118
502767	2126297	0.876428958
502867	2126297	0.876822206
502967	2126297	0.877224848
503067	2126297	0.877636872
503167	2126297	0.878058265
503267	2126297	0.878489013
503367	2126297	0.878929102
503467	2126297	0.879378516
503567	2126297	0.879837242
503667	2126297	0.880305263
503767	2126297	0.880782563
503867	2126297	0.881269126
503967	2126297	0.881764935
504067	2126297	0.882269973
504167	2126297	0.882784222
504267	2126297	0.883307664
504367	2126297	0.883840281
504467	2126297	0.884382054
504567	2126297	0.884932963
504667	2126297	0.88549299
504767	2126297	0.886062115
504867	2126297	0.886640316
504967	2126297	0.887227575
505067	2126297	0.88782387
505167	2126297	0.888429179
505267	2126297	0.889043483
505367	2126297	0.889666758
505467	2126297	0.890298983
505567	2126297	0.890940135
505667	2126297	0.891590193
505767	2126297	0.892249133
505867	2126297	0.892916933
505967	2126297	0.893593568
501067	2126397	0.868809548
501167	2126397	0.869041122
501267	2126397	0.869282274
501367	2126397	0.869533002
501467	2126397	0.869793302
501567	2126397	0.870063169
501667	2126397	0.8703426
501767	2126397	0.870631588
501867	2126397	0.870930127
501967	2126397	0.87123821
502067	2126397	0.871555829
502167	2126397	0.871882976
502267	2126397	0.872219643
502367	2126397	0.87256582
502467	2126397	0.872921497
502567	2126397	0.873286663
502667	2126397	0.873661308
502767	2126397	0.874045419
502867	2126397	0.874438985
502967	2126397	0.874841992
503067	2126397	0.875254428
503167	2126397	0.875676279
503267	2126397	0.87610753
503367	2126397	0.876548167
503467	2126397	0.876998175
503567	2126397	0.877457538
503667	2126397	0.87792624
503767	2126397	0.878404264
503867	2126397	0.878891595
503967	2126397	0.879388214
504067	2126397	0.879894103
504167	2126397	0.880409245
504267	2126397	0.880933622
504367	2126397	0.881467213
504467	2126397	0.882010001
504567	2126397	0.882561965
504667	2126397	0.883123086
504767	2126397	0.883693344
504867	2126397	0.884272717
504967	2126397	0.884861185
505067	2126397	0.885458727
505167	2126397	0.886065321
505267	2126397	0.886680945
505367	2126397	0.887305578
505467	2126397	0.887939197
505567	2126397	0.888581779
505667	2126397	0.889233301
505767	2126397	0.88989374
505867	2126397	0.890563073
505967	2126397	0.891241276
500967	2126497	0.866205924
501067	2126497	0.866427321
501167	2126497	0.866658353
501267	2126497	0.86689902
501367	2126497	0.867149317
501467	2126497	0.86740924
501567	2126497	0.867678786
501667	2126497	0.867957947
501767	2126497	0.868246719
501867	2126497	0.868545095
501967	2126497	0.868853067
502067	2126497	0.869170626
502167	2126497	0.869497765
502267	2126497	0.869834474
502367	2126497	0.870180743
502467	2126497	0.870536562
502567	2126497	0.870901919
502667	2126497	0.871276803
502767	2126497	0.871661202
502867	2126497	0.872055103
502967	2126497	0.872458493
503067	2126497	0.872871358
503167	2126497	0.873293685
503267	2126497	0.873725457
503367	2126497	0.874166661
503467	2126497	0.874617281
503567	2126497	0.875077299
503667	2126497	0.875546701
503767	2126497	0.876025469
503867	2126497	0.876513586
503967	2126497	0.877011034
504067	2126497	0.877517795
504167	2126497	0.87803385
504267	2126497	0.87855918
504367	2126497	0.879093766
504467	2126497	0.879637589
504567	2126497	0.880190628
504667	2126497	0.880752864
504767	2126497	0.881324274
504867	2126497	0.88190484
504967	2126497	0.882494538
505067	2126497	0.883093347
505167	2126497	0.883701247
505267	2126497	0.884318213
505367	2126497	0.884944224
505467	2126497	0.885579257
505567	2126497	0.886223289
505667	2126497	0.886876297
505767	2126497	0.887538256
505867	2126497	0.888209144
505967	2126497	0.888888935
500967	2126597	0.863823342
501067	2126597	0.864044153
501167	2126597	0.864274657
501267	2126597	0.86451485
501367	2126597	0.86476473
501467	2126597	0.86502429
501567	2126597	0.865293527
501667	2126597	0.865572434
501767	2126597	0.865861005
501867	2126597	0.866159232
501967	2126597	0.866467108
502067	2126597	0.866784623
502167	2126597	0.867111769
502267	2126597	0.867448536
502367	2126597	0.867794914
502467	2126597	0.868150891
502567	2126597	0.868516456
502667	2126597	0.868891597
502767	2126597	0.869276301
502867	2126597	0.869670555
502967	2126597	0.870074346
503067	2126597	0.870487659
503167	2126597	0.870910479
503267	2126597	0.871342792
503367	2126597	0.871784581
503467	2126597	0.872235831
503567	2126597	0.872696525
503667	2126597	0.873166646
503767	2126597	0.873646177
503867	2126597	0.8741351
503967	2126597	0.874633396
504067	2126597	0.875141048
504167	2126597	0.875658036
504267	2126597	0.87618434
504367	2126597	0.876719941
504467	2126597	0.87726482
504567	2126597	0.877818954
504667	2126597	0.878382324
504767	2126597	0.878954909
504867	2126597	0.879536687
504967	2126597	0.880127636
505067	2126597	0.880727735
505167	2126597	0.88133696
505267	2126597	0.881955289
505367	2126597	0.8825827
505467	2126597	0.883219169
505567	2126597	0.883864672
505667	2126597	0.884519187
505767	2126597	0.885182688
505867	2126597	0.885855151
505967	2126597	0.886536553
500867	2126697	0.861229308
500967	2126697	0.861439794
501067	2126697	0.861660032
501167	2126697	0.86189002
501267	2126697	0.862129754
501367	2126697	0.862379229
501467	2126697	0.862638441
501567	2126697	0.862907383
501667	2126697	0.863186051
501767	2126697	0.863474435
501867	2126697	0.863772529
501967	2126697	0.864080325
502067	2126697	0.864397812
502167	2126697	0.864724982
502267	2126697	0.865061824
502367	2126697	0.865408326
502467	2126697	0.865764479
502567	2126697	0.866130269
502667	2126697	0.866505685
502767	2126697	0.866890712
502867	2126697	0.867285337
502967	2126697	0.867689547
503067	2126697	0.868103326
503167	2126697	0.868526659
503267	2126697	0.86895953
503367	2126697	0.869401924
503467	2126697	0.869853824
503567	2126697	0.870315213
503667	2126697	0.870786073
503767	2126697	0.871266386
503867	2126697	0.871756135
503967	2126697	0.872255301
504067	2126697	0.872763863
504167	2126697	0.873281804
504267	2126697	0.873809103
504367	2126697	0.87434574
504467	2126697	0.874891694
504567	2126697	0.875446945
504667	2126697	0.876011471
504767	2126697	0.876585251
504867	2126697	0.877168262
504967	2126697	0.877760483
505067	2126697	0.878361892
505167	2126697	0.878972464
505267	2126697	0.879592178
505367	2126697	0.88022101
505467	2126697	0.880858936
505567	2126697	0.881505933
505667	2126697	0.882161975
505767	2126697	0.88282704
505867	2126697	0.883501101
500767	2126797	0.858645343
500867	2126797	0.858845399
500967	2126797	0.859055267
501067	2126797	0.859274946
501167	2126797	0.85950443
501267	2126797	0.859743718
501367	2126797	0.859992803
501467	2126797	0.860251681
501567	2126797	0.860520344
501667	2126797	0.860798787
501767	2126797	0.861087001
501867	2126797	0.861384978
501967	2126797	0.861692709
502067	2126797	0.862010185
502167	2126797	0.862337395
502267	2126797	0.862674328
502367	2126797	0.863020974
502467	2126797	0.86337732
502567	2126797	0.863743353
502667	2126797	0.864119061
502767	2126797	0.86450443
502867	2126797	0.864899445
502967	2126797	0.865304092
503067	2126797	0.865718356
503167	2126797	0.866142221
503267	2126797	0.866575671
503367	2126797	0.867018689
503467	2126797	0.867471258
503567	2126797	0.867933361
503667	2126797	0.86840498
503767	2126797	0.868886097
503867	2126797	0.869376692
503967	2126797	0.869876746
504067	2126797	0.870386241
504167	2126797	0.870905155
504267	2126797	0.87143347
504367	2126797	0.871971163
504467	2126797	0.872518214
504567	2126797	0.873074602
504667	2126797	0.873640305
504767	2126797	0.874215301
504867	2126797	0.874799568
504967	2126797	0.875393083
505067	2126797	0.875995823
505167	2126797	0.876607765
505267	2126797	0.877228885
505367	2126797	0.877859159
505467	2126797	0.878498564
505567	2126797	0.879147076
505667	2126797	0.879804669
505767	2126797	0.880471318
505867	2126797	0.881146999
500767	2126897	0.856261092
500867	2126897	0.856460485
500967	2126897	0.856669749
501067	2126897	0.85688888
501167	2126897	0.857117876
501267	2126897	0.857356732
501367	2126897	0.857605442
501467	2126897	0.857864
501567	2126897	0.858132399
501667	2126897	0.858410633
501767	2126897	0.858698692
501867	2126897	0.858996568
501967	2126897	0.859304252
502067	2126897	0.859621733
502167	2126897	0.859949001
502267	2126897	0.860286044
502367	2126897	0.86063285
502467	2126897	0.860989407
502567	2126897	0.861355702
502667	2126897	0.861731721
502767	2126897	0.86211745
502867	2126897	0.862512874
502967	2126897	0.862917977
503067	2126897	0.863332746
503167	2126897	0.863757162
503267	2126897	0.86419121
503367	2126897	0.864634872
503467	2126897	0.865088132
503567	2126897	0.865550969
503667	2126897	0.866023368
503767	2126897	0.866505307
503867	2126897	0.866996769
503967	2126897	0.867497734
504067	2126897	0.868008181
504167	2126897	0.868528091
504267	2126897	0.869057441
504367	2126897	0.869596212
504467	2126897	0.870144382
504567	2126897	0.870701929
504667	2126897	0.871268831
504767	2126897	0.871845065
504867	2126897	0.872430609
504967	2126897	0.873025439
505067	2126897	0.873629532
505167	2126897	0.874242865
505267	2126897	0.874865413
505367	2126897	0.875497152
505467	2126897	0.876138059
505567	2126897	0.876788107
505667	2126897	0.877447272
505767	2126897	0.878115529
505867	2126897	0.878792853
500667	2126997	0.853687
500767	2126997	0.85387581
500867	2126997	0.854074552
500967	2126997	0.854283225
501067	2126997	0.854501824
501167	2126997	0.854730345
501267	2126997	0.854968783
501367	2126997	0.855217133
501467	2126997	0.855475387
501567	2126997	0.855743539
501667	2126997	0.85602158
501767	2126997	0.856309501
501867	2126997	0.856607293
501967	2126997	0.856914947
502067	2126997	0.85723245
502167	2126997	0.857559794
502267	2126997	0.857896964
502367	2126997	0.858243949
502467	2126997	0.858600736
502567	2126997	0.858967311
502667	2126997	0.85934366
502767	2126997	0.859729768
502867	2126997	0.86012562
502967	2126997	0.8605312
503067	2126997	0.860946493
503167	2126997	0.861371481
503267	2126997	0.861806147
503367	2126997	0.862250474
503467	2126997	0.862704443
503567	2126997	0.863168036
503667	2126997	0.863641234
503767	2126997	0.864124019
503867	2126997	0.864616369
503967	2126997	0.865118265
504067	2126997	0.865629686
504167	2126997	0.866150612
504267	2126997	0.86668102
504367	2126997	0.867220891
504467	2126997	0.867770201
504567	2126997	0.868328928
504667	2126997	0.868897051
504767	2126997	0.869474545
504867	2126997	0.870061387
504967	2126997	0.870657555
505067	2126997	0.871263024
505167	2126997	0.87187777
505267	2126997	0.872501768
505367	2126997	0.873134995
505467	2126997	0.873777425
505567	2126997	0.874429033
505667	2126997	0.875089793
505767	2126997	0.87575968
500667	2127097	0.851301368
500767	2127097	0.851489481
500867	2127097	0.851687587
500967	2127097	0.851895682
501067	2127097	0.852113764
501167	2127097	0.852341825
501267	2127097	0.852579862
501367	2127097	0.852827867
501467	2127097	0.853085833
501567	2127097	0.853353753
501667	2127097	0.853631618
501767	2127097	0.853919418
501867	2127097	0.854217144
501967	2127097	0.854524784
502067	2127097	0.854842329
502167	2127097	0.855169766
502267	2127097	0.855507082
502367	2127097	0.855854265
502467	2127097	0.8562113
502567	2127097	0.856578174
502667	2127097	0.856954873
502767	2127097	0.85734138
502867	2127097	0.85773768
502967	2127097	0.858143757
503067	2127097	0.858559594
503167	2127097	0.858985174
503267	2127097	0.859420479
503367	2127097	0.859865491
503467	2127097	0.860320191
503567	2127097	0.860784561
503667	2127097	0.861258581
503767	2127097	0.861742231
503867	2127097	0.86223549
503967	2127097	0.862738339
504067	2127097	0.863250756
504167	2127097	0.86377272
504267	2127097	0.864304209
504367	2127097	0.864845201
504467	2127097	0.865395673
504567	2127097	0.865955603
504667	2127097	0.866524968
504767	2127097	0.867103744
504867	2127097	0.867691908
504967	2127097	0.868289436
505067	2127097	0.868896303
505167	2127097	0.869512485
505267	2127097	0.870137956
505367	2127097	0.870772693
505467	2127097	0.871416669
505567	2127097	0.872069859
505667	2127097	0.872732237
505767	2127097	0.873403777
500567	2127197	0.848737289
500667	2127197	0.848914663
500767	2127197	0.849102093
500867	2127197	0.849299576
500967	2127197	0.84950711
501067	2127197	0.849724688
501167	2127197	0.849952305
501267	2127197	0.850189956
501367	2127197	0.850437632
501467	2127197	0.850695327
501567	2127197	0.850963032
501667	2127197	0.851240738
501767	2127197	0.851528435
501867	2127197	0.851826112
501967	2127197	0.852133758
502067	2127197	0.852451362
502167	2127197	0.852778911
502267	2127197	0.853116392
502367	2127197	0.853463792
502467	2127197	0.853821095
502567	2127197	0.854188289
502667	2127197	0.854565356
502767	2127197	0.854952283
502867	2127197	0.855349051
502967	2127197	0.855755645
503067	2127197	0.856172048
503167	2127197	0.85659824
503267	2127197	0.857034205
503367	2127197	0.857479924
503467	2127197	0.857935376
503567	2127197	0.858400544
503667	2127197	0.858875407
503767	2127197	0.859359944
503867	2127197	0.859854135
503967	2127197	0.860357959
504067	2127197	0.860871393
504167	2127197	0.861394417
504267	2127197	0.861927009
504367	2127197	0.862469144
504467	2127197	0.863020801
504567	2127197	0.863581957
504667	2127197	0.864152587
504767	2127197	0.864732669
504867	2127197	0.865322177
504967	2127197	0.865921087
505067	2127197	0.866529375
505167	2127197	0.867147015
505267	2127197	0.867773983
505367	2127197	0.868410252
505467	2127197	0.869055798
505567	2127197	0.869710593
505667	2127197	0.870374611
505767	2127197	0.871047827
500567	2127297	0.846350227
500667	2127297	0.84652687
500767	2127297	0.846713631
500867	2127297	0.846910507
500967	2127297	0.847117493
501067	2127297	0.847334584
501167	2127297	0.847561773
501267	2127297	0.847799054
501367	2127297	0.848046419
501467	2127297	0.84830386
501567	2127297	0.848571367
501667	2127297	0.848848932
501767	2127297	0.849136543
501867	2127297	0.84943419
501967	2127297	0.849741861
502067	2127297	0.850059543
502167	2127297	0.850387223
502267	2127297	0.850724889
502367	2127297	0.851072525
502467	2127297	0.851430117
502567	2127297	0.851797649
502667	2127297	0.852175107
502767	2127297	0.852562473
502867	2127297	0.852959731
502967	2127297	0.853366863
503067	2127297	0.853783851
503167	2127297	0.854210678
503267	2127297	0.854647324
503367	2127297	0.855093771
503467	2127297	0.855549998
503567	2127297	0.856015985
503667	2127297	0.856491713
503767	2127297	0.85697716
503867	2127297	0.857472304
503967	2127297	0.857977125
504067	2127297	0.8584916
504167	2127297	0.859015707
504267	2127297	0.859549423
504367	2127297	0.860092725
504467	2127297	0.86064559
504567	2127297	0.861207994
504667	2127297	0.861779912
504767	2127297	0.862361322
504867	2127297	0.862952197
504967	2127297	0.863552513
505067	2127297	0.864162245
505167	2127297	0.864781367
505267	2127297	0.865409854
505367	2127297	0.86604768
505467	2127297	0.866694817
505567	2127297	0.867351241
505667	2127297	0.868016924
500567	2127397	0.843962047
500667	2127397	0.844137975
500767	2127397	0.844324083
500867	2127397	0.844520367
500967	2127397	0.844726821
501067	2127397	0.84494344
501167	2127397	0.845170218
501267	2127397	0.845407146
501367	2127397	0.845654217
501467	2127397	0.845911421
501567	2127397	0.846178749
501667	2127397	0.846456191
501767	2127397	0.846743736
501867	2127397	0.847041371
501967	2127397	0.847349085
502067	2127397	0.847666865
502167	2127397	0.847994696
502267	2127397	0.848332566
502367	2127397	0.848680459
502467	2127397	0.849038359
502567	2127397	0.849406252
502667	2127397	0.84978412
502767	2127397	0.850171947
502867	2127397	0.850569715
502967	2127397	0.850977407
503067	2127397	0.851395003
503167	2127397	0.851822486
503267	2127397	0.852259835
503367	2127397	0.852707032
503467	2127397	0.853164055
503567	2127397	0.853630885
503667	2127397	0.8541075
503767	2127397	0.854593879
503867	2127397	0.85509
503967	2127397	0.855595841
504067	2127397	0.856111379
504167	2127397	0.856636592
504267	2127397	0.857171456
504367	2127397	0.857715947
504467	2127397	0.858270043
504567	2127397	0.858833718
504667	2127397	0.859406948
504767	2127397	0.859989709
504867	2127397	0.860581974
504967	2127397	0.86118372
505067	2127397	0.861794919
505167	2127397	0.862415547
505267	2127397	0.863045577
505367	2127397	0.863684982
505467	2127397	0.864333736
505567	2127397	0.864991812
505667	2127397	0.865659182
