x	y	error_coe_com_tot
502767	2126297	2.765794194
502867	2126297	2.770965028
502967	2126297	2.776155904
503067	2126297	2.781366709
503167	2126297	2.786597328
503267	2126297	2.791847648
503367	2126297	2.797117559
503467	2126297	2.802406946
503567	2126297	2.807715699
503667	2126297	2.813043706
503767	2126297	2.818390856
503867	2126297	2.82375704
503967	2126297	2.829142146
504067	2126297	2.834546065
504167	2126297	2.839968689
504267	2126297	2.845409908
504367	2126297	2.850869615
504467	2126297	2.856347701
504567	2126297	2.86184406
504667	2126297	2.867358584
504767	2126297	2.872891168
504867	2126297	2.878441705
504967	2126297	2.88401009
505067	2126297	2.889596218
505167	2126297	2.895199984
505267	2126297	2.900821286
505367	2126297	2.906460019
505467	2126297	2.91211608
505567	2126297	2.917789367
505667	2126297	2.923479778
505767	2126297	2.929187212
505867	2126297	2.934911567
505967	2126297	2.940652743
501067	2126397	2.673532506
501167	2126397	2.678358362
501267	2126397	2.683206263
501367	2126397	2.688076091
501467	2126397	2.692967724
501567	2126397	2.697881043
501667	2126397	2.702815929
501767	2126397	2.707772263
501867	2126397	2.712749926
501967	2126397	2.717748799
502067	2126397	2.722768765
502167	2126397	2.727809706
502267	2126397	2.732871503
502367	2126397	2.737954041
502467	2126397	2.743057203
502567	2126397	2.748180872
502667	2126397	2.753324931
502767	2126397	2.758489267
502867	2126397	2.763673763
502967	2126397	2.768878304
503067	2126397	2.774102776
503167	2126397	2.779347065
503267	2126397	2.784611058
503367	2126397	2.789894641
503467	2126397	2.795197701
503567	2126397	2.800520127
503667	2126397	2.805861805
503767	2126397	2.811222626
503867	2126397	2.816602477
503967	2126397	2.822001248
504067	2126397	2.827418829
504167	2126397	2.83285511
504267	2126397	2.838309982
504367	2126397	2.843783337
504467	2126397	2.849275066
504567	2126397	2.85478506
504667	2126397	2.860313214
504767	2126397	2.865859419
504867	2126397	2.871423571
504967	2126397	2.877005562
505067	2126397	2.882605287
505167	2126397	2.888222642
505267	2126397	2.893857521
505367	2126397	2.899509822
505467	2126397	2.90517944
505567	2126397	2.910866274
505667	2126397	2.916570219
505767	2126397	2.922291175
505867	2126397	2.92802904
505967	2126397	2.933783713
500967	2126497	2.661188647
501067	2126497	2.666005872
501167	2126497	2.670845279
501267	2126497	2.675706748
501367	2126497	2.680590158
501467	2126497	2.685495388
501567	2126497	2.690422318
501667	2126497	2.695370827
501767	2126497	2.700340796
501867	2126497	2.705332105
501967	2126497	2.710344635
502067	2126497	2.715378267
502167	2126497	2.720432883
502267	2126497	2.725508364
502367	2126497	2.730604592
502467	2126497	2.735721451
502567	2126497	2.740858823
502667	2126497	2.746016591
502767	2126497	2.751194639
502867	2126497	2.756392852
502967	2126497	2.761611113
503067	2126497	2.766849307
503167	2126497	2.77210732
503267	2126497	2.777385038
503367	2126497	2.782682347
503467	2126497	2.787999132
503567	2126497	2.793335282
503667	2126497	2.798690684
503767	2126497	2.804065226
503867	2126497	2.809458795
503967	2126497	2.814871281
504067	2126497	2.820302574
504167	2126497	2.825752562
504267	2126497	2.831221136
504367	2126497	2.836708187
504467	2126497	2.842213606
504567	2126497	2.847737284
504667	2126497	2.853279114
504767	2126497	2.858838989
504867	2126497	2.864416801
504967	2126497	2.870012443
505067	2126497	2.875625811
505167	2126497	2.881256799
505267	2126497	2.886905301
505367	2126497	2.892571214
505467	2126497	2.898254434
505567	2126497	2.903954856
505667	2126497	2.909672379
505767	2126497	2.915406899
505867	2126497	2.921158316
505967	2126497	2.926926527
500967	2126597	2.653657806
501067	2126597	2.658488626
501167	2126597	2.663341646
501267	2126597	2.668216744
501367	2126597	2.673113797
501467	2126597	2.678032684
501567	2126597	2.682973285
501667	2126597	2.687935477
501767	2126597	2.69291914
501867	2126597	2.697924154
501967	2126597	2.702950399
502067	2126597	2.707997756
502167	2126597	2.713066104
502267	2126597	2.718155326
502367	2126597	2.723265302
502467	2126597	2.728395915
502567	2126597	2.733547046
502667	2126597	2.738718578
502767	2126597	2.743910395
502867	2126597	2.749122379
502967	2126597	2.754354414
503067	2126597	2.759606385
503167	2126597	2.764878176
503267	2126597	2.770169672
503367	2126597	2.775480759
503467	2126597	2.780811323
503567	2126597	2.786161249
503667	2126597	2.791530426
503767	2126597	2.796918739
503867	2126597	2.802326078
503967	2126597	2.80775233
504067	2126597	2.813197383
504167	2126597	2.818661128
504267	2126597	2.824143453
504367	2126597	2.829644249
504467	2126597	2.835163407
504567	2126597	2.840700816
504667	2126597	2.84625637
504767	2126597	2.85182996
504867	2126597	2.857421479
504967	2126597	2.86303082
505067	2126597	2.868657876
505167	2126597	2.874302542
505267	2126597	2.879964711
505367	2126597	2.88564428
505467	2126597	2.891341144
505567	2126597	2.897055199
505667	2126597	2.902786342
505767	2126597	2.90853447
505867	2126597	2.91429948
505967	2126597	2.920081272
500867	2126697	2.64131423
500967	2126697	2.646136369
501067	2126697	2.650980848
501167	2126697	2.655847543
501267	2126697	2.66073633
501367	2126697	2.665647088
501467	2126697	2.670579693
501567	2126697	2.675534024
501667	2126697	2.680509958
501767	2126697	2.685507376
501867	2126697	2.690526154
501967	2126697	2.695566173
502067	2126697	2.700627313
502167	2126697	2.705709452
502267	2126697	2.710812472
502367	2126697	2.715936253
502467	2126697	2.721080676
502567	2126697	2.726245623
502667	2126697	2.731430976
502767	2126697	2.736636616
502867	2126697	2.741862427
502967	2126697	2.747108291
503067	2126697	2.752374093
503167	2126697	2.757659716
503267	2126697	2.762965044
503367	2126697	2.768289962
503467	2126697	2.773634356
503567	2126697	2.778998112
503667	2126697	2.784381115
503767	2126697	2.789783252
503867	2126697	2.795204411
503967	2126697	2.800644479
504067	2126697	2.806103343
504167	2126697	2.811580894
504267	2126697	2.817077019
504367	2126697	2.822591609
504467	2126697	2.828124553
504567	2126697	2.833675742
504667	2126697	2.839245067
504767	2126697	2.84483242
504867	2126697	2.850437692
504967	2126697	2.856060776
505067	2126697	2.861701566
505167	2126697	2.867359955
505267	2126697	2.873035836
505367	2126697	2.878729106
505467	2126697	2.884439658
505567	2126697	2.890167389
505667	2126697	2.895912194
505767	2126697	2.901673972
505867	2126697	2.907452618
500767	2126797	2.628975212
500867	2126797	2.633788575
500967	2126797	2.638624419
501067	2126797	2.643482618
501167	2126797	2.648363049
501267	2126797	2.653265588
501367	2126797	2.658190111
501467	2126797	2.663136495
501567	2126797	2.668104617
501667	2126797	2.673094355
501767	2126797	2.678105586
501867	2126797	2.683138188
501967	2126797	2.68819204
502067	2126797	2.693267021
502167	2126797	2.69836301
502267	2126797	2.703479886
502367	2126797	2.708617529
502467	2126797	2.71377582
502567	2126797	2.718954639
502667	2126797	2.724153868
502767	2126797	2.729373388
502867	2126797	2.734613081
502967	2126797	2.73987283
503067	2126797	2.745152516
503167	2126797	2.750452025
503267	2126797	2.755771238
503367	2126797	2.761110041
503467	2126797	2.766468319
503567	2126797	2.771845955
503667	2126797	2.777242837
503767	2126797	2.782658849
503867	2126797	2.788093879
503967	2126797	2.793547813
504067	2126797	2.799020539
504167	2126797	2.804511945
504267	2126797	2.81002192
504367	2126797	2.815550352
504467	2126797	2.821097131
504567	2126797	2.826662147
504667	2126797	2.83224529
504767	2126797	2.837846452
504867	2126797	2.843465524
504967	2126797	2.849102399
505067	2126797	2.854756967
505167	2126797	2.860429124
505267	2126797	2.866118762
505367	2126797	2.871825776
505467	2126797	2.87755006
505567	2126797	2.88329151
505667	2126797	2.889050022
505767	2126797	2.89482549
505867	2126797	2.900617814
500767	2126897	2.621445311
500867	2126897	2.626272425
500967	2126897	2.631122035
501067	2126897	2.635994018
501167	2126897	2.640888247
501267	2126897	2.645804599
501367	2126897	2.650742949
501467	2126897	2.655703173
501567	2126897	2.660685147
501667	2126897	2.665688748
501767	2126897	2.670713853
501867	2126897	2.675760339
501967	2126897	2.680828083
502067	2126897	2.685916964
502167	2126897	2.691026861
502267	2126897	2.696157651
502367	2126897	2.701309214
502467	2126897	2.70648143
502567	2126897	2.711674178
502667	2126897	2.71688734
502767	2126897	2.722120795
502867	2126897	2.727374426
502967	2126897	2.732648114
503067	2126897	2.73794174
503167	2126897	2.743255188
503267	2126897	2.748588341
503367	2126897	2.753941083
503467	2126897	2.759313296
503567	2126897	2.764704866
503667	2126897	2.770115678
503767	2126897	2.775545617
503867	2126897	2.780994569
503967	2126897	2.78646242
504067	2126897	2.791949058
504167	2126897	2.797454369
504267	2126897	2.802978242
504367	2126897	2.808520565
504467	2126897	2.814081227
504567	2126897	2.819660118
504667	2126897	2.825257127
504767	2126897	2.830872146
504867	2126897	2.836505064
504967	2126897	2.842155774
505067	2126897	2.847824167
505167	2126897	2.853510137
505267	2126897	2.859213576
505367	2126897	2.864934379
505467	2126897	2.870672439
505567	2126897	2.876427651
505667	2126897	2.88219991
505767	2126897	2.887989113
505867	2126897	2.893795156
500667	2126997	2.609106647
500767	2126997	2.613924933
500867	2126997	2.618765859
500967	2126997	2.6236293
501067	2126997	2.628515129
501167	2126997	2.633423219
501267	2126997	2.638353447
501367	2126997	2.643305686
501467	2126997	2.648279811
501567	2126997	2.653275698
501667	2126997	2.658293223
501767	2126997	2.663332262
501867	2126997	2.668392691
501967	2126997	2.673474387
502067	2126997	2.678577227
502167	2126997	2.68370109
502267	2126997	2.688845852
502367	2126997	2.694011393
502467	2126997	2.699197591
502567	2126997	2.704404326
502667	2126997	2.709631477
502767	2126997	2.714878924
502867	2126997	2.720146548
502967	2126997	2.72543423
503067	2126997	2.730741851
503167	2126997	2.736069293
503267	2126997	2.74141644
503367	2126997	2.746783172
503467	2126997	2.752169375
503567	2126997	2.757574931
503667	2126997	2.762999725
503767	2126997	2.768443642
503867	2126997	2.773906567
503967	2126997	2.779388386
504067	2126997	2.784888985
504167	2126997	2.790408252
504267	2126997	2.795946073
504367	2126997	2.801502336
504467	2126997	2.807076929
504567	2126997	2.812669743
504667	2126997	2.818280665
504767	2126997	2.823909587
504867	2126997	2.829556398
504967	2126997	2.835220989
505067	2126997	2.840903253
505167	2126997	2.846603081
505267	2126997	2.852320366
505367	2126997	2.858055001
505467	2126997	2.86380688
505567	2126997	2.869575898
505667	2126997	2.875361948
505767	2126997	2.881164928
500667	2127097	2.601582013
500767	2127097	2.606414158
500867	2127097	2.611268962
500967	2127097	2.616146296
501067	2127097	2.621046034
501167	2127097	2.625968048
501267	2127097	2.630912214
501367	2127097	2.635878403
501467	2127097	2.640866492
501567	2127097	2.645876353
501667	2127097	2.650907863
501767	2127097	2.655960896
501867	2127097	2.661035329
501967	2127097	2.666131036
502067	2127097	2.671247895
502167	2127097	2.676385783
502267	2127097	2.681544576
502367	2127097	2.686724153
502467	2127097	2.691924391
502567	2127097	2.697145169
502667	2127097	2.702386365
502767	2127097	2.70764786
502867	2127097	2.712929534
502967	2127097	2.718231265
503067	2127097	2.723552936
503167	2127097	2.728894427
503267	2127097	2.73425562
503367	2127097	2.739636398
503467	2127097	2.745036642
503567	2127097	2.750456237
503667	2127097	2.755895066
503767	2127097	2.761353013
503867	2127097	2.766829962
503967	2127097	2.7723258
504067	2127097	2.777840411
504167	2127097	2.783373682
504267	2127097	2.7889255
504367	2127097	2.794495752
504467	2127097	2.800084326
504567	2127097	2.80569111
504667	2127097	2.811315993
504767	2127097	2.816958864
504867	2127097	2.822619614
504967	2127097	2.828298134
505067	2127097	2.833994313
505167	2127097	2.839708044
505267	2127097	2.84543922
505367	2127097	2.851187732
505467	2127097	2.856953474
505567	2127097	2.86273634
505667	2127097	2.868536224
505767	2127097	2.874353022
500567	2127197	2.589243735
500667	2127197	2.594067001
500767	2127197	2.59891307
500867	2127197	2.603781815
500967	2127197	2.608673106
501067	2127197	2.613586817
501167	2127197	2.618522819
501267	2127197	2.623480985
501367	2127197	2.628461188
501467	2127197	2.633463301
501567	2127197	2.638487198
501667	2127197	2.643532754
501767	2127197	2.648599843
501867	2127197	2.653688339
501967	2127197	2.658798118
502067	2127197	2.663929055
502167	2127197	2.669081027
502267	2127197	2.674253909
502367	2127197	2.67944758
502467	2127197	2.684661915
502567	2127197	2.689896794
502667	2127197	2.695152093
502767	2127197	2.700427693
502867	2127197	2.705723471
502967	2127197	2.711039307
503067	2127197	2.716375083
503167	2127197	2.721730677
503267	2127197	2.727105972
503367	2127197	2.732500848
503467	2127197	2.737915188
503567	2127197	2.743348874
503667	2127197	2.748801789
503767	2127197	2.754273818
503867	2127197	2.759764843
503967	2127197	2.76527475
504067	2127197	2.770803423
504167	2127197	2.776350749
504267	2127197	2.781916613
504367	2127197	2.787500903
504467	2127197	2.793103505
504567	2127197	2.798724307
504667	2127197	2.804363198
504767	2127197	2.810020067
504867	2127197	2.815694803
504967	2127197	2.821387296
505067	2127197	2.827097436
505167	2127197	2.832825116
505267	2127197	2.838570226
505367	2127197	2.844332659
505467	2127197	2.850112307
505567	2127197	2.855909065
505667	2127197	2.861722826
505767	2127197	2.867553484
500567	2127297	2.581724457
500667	2127297	2.586561694
500767	2127297	2.591421753
500867	2127297	2.596304503
500967	2127297	2.601209816
501067	2127297	2.606137563
501167	2127297	2.611087615
501267	2127297	2.616059845
501367	2127297	2.621054124
501467	2127297	2.626070324
501567	2127297	2.631108319
501667	2127297	2.636167983
501767	2127297	2.641249187
501867	2127297	2.646351808
501967	2127297	2.651475718
502067	2127297	2.656620793
502167	2127297	2.661786908
502267	2127297	2.666973939
502367	2127297	2.672181761
502467	2127297	2.677410252
502567	2127297	2.682659289
502667	2127297	2.687928748
502767	2127297	2.693218508
502867	2127297	2.698528448
502967	2127297	2.703858445
503067	2127297	2.70920838
503167	2127297	2.714578133
503267	2127297	2.719967583
503367	2127297	2.725376611
503467	2127297	2.7308051
503567	2127297	2.73625293
503667	2127297	2.741719985
503767	2127297	2.747206146
503867	2127297	2.752711299
503967	2127297	2.758235326
504067	2127297	2.763778112
504167	2127297	2.769339542
504267	2127297	2.774919502
504367	2127297	2.780517878
504467	2127297	2.786134557
504567	2127297	2.791769426
504667	2127297	2.797422372
504767	2127297	2.803093285
504867	2127297	2.808782053
504967	2127297	2.814488566
505067	2127297	2.820212713
505167	2127297	2.825954386
505267	2127297	2.831713475
505367	2127297	2.837489873
505467	2127297	2.843283472
505567	2127297	2.849094164
505667	2127297	2.854921843
500567	2127397	2.574214904
500667	2127397	2.579066178
500767	2127397	2.58394029
500867	2127397	2.588837111
500967	2127397	2.59375651
501067	2127397	2.598698358
501167	2127397	2.603662524
501267	2127397	2.608648881
501367	2127397	2.613657298
501467	2127397	2.618687648
501567	2127397	2.623739803
501667	2127397	2.628813635
501767	2127397	2.633909017
501867	2127397	2.639025823
501967	2127397	2.644163925
502067	2127397	2.649323197
502167	2127397	2.654503515
502267	2127397	2.659704753
502367	2127397	2.664926787
502467	2127397	2.670169491
502567	2127397	2.675432744
502667	2127397	2.68071642
502767	2127397	2.686020398
502867	2127397	2.691344555
502967	2127397	2.696688769
503067	2127397	2.702052919
503167	2127397	2.707436884
503267	2127397	2.712840543
503367	2127397	2.718263778
503467	2127397	2.723706469
503567	2127397	2.729168496
503667	2127397	2.734649742
503767	2127397	2.740150089
503867	2127397	2.74566942
503967	2127397	2.751207618
504067	2127397	2.756764567
504167	2127397	2.762340152
504267	2127397	2.767934257
504367	2127397	2.773546769
504467	2127397	2.779177573
504567	2127397	2.784826556
504667	2127397	2.790493605
504767	2127397	2.796178609
504867	2127397	2.801881456
504967	2127397	2.807602034
505067	2127397	2.813340234
505167	2127397	2.819095945
505267	2127397	2.824869058
505367	2127397	2.830659464
505467	2127397	2.836467056
505567	2127397	2.842291726
