x	y	car_pre_sup
502867	2126297	1.956017561
502967	2126297	1.957826613
503067	2126297	1.959664542
503167	2126297	1.961531331
503267	2126297	1.963426961
503367	2126297	1.965351417
503467	2126297	1.967304681
503567	2126297	1.969286739
503667	2126297	1.971297573
503767	2126297	1.97333717
503867	2126297	1.975405513
503967	2126297	1.977502588
504067	2126297	1.97962838
504167	2126297	1.981782874
504267	2126297	1.983966054
504367	2126297	1.986177905
504467	2126297	1.988418412
504567	2126297	1.990687559
504667	2126297	1.992985328
504767	2126297	1.995311703
504867	2126297	1.997666666
504967	2126297	2.000050198
505067	2126297	2.00246228
505167	2126297	2.004902891
505267	2126297	2.007372011
505367	2126297	2.009869615
505467	2126297	2.012395681
505567	2126297	2.014950183
505667	2126297	2.017533094
505767	2126297	2.020144387
505867	2126297	2.02278403
505967	2126297	2.025451994
501067	2126397	1.921238494
501167	2126397	1.92252889
501267	2126397	1.92384868
501367	2126397	1.925197827
501467	2126397	1.926576296
501567	2126397	1.927984052
501667	2126397	1.929421062
501767	2126397	1.930887294
501867	2126397	1.932382718
501967	2126397	1.933907305
502067	2126397	1.935461027
502167	2126397	1.937043858
502267	2126397	1.938655773
502367	2126397	1.940296747
502467	2126397	1.941966757
502567	2126397	1.943665782
502667	2126397	1.945393801
502767	2126397	1.947150793
502867	2126397	1.94893674
502967	2126397	1.950751623
503067	2126397	1.952595425
503167	2126397	1.95446813
503267	2126397	1.956369722
503367	2126397	1.958300184
503467	2126397	1.960259503
503567	2126397	1.962247663
503667	2126397	1.964264651
503767	2126397	1.966310454
503867	2126397	1.968385057
503967	2126397	1.970488447
504067	2126397	1.972620612
504167	2126397	1.974781537
504267	2126397	1.97697121
504367	2126397	1.979189617
504467	2126397	1.981436743
504567	2126397	1.983712575
504667	2126397	1.986017098
504767	2126397	1.988350296
504867	2126397	1.990712153
504967	2126397	1.993102654
505067	2126397	1.995521779
505167	2126397	1.99796951
505267	2126397	2.000445828
505367	2126397	2.002950712
505467	2126397	2.005484139
505567	2126397	2.008046087
505667	2126397	2.010636529
505767	2126397	2.01325544
505867	2126397	2.01590279
505967	2126397	2.018578551
500967	2126497	1.912801628
501067	2126497	1.914067843
501167	2126497	1.915363514
501267	2126497	1.916688604
501367	2126497	1.918043075
501467	2126497	1.919426892
501567	2126497	1.920840022
501667	2126497	1.922282431
501767	2126497	1.923754089
501867	2126497	1.925254966
501967	2126497	1.926785034
502067	2126497	1.928344267
502167	2126497	1.929932639
502267	2126497	1.931550125
502367	2126497	1.933196702
502467	2126497	1.934872349
502567	2126497	1.936577045
502667	2126497	1.938310769
502767	2126497	1.940073505
502867	2126497	1.941865232
502967	2126497	1.943685936
503067	2126497	1.9455356
503167	2126497	1.947414208
503267	2126497	1.949321746
503367	2126497	1.951258201
503467	2126497	1.953223559
503567	2126497	1.955217807
503667	2126497	1.957240933
503767	2126497	1.959292924
503867	2126497	1.96137377
503967	2126497	1.963483459
504067	2126497	1.965621978
504167	2126497	1.967789317
504267	2126497	1.969985464
504367	2126497	1.972210407
504467	2126497	1.974464135
504567	2126497	1.976746634
504667	2126497	1.979057892
504767	2126497	1.981397895
504867	2126497	1.983766629
504967	2126497	1.98616408
505067	2126497	1.988590231
505167	2126497	1.991045067
505267	2126497	1.993528567
505367	2126497	1.996040715
505467	2126497	1.998581489
505567	2126497	2.001150868
505667	2126497	2.003748828
505767	2126497	2.006375345
505867	2126497	2.009030392
505967	2126497	2.01171394
500967	2126597	1.905635194
501067	2126597	1.906906673
501167	2126597	1.908207631
501267	2126597	1.909538029
501367	2126597	1.910897831
501467	2126597	1.912287002
501567	2126597	1.913705509
501667	2126597	1.91515332
501767	2126597	1.916630405
501867	2126597	1.918136736
501967	2126597	1.919672285
502067	2126597	1.921237025
502167	2126597	1.922830934
502267	2126597	1.924453986
502367	2126597	1.926106161
502467	2126597	1.927787437
502567	2126597	1.929497796
502667	2126597	1.931237217
502767	2126597	1.933005685
502867	2126597	1.934803183
502967	2126597	1.936629694
503067	2126597	1.938485206
503167	2126597	1.940369703
503267	2126597	1.942283174
503367	2126597	1.944225605
503467	2126597	1.946196986
503567	2126597	1.948197304
503667	2126597	1.95022655
503767	2126597	1.952284713
503867	2126597	1.954371783
503967	2126597	1.956487751
504067	2126597	1.958632606
504167	2126597	1.960806339
504267	2126597	1.96300894
504367	2126597	1.9652404
504467	2126597	1.967500708
504567	2126597	1.969789855
504667	2126597	1.972107828
504767	2126597	1.974454616
504867	2126597	1.976830208
504967	2126597	1.979234591
505067	2126597	1.981667749
505167	2126597	1.98412967
505267	2126597	1.986620336
505367	2126597	1.98913973
505467	2126597	1.991687835
505567	2126597	1.99426463
505667	2126597	1.996870094
505767	2126597	1.999504203
505867	2126597	2.002166933
505967	2126597	2.004858257
500867	2126697	1.897231175
500967	2126697	1.898478392
501067	2126697	1.899755147
501167	2126697	1.9010614
501267	2126697	1.902397114
501367	2126697	1.903762253
501467	2126697	1.905156782
501567	2126697	1.906580671
501667	2126697	1.908033886
501767	2126697	1.9095164
501867	2126697	1.911028183
501967	2126697	1.91256921
502067	2126697	1.914139456
502167	2126697	1.915738897
502267	2126697	1.91736751
502367	2126697	1.919025275
502467	2126697	1.920712173
502567	2126697	1.922428185
502667	2126697	1.924173293
502767	2126697	1.925947482
502867	2126697	1.927750737
502967	2126697	1.929583043
503067	2126697	1.931444388
503167	2126697	1.933334759
503267	2126697	1.935254146
503367	2126697	1.937202537
503467	2126697	1.939179922
503567	2126697	1.941186293
503667	2126697	1.94322164
503767	2126697	1.945285954
503867	2126697	1.947379228
503967	2126697	1.949501454
504067	2126697	1.951652624
504167	2126697	1.95383273
504267	2126697	1.956041764
504367	2126697	1.95827972
504467	2126697	1.960546587
504567	2126697	1.962842359
504667	2126697	1.965167026
504767	2126697	1.967520579
504867	2126697	1.969903007
504967	2126697	1.9723143
505067	2126697	1.974754445
505167	2126697	1.977223431
505267	2126697	1.979721243
505367	2126697	1.982247866
505467	2126697	1.984803283
505567	2126697	1.987387477
505667	2126697	1.990000428
505767	2126697	1.992642115
505867	2126697	1.995312514
500767	2126797	1.888856014
500867	2126797	1.890078902
500967	2126797	1.891331386
501067	2126797	1.892613426
501167	2126797	1.893924983
501267	2126797	1.895266021
501367	2126797	1.896636503
501467	2126797	1.898036396
501567	2126797	1.899465668
501667	2126797	1.90092429
501767	2126797	1.902412232
501867	2126797	1.903929467
501967	2126797	1.905475969
502067	2126797	1.907051716
502167	2126797	1.908656684
502267	2126797	1.910290851
502367	2126797	1.911954199
502467	2126797	1.913646709
502567	2126797	1.915368363
502667	2126797	1.917119147
502767	2126797	1.918899044
502867	2126797	1.920708043
502967	2126797	1.922546129
503067	2126797	1.924413292
503167	2126797	1.92630952
503267	2126797	1.928234805
503367	2126797	1.930189138
503467	2126797	1.932172509
503567	2126797	1.934184912
503667	2126797	1.936226339
503767	2126797	1.938296784
503867	2126797	1.940396241
503967	2126797	1.942524703
504067	2126797	1.944682165
504167	2126797	1.946868621
504267	2126797	1.949084065
504367	2126797	1.951328493
504467	2126797	1.953601896
504567	2126797	1.95590427
504667	2126797	1.958235608
504767	2126797	1.960595901
504867	2126797	1.962985143
504967	2126797	1.965403324
505067	2126797	1.967850434
505167	2126797	1.970326464
505267	2126797	1.9728314
505367	2126797	1.975365231
505467	2126797	1.977927941
505567	2126797	1.980519515
505667	2126797	1.983139936
505767	2126797	1.985789183
505867	2126797	1.988467236
500767	2126897	1.881708429
500867	2126897	1.882936579
500967	2126897	1.884194342
501067	2126897	1.885481678
501167	2126897	1.886798548
501267	2126897	1.888144915
501367	2126897	1.889520745
501467	2126897	1.890926006
501567	2126897	1.892360665
501667	2126897	1.893824693
501767	2126897	1.895318062
501867	2126897	1.896840747
501967	2126897	1.898392722
502067	2126897	1.899973964
502167	2126897	1.901584453
502267	2126897	1.903224167
502367	2126897	1.904893089
502467	2126897	1.906591201
502567	2126897	1.908318487
502667	2126897	1.910074933
502767	2126897	1.911860525
502867	2126897	1.913675252
502967	2126897	1.915519102
503067	2126897	1.917392066
503167	2126897	1.919294134
503267	2126897	1.921225299
503367	2126897	1.923185553
503467	2126897	1.925174889
503567	2126897	1.927193303
503667	2126897	1.929240789
503767	2126897	1.931317342
503867	2126897	1.933422957
503967	2126897	1.935557632
504067	2126897	1.937721362
504167	2126897	1.939914144
504267	2126897	1.942135974
504367	2126897	1.944386848
504467	2126897	1.946666762
504567	2126897	1.948975713
504667	2126897	1.951313696
504767	2126897	1.953680706
504867	2126897	1.956076736
504967	2126897	1.958501781
505067	2126897	1.960955832
505167	2126897	1.963438882
505267	2126897	1.96595092
505367	2126897	1.968491937
505467	2126897	1.971061919
505567	2126897	1.973660853
505667	2126897	1.976288723
505767	2126897	1.978945512
505867	2126897	1.981631202
500667	2126997	1.873367194
500767	2126997	1.874570951
500867	2126997	1.875804377
500967	2126997	1.87706743
501067	2126997	1.878360071
501167	2126997	1.879682261
501267	2126997	1.881033965
501367	2126997	1.882415148
501467	2126997	1.883825779
501567	2126997	1.885265826
501667	2126997	1.886735261
501767	2126997	1.888234057
501867	2126997	1.889762188
501967	2126997	1.891319631
502067	2126997	1.892906364
502167	2126997	1.894522366
502267	2126997	1.896167619
502367	2126997	1.897842104
502467	2126997	1.899545807
502567	2126997	1.901278712
502667	2126997	1.903040807
502767	2126997	1.904832079
502867	2126997	1.906652519
502967	2126997	1.908502116
503067	2126997	1.910380862
503167	2126997	1.91228875
503267	2126997	1.914225774
503367	2126997	1.916191929
503467	2126997	1.918187209
503567	2126997	1.920211611
503667	2126997	1.922265131
503767	2126997	1.924347768
503867	2126997	1.926459518
503967	2126997	1.92860038
504067	2126997	1.930770352
504167	2126997	1.932969433
504267	2126997	1.935197622
504367	2126997	1.937454916
504467	2126997	1.939741315
504567	2126997	1.942056816
504667	2126997	1.944401418
504767	2126997	1.946775116
504867	2126997	1.949177909
504967	2126997	1.951609791
505067	2126997	1.954070758
505167	2126997	1.956560802
505267	2126997	1.959079918
505367	2126997	1.961628096
505467	2126997	1.964205327
505567	2126997	1.966811598
505667	2126997	1.969446896
505767	2126997	1.972111208
500667	2127097	1.866234722
500767	2127097	1.867443754
500867	2127097	1.868682467
500967	2127097	1.869950821
501067	2127097	1.871248776
501167	2127097	1.872576294
501267	2127097	1.87393334
501367	2127097	1.875319881
501467	2127097	1.876735884
501567	2127097	1.878181321
501667	2127097	1.879656162
501767	2127097	1.881160382
501867	2127097	1.882693957
501967	2127097	1.884256863
502067	2127097	1.885849079
502167	2127097	1.887470587
502267	2127097	1.889121368
502367	2127097	1.890801407
502467	2127097	1.892510688
502567	2127097	1.894249199
502667	2127097	1.896016928
502767	2127097	1.897813865
502867	2127097	1.899639999
502967	2127097	1.901495325
503067	2127097	1.903379834
503167	2127097	1.905293522
503267	2127097	1.907236384
503367	2127097	1.909208416
503467	2127097	1.911209616
503567	2127097	1.913239981
503667	2127097	1.915299512
503767	2127097	1.917388206
503867	2127097	1.919506064
503967	2127097	1.921653086
504067	2127097	1.923829273
504167	2127097	1.926034626
504267	2127097	1.928269145
504367	2127097	1.930532831
504467	2127097	1.932825686
504567	2127097	1.935147708
504667	2127097	1.9374989
504767	2127097	1.939879259
504867	2127097	1.942288785
504967	2127097	1.944727477
505067	2127097	1.947195331
505167	2127097	1.949692343
505267	2127097	1.952218509
505367	2127097	1.954773823
505467	2127097	1.957358277
505567	2127097	1.959971861
505667	2127097	1.962614565
505767	2127097	1.965286376
500567	2127197	1.857928107
500667	2127197	1.859112692
500767	2127197	1.860327013
500867	2127197	1.861571026
500967	2127197	1.86284469
501067	2127197	1.864147968
501167	2127197	1.865480821
501267	2127197	1.866843215
501367	2127197	1.868235117
501467	2127197	1.869656495
501567	2127197	1.871107321
501667	2127197	1.872587568
501767	2127197	1.87409721
501867	2127197	1.875636223
501967	2127197	1.877204586
502067	2127197	1.878802279
502167	2127197	1.880429284
502267	2127197	1.882085583
502367	2127197	1.883771163
502467	2127197	1.88548601
502567	2127197	1.887230112
502667	2127197	1.889003459
502767	2127197	1.890806042
502867	2127197	1.892637853
502967	2127197	1.894498887
503067	2127197	1.896389139
503167	2127197	1.898308604
503267	2127197	1.900257281
503367	2127197	1.902235167
503467	2127197	1.904242261
503567	2127197	1.906278565
503667	2127197	1.908344078
503767	2127197	1.910438803
503867	2127197	1.912562741
503967	2127197	1.914715894
504067	2127197	1.916898267
504167	2127197	1.919109861
504267	2127197	1.921350681
504367	2127197	1.923620728
504467	2127197	1.925920008
504567	2127197	1.928248521
504667	2127197	1.930606272
504767	2127197	1.932993261
504867	2127197	1.935409491
504967	2127197	1.937854962
505067	2127197	1.940329673
505167	2127197	1.942833624
505267	2127197	1.945366812
505367	2127197	1.947929234
505467	2127197	1.950520884
505567	2127197	1.953141755
505667	2127197	1.955791839
505767	2127197	1.958471125
500567	2127297	1.850811406
500667	2127297	1.852001283
500767	2127297	1.853220906
500867	2127297	1.85447023
500967	2127297	1.855749216
501067	2127297	1.857057824
501167	2127297	1.858396019
501267	2127297	1.859763765
501367	2127297	1.861161031
501467	2127297	1.862587786
501567	2127297	1.864044002
501667	2127297	1.865529652
501767	2127297	1.867044712
501867	2127297	1.868589159
501967	2127297	1.870162972
502067	2127297	1.871766133
502167	2127297	1.873398625
502267	2127297	1.875060432
502367	2127297	1.87675154
502467	2127297	1.878471938
502567	2127297	1.880221615
502667	2127297	1.882000563
502767	2127297	1.883808775
502867	2127297	1.885646243
502967	2127297	1.887512965
503067	2127297	1.889408936
503167	2127297	1.891334156
503267	2127297	1.893288622
503367	2127297	1.895272336
503467	2127297	1.897285299
503567	2127297	1.899327513
503667	2127297	1.901398981
503767	2127297	1.903499707
503867	2127297	1.905629695
503967	2127297	1.907788949
504067	2127297	1.909977476
504167	2127297	1.912195281
504267	2127297	1.914442369
504367	2127297	1.916718745
504467	2127297	1.919024417
504567	2127297	1.921359389
504667	2127297	1.923723666
504767	2127297	1.926117253
504867	2127297	1.928540154
504967	2127297	1.930992372
505067	2127297	1.933473909
505167	2127297	1.935984768
505267	2127297	1.938524947
505367	2127297	1.941094446
505467	2127297	1.943693263
505567	2127297	1.946321393
505667	2127297	1.94897883
500567	2127397	1.843705492
500667	2127397	1.844900678
500767	2127397	1.846125615
500867	2127397	1.847380262
500967	2127397	1.848664578
501067	2127397	1.849978525
501167	2127397	1.851322068
501267	2127397	1.852695171
501367	2127397	1.854097804
501467	2127397	1.855529936
501567	2127397	1.856991541
501667	2127397	1.858482592
501767	2127397	1.860003065
501867	2127397	1.86155294
501967	2127397	1.863132197
502067	2127397	1.864740817
502167	2127397	1.866378785
502267	2127397	1.868046086
502367	2127397	1.869742709
502467	2127397	1.871468643
502567	2127397	1.873223879
502667	2127397	1.87500841
502767	2127397	1.876822229
502867	2127397	1.878665334
502967	2127397	1.880537721
503067	2127397	1.882439389
503167	2127397	1.884370337
503267	2127397	1.886330568
503367	2127397	1.888320083
503467	2127397	1.890338886
503567	2127397	1.892386981
503667	2127397	1.894464374
503767	2127397	1.89657107
503867	2127397	1.898707076
503967	2127397	1.900872399
504067	2127397	1.903067048
504167	2127397	1.905291029
504267	2127397	1.907544351
504367	2127397	1.909827023
504467	2127397	1.912139053
504567	2127397	1.914480448
504667	2127397	1.916851217
504767	2127397	1.919251367
504867	2127397	1.921680904
504967	2127397	1.924139835
505067	2127397	1.926628164
505167	2127397	1.929145897
505267	2127397	1.931693035
505367	2127397	1.93426958
505467	2127397	1.936875532
505567	2127397	1.939510891
