x	y	coe_com_tot
503067	2126297	8.022320326
503167	2126297	8.03720582
503267	2126297	8.052144706
503367	2126297	8.06713668
503467	2126297	8.08218144
503567	2126297	8.097278685
503667	2126297	8.112428114
503767	2126297	8.127629429
503867	2126297	8.142882332
503967	2126297	8.158186527
504067	2126297	8.173541717
504167	2126297	8.188947609
504267	2126297	8.204403909
504367	2126297	8.219910327
504467	2126297	8.23546657
504567	2126297	8.25107235
504667	2126297	8.266727377
504767	2126297	8.282431367
504867	2126297	8.298184032
504967	2126297	8.313985088
505067	2126297	8.329834252
505167	2126297	8.345731242
505267	2126297	8.361675777
505367	2126297	8.377667579
505467	2126297	8.393706369
505567	2126297	8.409791871
505667	2126297	8.425923808
505767	2126297	8.442101908
505867	2126297	8.458325897
505967	2126297	8.474595503
501067	2126397	7.715240385
501167	2126397	7.729030197
501267	2126397	7.742879706
501367	2126397	7.756788589
501467	2126397	7.770756525
501567	2126397	7.784783192
501667	2126397	7.798868268
501767	2126397	7.813011435
501867	2126397	7.827212374
501967	2126397	7.841470765
502067	2126397	7.855786291
502167	2126397	7.870158636
502267	2126397	7.884587483
502367	2126397	7.899072518
502467	2126397	7.913613426
502567	2126397	7.928209895
502667	2126397	7.942861611
502767	2126397	7.957568264
502867	2126397	7.972329544
502967	2126397	7.98714514
503067	2126397	8.002014746
503167	2126397	8.016938053
503267	2126397	8.031914755
503367	2126397	8.046944548
503467	2126397	8.062027127
503567	2126397	8.07716219
503667	2126397	8.092349435
503767	2126397	8.10758856
503867	2126397	8.122879268
503967	2126397	8.138221259
504067	2126397	8.153614236
504167	2126397	8.169057904
504267	2126397	8.184551967
504367	2126397	8.200096133
504467	2126397	8.215690109
504567	2126397	8.231333605
504667	2126397	8.247026329
504767	2126397	8.262767996
504867	2126397	8.278558316
504967	2126397	8.294397004
505067	2126397	8.310283775
505167	2126397	8.326218347
505267	2126397	8.342200438
505367	2126397	8.358229766
505467	2126397	8.374306052
505567	2126397	8.390429019
505667	2126397	8.40659839
505767	2126397	8.422813889
505867	2126397	8.439075243
505967	2126397	8.455382179
500967	2126497	7.680440231
501067	2126497	7.694207465
501167	2126497	7.708034765
501267	2126497	7.721921806
501367	2126497	7.735868263
501467	2126497	7.749873812
501567	2126497	7.763938129
501667	2126497	7.778060891
501767	2126497	7.792241776
501867	2126497	7.806480463
501967	2126497	7.820776631
502067	2126497	7.835129962
502167	2126497	7.849540134
502267	2126497	7.864006832
502367	2126497	7.878529737
502467	2126497	7.893108535
502567	2126497	7.907742908
502667	2126497	7.922432544
502767	2126497	7.937177129
502867	2126497	7.95197635
502967	2126497	7.966829897
503067	2126497	7.98173746
503167	2126497	7.996698729
503267	2126497	8.011713396
503367	2126497	8.026781155
503467	2126497	8.0419017
503567	2126497	8.057074725
503667	2126497	8.072299929
503767	2126497	8.087577008
503867	2126497	8.102905661
503967	2126497	8.118285588
504067	2126497	8.133716491
504167	2126497	8.149198073
504267	2126497	8.164730036
504367	2126497	8.180312086
504467	2126497	8.19594393
504567	2126497	8.211625274
504667	2126497	8.227355828
504767	2126497	8.243135301
504867	2126497	8.258963406
504967	2126497	8.274839855
505067	2126497	8.290764361
505167	2126497	8.306736641
505267	2126497	8.322756411
505367	2126497	8.338823388
505467	2126497	8.354937294
505567	2126497	8.371097847
505667	2126497	8.387304771
505767	2126497	8.403557789
505867	2126497	8.419856626
505967	2126497	8.436201007
500967	2126597	7.659394994
501067	2126597	7.67319984
501167	2126597	7.687064798
501267	2126597	7.70098954
501367	2126597	7.714973739
501467	2126597	7.729017069
501567	2126597	7.743119202
501667	2126597	7.757279815
501767	2126597	7.771498583
501867	2126597	7.785775183
501967	2126597	7.800109291
502067	2126597	7.814500586
502167	2126597	7.828948748
502267	2126597	7.843453456
502367	2126597	7.85801439
502467	2126597	7.872631234
502567	2126597	7.887303669
502667	2126597	7.902031379
502767	2126597	7.91681405
502867	2126597	7.931651367
502967	2126597	7.946543016
503067	2126597	7.961488687
503167	2126597	7.976488068
503267	2126597	7.991540849
503367	2126597	8.006646721
503467	2126597	8.021805378
503567	2126597	8.037016512
503667	2126597	8.052279818
503767	2126597	8.067594993
503867	2126597	8.082961734
503967	2126597	8.098379739
504067	2126597	8.113848707
504167	2126597	8.12936834
504267	2126597	8.14493834
504367	2126597	8.160558411
504467	2126597	8.176228256
504567	2126597	8.191947583
504667	2126597	8.207716098
504767	2126597	8.22353351
504867	2126597	8.239399529
504967	2126597	8.255313866
505067	2126597	8.271276235
505167	2126597	8.287286349
505267	2126597	8.303343923
505367	2126597	8.319448674
505467	2126597	8.33560032
505567	2126597	8.351798582
505667	2126597	8.368043179
505767	2126597	8.384333834
505867	2126597	8.40067027
505967	2126597	8.417052214
500867	2126697	7.624592944
500967	2126697	7.638375087
501067	2126697	7.652217718
501167	2126697	7.666120505
501267	2126697	7.680083118
501367	2126697	7.694105228
501467	2126697	7.708186506
501567	2126697	7.722326624
501667	2126697	7.736525254
501767	2126697	7.75078207
501867	2126697	7.765096746
501967	2126697	7.779468958
502067	2126697	7.793898381
502167	2126697	7.808384693
502267	2126697	7.822927571
502367	2126697	7.837526694
502467	2126697	7.852181742
502567	2126697	7.866892396
502667	2126697	7.881658337
502767	2126697	7.896479248
502867	2126697	7.911354814
502967	2126697	7.926284719
503067	2126697	7.941268649
503167	2126697	7.956306292
503267	2126697	7.971397336
503367	2126697	7.98654147
503467	2126697	8.001738385
503567	2126697	8.016987773
503667	2126697	8.032289327
503767	2126697	8.047642742
503867	2126697	8.063047712
503967	2126697	8.078503935
504067	2126697	8.094011109
504167	2126697	8.109568932
504267	2126697	8.125177106
504367	2126697	8.140835333
504467	2126697	8.156543315
504567	2126697	8.172300757
504667	2126697	8.188107366
504767	2126697	8.203962847
504867	2126697	8.219866911
504967	2126697	8.235819266
505067	2126697	8.251819624
505167	2126697	8.267867698
505267	2126697	8.283963201
505367	2126697	8.30010585
505467	2126697	8.31629536
505567	2126697	8.33253145
505667	2126697	8.34881384
505767	2126697	8.365142251
505867	2126697	8.381516405
500767	2126797	7.589801479
500867	2126797	7.603560666
500967	2126797	7.61738072
501067	2126797	7.631261308
501167	2126797	7.645202095
501267	2126797	7.659202751
501367	2126797	7.673262942
501467	2126797	7.687382337
501567	2126797	7.701560607
501667	2126797	7.715797422
501767	2126797	7.730092452
501867	2126797	7.74444537
501967	2126797	7.75885585
502067	2126797	7.773323564
502167	2126797	7.787848188
502267	2126797	7.802429397
502367	2126797	7.817066868
502467	2126797	7.83176028
502567	2126797	7.84650931
502667	2126797	7.861313638
502767	2126797	7.876172946
502867	2126797	7.891086915
502967	2126797	7.906055228
503067	2126797	7.92107757
503167	2126797	7.936153626
503267	2126797	7.951283082
503367	2126797	7.966465626
503467	2126797	7.981700947
503567	2126797	7.996988736
503667	2126797	8.012328682
503767	2126797	8.02772048
503867	2126797	8.043163822
503967	2126797	8.058658405
504067	2126797	8.074203923
504167	2126797	8.089800076
504267	2126797	8.105446562
504367	2126797	8.121143081
504467	2126797	8.136889335
504567	2126797	8.152685027
504667	2126797	8.168529861
504767	2126797	8.184423544
504867	2126797	8.200365782
504967	2126797	8.216356283
505067	2126797	8.232394758
505167	2126797	8.248480918
505267	2126797	8.264614476
505367	2126797	8.280795145
505467	2126797	8.297022642
505567	2126797	8.313296682
505667	2126797	8.329616986
505767	2126797	8.345983271
505867	2126797	8.36239526
500767	2126897	7.56875674
500867	2126897	7.582553964
500967	2126897	7.596412104
501067	2126897	7.610330822
501167	2126897	7.624309783
501267	2126897	7.638348652
501367	2126897	7.652447095
501467	2126897	7.666604778
501567	2126897	7.680821369
501667	2126897	7.695096536
501767	2126897	7.709429948
501867	2126897	7.723821274
501967	2126897	7.738270185
502067	2126897	7.752776354
502167	2126897	7.767339453
502267	2126897	7.781959155
502367	2126897	7.796635135
502467	2126897	7.811367069
502567	2126897	7.826154634
502667	2126897	7.840997507
502767	2126897	7.855895367
502867	2126897	7.870847894
502967	2126897	7.885854769
503067	2126897	7.900915675
503167	2126897	7.916030295
503267	2126897	7.931198314
503367	2126897	7.946419417
503467	2126897	7.961693292
503567	2126897	7.977019627
503667	2126897	7.992398112
503767	2126897	8.007828437
503867	2126897	8.023310294
503967	2126897	8.038843377
504067	2126897	8.054427381
504167	2126897	8.070062002
504267	2126897	8.085746937
504367	2126897	8.101481885
504467	2126897	8.117266546
504567	2126897	8.133100622
504667	2126897	8.148983815
504767	2126897	8.16491583
504867	2126897	8.180896373
504967	2126897	8.196925149
505067	2126897	8.213001869
505167	2126897	8.229126242
505267	2126897	8.245297979
505367	2126897	8.261516793
505467	2126897	8.277782398
505567	2126897	8.29409451
505667	2126897	8.310452847
505767	2126897	8.326857126
505867	2126897	8.343307067
500667	2126997	7.533963475
500767	2126997	7.547737612
500867	2126997	7.561573051
500967	2126997	7.575469451
501067	2126997	7.589426475
501167	2126997	7.603443783
501267	2126997	7.617521038
501367	2126997	7.631657905
501467	2126997	7.645854047
501567	2126997	7.660109128
501667	2126997	7.674422816
501767	2126997	7.688794777
501867	2126997	7.703224677
501967	2126997	7.717712187
502067	2126997	7.732256975
502167	2126997	7.746858712
502267	2126997	7.761517069
502367	2126997	7.77623172
502467	2126997	7.791002336
502567	2126997	7.805828594
502667	2126997	7.820710169
502767	2126997	7.835646738
502867	2126997	7.850637979
502967	2126997	7.86568357
503067	2126997	7.880783194
503167	2126997	7.89593653
503267	2126997	7.911143262
503367	2126997	7.926403073
503467	2126997	7.94171565
503567	2126997	7.957080678
503667	2126997	7.972497846
503767	2126997	7.987966842
503867	2126997	8.003487358
503967	2126997	8.019059084
504067	2126997	8.034681714
504167	2126997	8.050354942
504267	2126997	8.066078465
504367	2126997	8.081851978
504467	2126997	8.097675182
504567	2126997	8.113547776
504667	2126997	8.129469461
504767	2126997	8.14543994
504867	2126997	8.161458917
504967	2126997	8.177526098
505067	2126997	8.19364119
505167	2126997	8.209803902
505267	2126997	8.226013944
505367	2126997	8.242271026
505467	2126997	8.258574863
505567	2126997	8.274925168
505667	2126997	8.291321657
505767	2126997	8.307764048
500667	2127097	7.51293183
500767	2127097	7.526744311
500867	2127097	7.540618141
500967	2127097	7.554552979
501067	2127097	7.568548483
501167	2127097	7.582604312
501267	2127097	7.596720128
501367	2127097	7.610895591
501467	2127097	7.625130362
501567	2127097	7.639424105
501667	2127097	7.653776484
501767	2127097	7.668187161
501867	2127097	7.682655804
501967	2127097	7.697182078
502067	2127097	7.71176565
502167	2127097	7.72640619
502267	2127097	7.741103365
502367	2127097	7.755856847
502467	2127097	7.770666308
502567	2127097	7.785531418
502667	2127097	7.800451854
502767	2127097	7.815427289
502867	2127097	7.830457399
502967	2127097	7.845541861
503067	2127097	7.860680355
503167	2127097	7.875872559
503267	2127097	7.891118155
503367	2127097	7.906416825
503467	2127097	7.921768252
503567	2127097	7.937172121
503667	2127097	7.952628118
503767	2127097	7.968135931
503867	2127097	7.983695248
503967	2127097	7.999305759
504067	2127097	8.014967156
504167	2127097	8.030679131
504267	2127097	8.046441379
504367	2127097	8.062253596
504467	2127097	8.078115477
504567	2127097	8.094026723
504667	2127097	8.109987033
504767	2127097	8.125996107
504867	2127097	8.14205365
504967	2127097	8.158159365
505067	2127097	8.174312957
505167	2127097	8.190514135
505267	2127097	8.206762606
505367	2127097	8.223058081
505467	2127097	8.239400271
505567	2127097	8.25578889
505667	2127097	8.272223653
505767	2127097	8.288704274
500567	2127197	7.478136787
500667	2127197	7.491926048
500767	2127197	7.505777051
500867	2127197	7.519689451
500967	2127197	7.533662903
501067	2127197	7.547697064
501167	2127197	7.561791591
501267	2127197	7.575946141
501367	2127197	7.590160374
501467	2127197	7.604433948
501567	2127197	7.618766524
501667	2127197	7.633157763
501767	2127197	7.647607327
501867	2127197	7.66211488
501967	2127197	7.676680085
502067	2127197	7.691302608
502167	2127197	7.705982114
502267	2127197	7.720718271
502367	2127197	7.735510748
502467	2127197	7.750359212
502567	2127197	7.765263336
502667	2127197	7.780222791
502767	2127197	7.795237249
502867	2127197	7.810306385
502967	2127197	7.825429874
503067	2127197	7.840607392
503167	2127197	7.855838617
503267	2127197	7.871123229
503367	2127197	7.886460907
503467	2127197	7.901851333
503567	2127197	7.917294191
503667	2127197	7.932789164
503767	2127197	7.948335937
503867	2127197	7.963934199
503967	2127197	7.979583638
504067	2127197	7.995283942
504167	2127197	8.011034805
504267	2127197	8.026835917
504367	2127197	8.042686973
504467	2127197	8.058587669
504567	2127197	8.074537702
504667	2127197	8.090536769
504767	2127197	8.106584571
504867	2127197	8.12268081
504967	2127197	8.138825187
505067	2127197	8.155017408
505167	2127197	8.171257177
505267	2127197	8.187544203
505367	2127197	8.203878195
505467	2127197	8.220258862
505567	2127197	8.236685916
505667	2127197	8.253159071
505767	2127197	8.269678042
500567	2127297	7.457118432
500667	2127297	7.470946347
500767	2127297	7.484836052
500867	2127297	7.498787201
500967	2127297	7.512799446
501067	2127297	7.526872442
501167	2127297	7.541005842
501267	2127297	7.555199302
501367	2127297	7.569452478
501467	2127297	7.583765028
501567	2127297	7.598136609
501667	2127297	7.61256688
501767	2127297	7.627055501
501867	2127297	7.641602132
501967	2127297	7.656206436
502067	2127297	7.670868076
502167	2127297	7.685586715
502267	2127297	7.700362018
502367	2127297	7.715193652
502467	2127297	7.730081283
502567	2127297	7.745024581
502667	2127297	7.760023214
502767	2127297	7.775076854
502867	2127297	7.790185172
502967	2127297	7.805347843
503067	2127297	7.82056454
503167	2127297	7.83583494
503267	2127297	7.851158719
503367	2127297	7.866535555
503467	2127297	7.88196513
503567	2127297	7.897447124
503667	2127297	7.912981219
503767	2127297	7.928567099
503867	2127297	7.94420445
503967	2127297	7.959892959
504067	2127297	7.975632313
504167	2127297	7.991422202
504267	2127297	8.007262317
504367	2127297	8.02315235
504467	2127297	8.039091996
504567	2127297	8.05508095
504667	2127297	8.071118909
504767	2127297	8.087205571
504867	2127297	8.103340636
504967	2127297	8.119523805
505067	2127297	8.135754781
505167	2127297	8.15203327
505267	2127297	8.168358976
505367	2127297	8.184731608
505467	2127297	8.201150873
505567	2127297	8.217616484
505667	2127297	8.234128152
500567	2127397	7.436126195
500667	2127397	7.449992945
500767	2127397	7.463921534
500867	2127397	7.477911612
500967	2127397	7.49196283
501067	2127397	7.506074838
501167	2127397	7.520247288
501267	2127397	7.534479835
501367	2127397	7.54877213
501467	2127397	7.56312383
501567	2127397	7.577534588
501667	2127397	7.592004063
501767	2127397	7.606531911
501867	2127397	7.621117792
501967	2127397	7.635761363
502067	2127397	7.650462287
502167	2127397	7.665220224
502267	2127397	7.680034838
502367	2127397	7.694905793
502467	2127397	7.709832753
502567	2127397	7.724815386
502667	2127397	7.739853358
502767	2127397	7.754946338
502867	2127397	7.770093997
502967	2127397	7.785296005
503067	2127397	7.800552036
503167	2127397	7.815861763
503267	2127397	7.831224862
503367	2127397	7.846641009
503467	2127397	7.862109881
503567	2127397	7.87763116
503667	2127397	7.893204524
503767	2127397	7.908829656
503867	2127397	7.924506241
503967	2127397	7.940233962
504067	2127397	7.956012507
504167	2127397	7.971841563
504267	2127397	7.98772082
504367	2127397	8.003649968
504467	2127397	8.0196287
504567	2127397	8.035656711
504667	2127397	8.051733694
504767	2127397	8.067859347
504867	2127397	8.084033369
504967	2127397	8.10025546
505067	2127397	8.11652532
505167	2127397	8.132842654
505267	2127397	8.149207166
505367	2127397	8.165618561
505467	2127397	8.182076549
505567	2127397	8.198580837
505667	2127397	8.215131137
