x	y	error_car_pre_tot
502767	2126297	1.404149648
502867	2126297	1.4072036
502967	2126297	1.410272282
503067	2126297	1.413355593
503167	2126297	1.416453435
503267	2126297	1.419565707
503367	2126297	1.422692311
503467	2126297	1.425833148
503567	2126297	1.42898812
503667	2126297	1.43215713
503767	2126297	1.435340079
503867	2126297	1.438536872
503967	2126297	1.441747412
504067	2126297	1.444971602
504167	2126297	1.448209349
504267	2126297	1.451460556
504367	2126297	1.454725129
504467	2126297	1.458002974
504567	2126297	1.461293998
504667	2126297	1.464598108
504767	2126297	1.467915211
504867	2126297	1.471245214
504967	2126297	1.474588028
505067	2126297	1.47794356
505167	2126297	1.48131172
505267	2126297	1.484692418
505367	2126297	1.488085564
505467	2126297	1.49149107
505567	2126297	1.494908847
505667	2126297	1.498338807
505767	2126297	1.501780863
505867	2126297	1.505234927
505967	2126297	1.508700913
501067	2126397	1.350015167
501167	2126397	1.352812631
501267	2126397	1.3556266
501367	2126397	1.358456967
501467	2126397	1.361303627
501567	2126397	1.364166474
501667	2126397	1.367045401
501767	2126397	1.369940303
501867	2126397	1.372851076
501967	2126397	1.375777614
502067	2126397	1.378719812
502167	2126397	1.381677567
502267	2126397	1.384650775
502367	2126397	1.387639332
502467	2126397	1.390643134
502567	2126397	1.39366208
502667	2126397	1.396696065
502767	2126397	1.39974499
502867	2126397	1.40280875
502967	2126397	1.405887246
503067	2126397	1.408980377
503167	2126397	1.412088041
503267	2126397	1.415210139
503367	2126397	1.418346571
503467	2126397	1.421497238
503567	2126397	1.424662041
503667	2126397	1.427840882
503767	2126397	1.431033662
503867	2126397	1.434240285
503967	2126397	1.437460653
504067	2126397	1.44069467
504167	2126397	1.44394224
504267	2126397	1.447203267
504367	2126397	1.450477656
504467	2126397	1.453765313
504567	2126397	1.457066143
504667	2126397	1.460380053
504767	2126397	1.463706951
504867	2126397	1.467046742
504967	2126397	1.470399336
505067	2126397	1.47376464
505167	2126397	1.477142564
505267	2126397	1.480533017
505367	2126397	1.48393591
505467	2126397	1.487351152
505567	2126397	1.490778655
505667	2126397	1.49421833
505767	2126397	1.497670089
505867	2126397	1.501133846
505967	2126397	1.504609512
500967	2126497	1.342661147
501067	2126497	1.345451632
501167	2126497	1.348258749
501267	2126497	1.35108239
501367	2126497	1.353922448
501467	2126497	1.356778815
501567	2126497	1.359651386
501667	2126497	1.362540052
501767	2126497	1.365444708
501867	2126497	1.368365248
501967	2126497	1.371301566
502067	2126497	1.374253557
502167	2126497	1.377221115
502267	2126497	1.380204137
502367	2126497	1.383202516
502467	2126497	1.38621615
502567	2126497	1.389244935
502667	2126497	1.392288768
502767	2126497	1.395347545
502867	2126497	1.398421165
502967	2126497	1.401509524
503067	2126497	1.404612522
503167	2126497	1.407730057
503267	2126497	1.410862029
503367	2126497	1.414008336
503467	2126497	1.41716888
503567	2126497	1.42034356
503667	2126497	1.423532278
503767	2126497	1.426734935
503867	2126497	1.429951433
503967	2126497	1.433181674
504067	2126497	1.436425562
504167	2126497	1.439682999
504267	2126497	1.442953889
504367	2126497	1.446238137
504467	2126497	1.449535648
504567	2126497	1.452846327
504667	2126497	1.456170079
504767	2126497	1.459506812
504867	2126497	1.462856432
504967	2126497	1.466218846
505067	2126497	1.469593962
505167	2126497	1.47298169
505267	2126497	1.476381937
505367	2126497	1.479794613
505467	2126497	1.483219629
505567	2126497	1.486656895
505667	2126497	1.490106322
505767	2126497	1.493567822
505867	2126497	1.497041307
505967	2126497	1.500526689
500967	2126597	1.338094301
501067	2126597	1.340894476
501167	2126597	1.343711303
501267	2126597	1.346544672
501367	2126597	1.349394476
501467	2126597	1.352260606
501567	2126597	1.355142955
501667	2126597	1.358041415
501767	2126597	1.360955879
501867	2126597	1.36388624
501967	2126597	1.366832392
502067	2126597	1.369794227
502167	2126597	1.372771642
502267	2126597	1.375764528
502367	2126597	1.378772783
502467	2126597	1.3817963
502567	2126597	1.384834976
502667	2126597	1.387888705
502767	2126597	1.390957386
502867	2126597	1.394040914
502967	2126597	1.397139186
503067	2126597	1.4002521
503167	2126597	1.403379555
503267	2126597	1.406521448
503367	2126597	1.409677678
503467	2126597	1.412848146
503567	2126597	1.41603275
503667	2126597	1.419231392
503767	2126597	1.422443971
503867	2126597	1.425670389
503967	2126597	1.428910548
504067	2126597	1.432164351
504167	2126597	1.435431699
504267	2126597	1.438712496
504367	2126597	1.442006646
504467	2126597	1.445314053
504567	2126597	1.448634622
504667	2126597	1.451968259
504767	2126597	1.455314868
504867	2126597	1.458674356
504967	2126597	1.462046631
505067	2126597	1.465431599
505167	2126597	1.468829169
505267	2126597	1.472239249
505367	2126597	1.475661748
505467	2126597	1.479096576
505567	2126597	1.482543642
505667	2126597	1.486002858
505767	2126597	1.489474135
505867	2126597	1.492957384
505967	2126597	1.496452517
500867	2126697	1.330740704
500967	2126697	1.333533845
501067	2126697	1.336343767
501167	2126697	1.339170359
501267	2126697	1.342013513
501367	2126697	1.344873118
501467	2126697	1.347749067
501567	2126697	1.350641249
501667	2126697	1.353549558
501767	2126697	1.356473884
501867	2126697	1.35941412
501967	2126697	1.362370159
502067	2126697	1.365341893
502167	2126697	1.368329216
502267	2126697	1.371332021
502367	2126697	1.374350202
502467	2126697	1.377383654
502567	2126697	1.380432272
502667	2126697	1.383495949
502767	2126697	1.386574583
502867	2126697	1.389668069
502967	2126697	1.392776304
503067	2126697	1.395899183
503167	2126697	1.399036606
503267	2126697	1.402188469
503367	2126697	1.40535467
503467	2126697	1.408535109
503567	2126697	1.411729684
503667	2126697	1.414938295
503767	2126697	1.418160842
503867	2126697	1.421397226
503967	2126697	1.424647349
504067	2126697	1.42791111
504167	2126697	1.431188414
504267	2126697	1.434479161
504367	2126697	1.437783256
504467	2126697	1.441100602
504567	2126697	1.444431104
504667	2126697	1.447774665
504767	2126697	1.451131192
504867	2126697	1.45450059
504967	2126697	1.457882766
505067	2126697	1.461277626
505167	2126697	1.464685077
505267	2126697	1.468105029
505367	2126697	1.471537389
505467	2126697	1.474982066
505567	2126697	1.47843897
505667	2126697	1.481908012
505767	2126697	1.485389101
505867	2126697	1.48888215
500767	2126797	1.323390908
500867	2126797	1.326176922
500967	2126797	1.328979847
501067	2126797	1.331799572
501167	2126797	1.334635987
501267	2126797	1.337488981
501367	2126797	1.340358444
501467	2126797	1.343244267
501567	2126797	1.346146339
501667	2126797	1.349064551
501767	2126797	1.351998794
501867	2126797	1.35494896
501967	2126797	1.357914939
502067	2126797	1.360896625
502167	2126797	1.36389391
502267	2126797	1.366906686
502367	2126797	1.369934847
502467	2126797	1.372978285
502567	2126797	1.376036895
502667	2126797	1.379110572
502767	2126797	1.38219921
502867	2126797	1.385302704
502967	2126797	1.388420951
503067	2126797	1.391553845
503167	2126797	1.394701284
503267	2126797	1.397863165
503367	2126797	1.401039385
503467	2126797	1.404229842
503567	2126797	1.407434435
503667	2126797	1.410653062
503767	2126797	1.413885624
503867	2126797	1.417132019
503967	2126797	1.420392149
504067	2126797	1.423665915
504167	2126797	1.426953217
504267	2126797	1.430253959
504367	2126797	1.433568042
504467	2126797	1.43689537
504567	2126797	1.440235846
504667	2126797	1.443589374
504767	2126797	1.44695586
504867	2126797	1.450335208
504967	2126797	1.453727325
505067	2126797	1.457132116
505167	2126797	1.460549489
505267	2126797	1.46397935
505367	2126797	1.467421609
505467	2126797	1.470876174
505567	2126797	1.474342953
505667	2126797	1.477821857
505767	2126797	1.481312796
505867	2126797	1.484815681
500767	2126897	1.318823772
500867	2126897	1.321619606
500967	2126897	1.324432373
501067	2126897	1.32726196
501167	2126897	1.330108254
501267	2126897	1.332971146
501367	2126897	1.335850524
501467	2126897	1.338746276
501567	2126897	1.341658293
501667	2126897	1.344586464
501767	2126897	1.347530679
501867	2126897	1.350490829
501967	2126897	1.353466804
502067	2126897	1.356458496
502167	2126897	1.359465796
502267	2126897	1.362488595
502367	2126897	1.365526788
502467	2126897	1.368580265
502567	2126897	1.37164892
502667	2126897	1.374732647
502767	2126897	1.37783134
502867	2126897	1.380944893
502967	2126897	1.3840732
503067	2126897	1.387216159
503167	2126897	1.390373663
503267	2126897	1.393545611
503367	2126897	1.396731897
503467	2126897	1.39993242
503567	2126897	1.403147078
503667	2126897	1.406375768
503767	2126897	1.40961839
503867	2126897	1.412874842
503967	2126897	1.416145025
504067	2126897	1.419428839
504167	2126897	1.422726185
504267	2126897	1.426036964
504367	2126897	1.429361079
504467	2126897	1.432698431
504567	2126897	1.436048924
504667	2126897	1.439412461
504767	2126897	1.442788947
504867	2126897	1.446178286
504967	2126897	1.449580384
505067	2126897	1.452995146
505167	2126897	1.456422479
505267	2126897	1.459862289
505367	2126897	1.463314485
505467	2126897	1.466778975
505567	2126897	1.470255667
505667	2126897	1.47374447
505767	2126897	1.477245295
505867	2126897	1.480758052
500667	2126997	1.311474464
500767	2126997	1.314263113
500867	2126997	1.317068827
500967	2126997	1.319891494
501067	2126997	1.322730999
501167	2126997	1.325587232
501267	2126997	1.328460079
501367	2126997	1.331349427
501467	2126997	1.334255167
501567	2126997	1.337177184
501667	2126997	1.34011537
501767	2126997	1.343069612
501867	2126997	1.346039801
501967	2126997	1.349025826
502067	2126997	1.352027577
502167	2126997	1.355044946
502267	2126997	1.358077823
502367	2126997	1.361126099
502467	2126997	1.364189667
502567	2126997	1.367268419
502667	2126997	1.370362248
502767	2126997	1.373471046
502867	2126997	1.376594708
502967	2126997	1.379733128
503067	2126997	1.3828862
503167	2126997	1.386053819
503267	2126997	1.389235881
503367	2126997	1.392432282
503467	2126997	1.395642919
503567	2126997	1.398867689
503667	2126997	1.402106488
503767	2126997	1.405359217
503867	2126997	1.408625772
503967	2126997	1.411906053
504067	2126997	1.41519996
504167	2126997	1.418507394
504267	2126997	1.421828254
504367	2126997	1.425162443
504467	2126997	1.428509862
504567	2126997	1.431870414
504667	2126997	1.435244002
504767	2126997	1.438630529
504867	2126997	1.4420299
504967	2126997	1.445442019
505067	2126997	1.448866791
505167	2126997	1.452304124
505267	2126997	1.455753922
505367	2126997	1.459216094
505467	2126997	1.462690546
505567	2126997	1.466177188
505667	2126997	1.469675927
505767	2126997	1.473186674
500667	2127097	1.306910434
500767	2127097	1.309709001
500867	2127097	1.312524654
500967	2127097	1.315357279
501067	2127097	1.318206762
501167	2127097	1.32107299
501267	2127097	1.323955849
501367	2127097	1.326855226
501467	2127097	1.329771009
501567	2127097	1.332703084
501667	2127097	1.33565134
501767	2127097	1.338615666
501867	2127097	1.341595948
501967	2127097	1.344592078
502067	2127097	1.347603943
502167	2127097	1.350631434
502267	2127097	1.353674441
502367	2127097	1.356732855
502467	2127097	1.359806567
502567	2127097	1.362895468
502667	2127097	1.365999449
502767	2127097	1.369118405
502867	2127097	1.372252227
502967	2127097	1.375400808
503067	2127097	1.378564043
503167	2127097	1.381741827
503267	2127097	1.384934053
503367	2127097	1.388140617
503467	2127097	1.391361415
503567	2127097	1.394596344
503667	2127097	1.3978453
503767	2127097	1.40110818
503867	2127097	1.404384884
503967	2127097	1.407675309
504067	2127097	1.410979354
504167	2127097	1.41429692
504267	2127097	1.417627905
504367	2127097	1.420972212
504467	2127097	1.424329741
504567	2127097	1.427700394
504667	2127097	1.431084074
504767	2127097	1.434480683
504867	2127097	1.437890126
504967	2127097	1.441312307
505067	2127097	1.44474713
505167	2127097	1.448194501
505267	2127097	1.451654326
505367	2127097	1.455126512
505467	2127097	1.458610965
505567	2127097	1.462107593
505667	2127097	1.465616305
505767	2127097	1.46913701
500567	2127197	1.299561641
500667	2127197	1.302352962
500767	2127197	1.305161506
500867	2127197	1.307987157
500967	2127197	1.3108298
501067	2127197	1.313689319
501167	2127197	1.316565601
501267	2127197	1.31945853
501367	2127197	1.322367993
501467	2127197	1.325293876
501567	2127197	1.328236066
501667	2127197	1.331194449
501767	2127197	1.334168913
501867	2127197	1.337159345
501967	2127197	1.340165634
502067	2127197	1.343187668
502167	2127197	1.346225336
502267	2127197	1.349278527
502367	2127197	1.352347132
502467	2127197	1.355431039
502567	2127197	1.358530141
502667	2127197	1.361644328
502767	2127197	1.364773492
502867	2127197	1.367917524
502967	2127197	1.371076318
503067	2127197	1.374249766
503167	2127197	1.377437763
503267	2127197	1.380640202
503367	2127197	1.383856977
503467	2127197	1.387087985
503567	2127197	1.39033312
503667	2127197	1.393592279
503767	2127197	1.396865359
503867	2127197	1.400152257
503967	2127197	1.403452871
504067	2127197	1.406767099
504167	2127197	1.41009484
504267	2127197	1.413435995
504367	2127197	1.416790463
504467	2127197	1.420158144
504567	2127197	1.423538941
504667	2127197	1.426932755
504767	2127197	1.430339488
504867	2127197	1.433759044
504967	2127197	1.437191327
505067	2127197	1.44063624
505167	2127197	1.444093689
505267	2127197	1.447563579
505367	2127197	1.451045817
505467	2127197	1.454540308
505567	2127197	1.45804696
505667	2127197	1.461565682
505767	2127197	1.465096381
500567	2127297	1.29500078
500667	2127297	1.297802118
500767	2127297	1.300620699
500867	2127297	1.303456408
500967	2127297	1.306309128
501067	2127297	1.309178743
501167	2127297	1.312065137
501267	2127297	1.314968195
501367	2127297	1.317887802
501467	2127297	1.320823843
501567	2127297	1.323776203
501667	2127297	1.32674477
501767	2127297	1.329729428
501867	2127297	1.332730066
501967	2127297	1.33574657
502067	2127297	1.338778827
502167	2127297	1.341826726
502267	2127297	1.344890156
502367	2127297	1.347969004
502467	2127297	1.351063161
502567	2127297	1.354172516
502667	2127297	1.35729696
502767	2127297	1.360436384
502867	2127297	1.363590678
502967	2127297	1.366759734
503067	2127297	1.369943446
503167	2127297	1.373141705
503267	2127297	1.376354406
503367	2127297	1.379581441
503467	2127297	1.382822706
503567	2127297	1.386078096
503667	2127297	1.389347505
503767	2127297	1.39263083
503867	2127297	1.395927969
503967	2127297	1.399238817
504067	2127297	1.402563273
504167	2127297	1.405901235
504267	2127297	1.409252602
504367	2127297	1.412617275
504467	2127297	1.415995151
504567	2127297	1.419386134
504667	2127297	1.422790124
504767	2127297	1.426207022
504867	2127297	1.429636732
504967	2127297	1.433079157
505067	2127297	1.4365342
505167	2127297	1.440001766
505267	2127297	1.44348176
505367	2127297	1.446974087
505467	2127297	1.450478654
505567	2127297	1.453995368
505667	2127297	1.457524135
500567	2127397	1.290446559
500667	2127397	1.293257974
500767	2127397	1.296086653
500867	2127397	1.29893248
500967	2127397	1.301795337
501067	2127397	1.304675106
501167	2127397	1.307571672
501267	2127397	1.310484917
501367	2127397	1.313414726
501467	2127397	1.316360982
501567	2127397	1.319323571
501667	2127397	1.322302378
501767	2127397	1.325297288
501867	2127397	1.328308187
501967	2127397	1.331334961
502067	2127397	1.334377497
502167	2127397	1.337435682
502267	2127397	1.340509403
502367	2127397	1.34359855
502467	2127397	1.346703009
502567	2127397	1.349822671
502667	2127397	1.352957424
502767	2127397	1.356107159
502867	2127397	1.359271766
502967	2127397	1.362451136
503067	2127397	1.365645161
503167	2127397	1.368853733
503267	2127397	1.372076744
503367	2127397	1.375314088
503467	2127397	1.378565659
503567	2127397	1.38183135
503667	2127397	1.385111057
503767	2127397	1.388404674
503867	2127397	1.391712099
503967	2127397	1.395033227
504067	2127397	1.398367956
504167	2127397	1.401716183
504267	2127397	1.405077807
504367	2127397	1.408452727
504467	2127397	1.411840842
504567	2127397	1.415242053
504667	2127397	1.41865626
504767	2127397	1.422083365
504867	2127397	1.42552327
504967	2127397	1.428975877
505067	2127397	1.43244109
505167	2127397	1.435918812
505267	2127397	1.439408948
505367	2127397	1.442911403
505467	2127397	1.446426084
505567	2127397	1.449952895
505667	2127397	1.453491745
