x	y	tasa_hundim
505967	2126097	-0.1242093
506067	2126097	-0.1272953
501167	2126197	-0.0439194
501267	2126197	-0.0515994
501367	2126197	-0.0561229
501467	2126197	-0.0542736
501567	2126197	-0.0957675
501667	2126197	-0.153496
501767	2126197	-0.1631848
501867	2126197	-0.1467833
501967	2126197	-0.1799987
502067	2126197	-0.2218136
502167	2126197	-0.2376785
502267	2126197	-0.2373712
502367	2126197	-0.2115071
502467	2126197	-0.2011798
502567	2126197	-0.2179438
502667	2126197	-0.2099305
502767	2126197	-0.2143371
502867	2126197	-0.2233926
502967	2126197	-0.2312316
503067	2126197	-0.2130913
503167	2126197	-0.2118761
503267	2126197	-0.2333299
503367	2126197	-0.221552
503467	2126197	-0.2165505
503567	2126197	-0.1928164
503667	2126197	-0.1932192
503767	2126197	-0.1953479
503867	2126197	-0.1984544
503967	2126197	-0.2010342
504067	2126197	-0.2057295
504167	2126197	-0.2120861
504267	2126197	-0.2137518
504367	2126197	-0.2219302
504467	2126197	-0.2357961
504567	2126197	-0.2447451
504667	2126197	-0.2418009
504767	2126197	-0.2438823
504867	2126197	-0.2456353
504967	2126197	-0.2439303
505067	2126197	-0.2333338
505167	2126197	-0.223538
505267	2126197	-0.2085791
505367	2126197	-0.1969922
505467	2126197	-0.19774
505567	2126197	-0.1836336
505667	2126197	-0.1535137
505767	2126197	-0.12743
505867	2126197	-0.1276659
505967	2126197	-0.1266908
506067	2126197	-0.1223203
501067	2126297	-0.0567905
501167	2126297	-0.0349102
501267	2126297	-0.0380728
501367	2126297	-0.0483267
501467	2126297	-0.0549132
501567	2126297	-0.0840854
501667	2126297	-0.0930564
501767	2126297	-0.1536871
501867	2126297	-0.1638179
501967	2126297	-0.1728911
502067	2126297	
502167	2126297	-0.2447558
502267	2126297	-0.246932
502367	2126297	-0.2266534
502467	2126297	-0.2200404
502567	2126297	-0.2288467
502667	2126297	-0.2251341
502767	2126297	-0.2267987
502867	2126297	-0.2449093
502967	2126297	-0.2436462
503067	2126297	-0.2246988
503167	2126297	-0.2402089
503267	2126297	-0.259011
503367	2126297	-0.2335206
503467	2126297	-0.226664
503567	2126297	-0.2046741
503667	2126297	-0.2118618
503767	2126297	-0.2021929
503867	2126297	-0.2036536
503967	2126297	-0.2061424
504067	2126297	-0.2253922
504167	2126297	-0.2247959
504267	2126297	-0.2252653
504367	2126297	-0.2182768
504467	2126297	-0.2240894
504567	2126297	-0.2419667
504667	2126297	-0.2472666
504767	2126297	-0.2421386
504867	2126297	-0.2523026
504967	2126297	-0.2539404
505067	2126297	-0.2461624
505167	2126297	-0.2429828
505267	2126297	-0.2218495
505367	2126297	-0.2039484
505467	2126297	-0.2025752
505567	2126297	-0.1862265
505667	2126297	-0.1410024
505767	2126297	-0.1296382
505867	2126297	-0.1187476
505967	2126297	-0.1263852
501067	2126397	-0.0323845
501167	2126397	-0.0385165
501267	2126397	-0.0441606
501367	2126397	-0.045204
501467	2126397	-0.0482844
501567	2126397	-0.078663
501667	2126397	-0.119513
501767	2126397	-0.1491031
501867	2126397	-0.1809236
501967	2126397	
502067	2126397	
502167	2126397	-0.2515201
502267	2126397	-0.2489461
502367	2126397	-0.2398519
502467	2126397	-0.2301984
502567	2126397	-0.2364163
502667	2126397	-0.2414218
502767	2126397	-0.2457174
502867	2126397	-0.248667
502967	2126397	-0.2459835
503067	2126397	-0.2468534
503167	2126397	-0.2476503
503267	2126397	-0.2655703
503367	2126397	-0.2533756
503467	2126397	-0.2486409
503567	2126397	-0.2456368
503667	2126397	-0.2482241
503767	2126397	-0.239258
503867	2126397	-0.2348683
503967	2126397	-0.2239167
504067	2126397	-0.2320589
504167	2126397	-0.2318584
504267	2126397	-0.2279729
504367	2126397	-0.2320101
504467	2126397	-0.2399368
504567	2126397	-0.2376071
504667	2126397	-0.2575015
504767	2126397	-0.2653393
504867	2126397	-0.2605861
504967	2126397	-0.2625925
505067	2126397	-0.2596357
505167	2126397	-0.2539777
505267	2126397	-0.249597
505367	2126397	-0.2386202
505467	2126397	-0.2020647
505567	2126397	-0.1646998
505667	2126397	-0.1498397
505767	2126397	-0.1243108
505867	2126397	-0.0988963
505967	2126397	-0.1095336
500967	2126497	-0.0309538
501067	2126497	-0.0361873
501167	2126497	-0.0337856
501267	2126497	-0.0603334
501367	2126497	-0.0621085
501467	2126497	-0.0670577
501567	2126497	-0.1059898
501667	2126497	-0.1318251
501767	2126497	-0.1412978
501867	2126497	-0.1757726
501967	2126497	-0.1923093
502067	2126497	-0.2138694
502167	2126497	-0.2434295
502267	2126497	-0.2484868
502367	2126497	-0.2588621
502467	2126497	-0.2435641
502567	2126497	-0.2418101
502667	2126497	-0.2380609
502767	2126497	-0.2409687
502867	2126497	-0.2503714
502967	2126497	-0.2539913
503067	2126497	
503167	2126497	
503267	2126497	-0.2632734
503367	2126497	-0.2590914
503467	2126497	-0.2521511
503567	2126497	-0.25721
503667	2126497	-0.2488991
503767	2126497	-0.2428603
503867	2126497	-0.2486215
503967	2126497	-0.2251574
504067	2126497	-0.2430803
504167	2126497	-0.2428111
504267	2126497	-0.24467
504367	2126497	-0.2472618
504467	2126497	-0.2526486
504567	2126497	-0.2400876
504667	2126497	-0.2551614
504767	2126497	-0.2639833
504867	2126497	-0.2675155
504967	2126497	-0.2582869
505067	2126497	-0.2615326
505167	2126497	-0.2582552
505267	2126497	-0.2475846
505367	2126497	-0.2408023
505467	2126497	-0.2058518
505567	2126497	-0.1524439
505667	2126497	-0.1287938
505767	2126497	-0.1176331
505867	2126497	-0.1074432
505967	2126497	-0.1105573
500967	2126597	-0.035905
501067	2126597	-0.0368838
501167	2126597	-0.0409767
501267	2126597	-0.0511608
501367	2126597	-0.0735961
501467	2126597	-0.0762364
501567	2126597	-0.1046941
501667	2126597	-0.1193166
501767	2126597	-0.1127718
501867	2126597	-0.1721762
501967	2126597	-0.2057049
502067	2126597	-0.206346
502167	2126597	-0.2283465
502267	2126597	-0.2388532
502367	2126597	-0.2547252
502467	2126597	-0.2482451
502567	2126597	-0.2479949
502667	2126597	-0.2449415
502767	2126597	-0.2447735
502867	2126597	-0.2464674
502967	2126597	
503067	2126597	-0.2627551
503167	2126597	-0.2748895
503267	2126597	-0.2800845
503367	2126597	-0.2700508
503467	2126597	-0.2682249
503567	2126597	-0.2538702
503667	2126597	-0.2487915
503767	2126597	-0.244747
503867	2126597	-0.2485949
503967	2126597	-0.2393376
504067	2126597	-0.2437009
504167	2126597	-0.2457872
504267	2126597	-0.2476311
504367	2126597	-0.2449493
504467	2126597	-0.2495748
504567	2126597	-0.2474624
504667	2126597	-0.2497002
504767	2126597	-0.2562332
504867	2126597	-0.2612144
504967	2126597	-0.2575455
505067	2126597	-0.2553199
505167	2126597	-0.25221
505267	2126597	-0.2366578
505367	2126597	-0.2324562
505467	2126597	-0.1995033
505567	2126597	-0.1364898
505667	2126597	-0.1199107
505767	2126597	-0.1284012
505867	2126597	-0.1101264
505967	2126597	-0.110628
500867	2126697	-0.0362419
500967	2126697	-0.0376206
501067	2126697	-0.0508853
501167	2126697	-0.0639499
501267	2126697	-0.0664219
501367	2126697	-0.0632662
501467	2126697	-0.076191
501567	2126697	-0.1019658
501667	2126697	-0.1220875
501767	2126697	-0.1222459
501867	2126697	-0.108585
501967	2126697	-0.1666749
502067	2126697	-0.2006993
502167	2126697	-0.2015584
502267	2126697	-0.2331532
502367	2126697	-0.2335832
502467	2126697	-0.253502
502567	2126697	
502667	2126697	-0.2691964
502767	2126697	-0.2628655
502867	2126697	-0.2664779
502967	2126697	-0.2630098
503067	2126697	-0.2557202
503167	2126697	-0.2735664
503267	2126697	-0.2694551
503367	2126697	-0.2609626
503467	2126697	-0.2655074
503567	2126697	-0.2471407
503667	2126697	-0.2476854
503767	2126697	-0.2517705
503867	2126697	-0.257665
503967	2126697	-0.2616275
504067	2126697	-0.2552363
504167	2126697	-0.2418955
504267	2126697	-0.2460348
504367	2126697	-0.2580636
504467	2126697	-0.2627923
504567	2126697	-0.2467464
504667	2126697	-0.257171
504767	2126697	-0.2641779
504867	2126697	-0.2610807
504967	2126697	-0.2547592
505067	2126697	-0.2662927
505167	2126697	-0.2580202
505267	2126697	-0.2489008
505367	2126697	-0.222358
505467	2126697	-0.1920664
505567	2126697	-0.1360938
505667	2126697	-0.1293228
505767	2126697	-0.1258172
505867	2126697	-0.1226272
500767	2126797	-0.0343424
500867	2126797	-0.0372999
500967	2126797	-0.039579
501067	2126797	-0.0587248
501167	2126797	-0.079175
501267	2126797	-0.0805417
501367	2126797	-0.0792235
501467	2126797	-0.0769415
501567	2126797	-0.1107813
501667	2126797	-0.1194366
501767	2126797	-0.1234003
501867	2126797	-0.1158026
501967	2126797	-0.1729774
502067	2126797	-0.1842673
502167	2126797	-0.2027301
502267	2126797	-0.2324366
502367	2126797	-0.2477657
502467	2126797	
502567	2126797	-0.2564368
502667	2126797	-0.2528225
502767	2126797	-0.2626936
502867	2126797	-0.2548375
502967	2126797	-0.2708965
503067	2126797	-0.2709983
503167	2126797	-0.2735215
503267	2126797	-0.2710418
503367	2126797	-0.2694781
503467	2126797	-0.2555843
503567	2126797	-0.2492656
503667	2126797	-0.2583429
503767	2126797	-0.261065
503867	2126797	-0.2561966
503967	2126797	-0.2655988
504067	2126797	-0.2460257
504167	2126797	-0.2434257
504267	2126797	-0.2377554
504367	2126797	-0.2391407
504467	2126797	-0.240931
504567	2126797	-0.235377
504667	2126797	-0.2514105
504767	2126797	-0.2573155
504867	2126797	-0.2612546
504967	2126797	-0.265618
505067	2126797	-0.2681431
505167	2126797	-0.2656964
505267	2126797	-0.2728845
505367	2126797	-0.2534536
505467	2126797	-0.1849525
505567	2126797	-0.1369728
505667	2126797	-0.1248507
505767	2126797	-0.1308718
505867	2126797	-0.1229455
500767	2126897	-0.0425912
500867	2126897	-0.0424588
500967	2126897	-0.0564493
501067	2126897	-0.0840436
501167	2126897	-0.0748742
501267	2126897	-0.0829836
501367	2126897	-0.084024
501467	2126897	-0.0985213
501567	2126897	-0.1166238
501667	2126897	-0.1244771
501767	2126897	-0.119877
501867	2126897	-0.1230801
501967	2126897	-0.1504171
502067	2126897	-0.1786505
502167	2126897	-0.2084938
502267	2126897	-0.2351294
502367	2126897	-0.2370112
502467	2126897	-0.2554262
502567	2126897	-0.2648514
502667	2126897	-0.2621659
502767	2126897	-0.2682337
502867	2126897	-0.2462028
502967	2126897	-0.2602593
503067	2126897	-0.2593445
503167	2126897	-0.2598288
503267	2126897	-0.2653153
503367	2126897	-0.2508612
503467	2126897	-0.2496299
503567	2126897	-0.2523881
503667	2126897	-0.2550387
503767	2126897	-0.2654617
503867	2126897	-0.2642438
503967	2126897	-0.267974
504067	2126897	-0.250924
504167	2126897	-0.2468442
504267	2126897	-0.2427501
504367	2126897	-0.2278658
504467	2126897	-0.2315578
504567	2126897	-0.2551218
504667	2126897	-0.2580535
504767	2126897	-0.2594455
504867	2126897	-0.2569772
504967	2126897	-0.2623975
505067	2126897	-0.276133
505167	2126897	-0.2773929
505267	2126897	-0.2605408
505367	2126897	-0.2487588
505467	2126897	-0.2353345
505567	2126897	-0.1369727
505667	2126897	-0.127265
505767	2126897	-0.1285951
505867	2126897	-0.124082
500667	2126997	-0.0459587
500767	2126997	-0.0517394
500867	2126997	-0.0460527
500967	2126997	-0.0517422
501067	2126997	-0.0850246
501167	2126997	-0.0805574
501267	2126997	-0.0871195
501367	2126997	-0.0983527
501467	2126997	-0.1095569
501567	2126997	-0.1255447
501667	2126997	-0.1245478
501767	2126997	-0.1288877
501867	2126997	-0.1508523
501967	2126997	-0.1691137
502067	2126997	-0.1712096
502167	2126997	-0.2129694
502267	2126997	-0.2298406
502367	2126997	-0.2424282
502467	2126997	-0.2547943
502567	2126997	-0.2636128
502667	2126997	-0.2625297
502767	2126997	-0.2712084
502867	2126997	-0.2706036
502967	2126997	-0.263892
503067	2126997	-0.2567663
503167	2126997	-0.2581726
503267	2126997	-0.2588461
503367	2126997	-0.2495881
503467	2126997	-0.2493342
503567	2126997	-0.2553183
503667	2126997	-0.2603924
503767	2126997	-0.2646267
503867	2126997	-0.2666681
503967	2126997	-0.2698258
504067	2126997	-0.2538809
504167	2126997	-0.2439055
504267	2126997	-0.2407386
504367	2126997	-0.2217728
504467	2126997	-0.2295788
504567	2126997	-0.2530946
504667	2126997	-0.260244
504767	2126997	-0.2571065
504867	2126997	-0.2568527
504967	2126997	-0.2627761
505067	2126997	-0.2839963
505167	2126997	-0.2826759
505267	2126997	-0.257482
505367	2126997	-0.258087
505467	2126997	-0.2487766
505567	2126997	-0.1399826
505667	2126997	-0.1298653
505767	2126997	-0.1232991
500667	2127097	-0.0334686
500767	2127097	-0.0715241
500867	2127097	-0.0849059
500967	2127097	-0.0809622
501067	2127097	-0.1018204
501167	2127097	-0.0973224
501267	2127097	-0.1117674
501367	2127097	-0.1233356
501467	2127097	-0.126959
501567	2127097	-0.1356095
501667	2127097	-0.1437087
501767	2127097	-0.1546514
501867	2127097	-0.1646917
501967	2127097	-0.1828138
502067	2127097	-0.1987252
502167	2127097	-0.1964049
502267	2127097	-0.2075086
502367	2127097	-0.2467981
502467	2127097	-0.2557665
502567	2127097	-0.252864
502667	2127097	-0.2582515
502767	2127097	-0.2707095
502867	2127097	-0.2860965
502967	2127097	-0.279663
503067	2127097	-0.2690615
503167	2127097	-0.2502411
503267	2127097	-0.2633619
503367	2127097	-0.2646536
503467	2127097	-0.2581985
503567	2127097	-0.2673195
503667	2127097	-0.2700114
503767	2127097	-0.2685064
503867	2127097	-0.2637167
503967	2127097	-0.2695714
504067	2127097	-0.2622489
504167	2127097	-0.2549527
504267	2127097	-0.2531713
504367	2127097	-0.2419035
504467	2127097	-0.2567671
504567	2127097	-0.2546014
504667	2127097	-0.2593954
504767	2127097	
504867	2127097	
504967	2127097	-0.2522291
505067	2127097	-0.2819561
505167	2127097	-0.2851033
505267	2127097	-0.2799066
505367	2127097	-0.2545876
505467	2127097	-0.2652379
505567	2127097	-0.2287618
505667	2127097	-0.1883248
505767	2127097	-0.1215265
500567	2127197	-0.0318282
500667	2127197	-0.0332106
500767	2127197	-0.0449403
500867	2127197	-0.0789332
500967	2127197	-0.08764
501067	2127197	-0.0810632
501167	2127197	-0.1169436
501267	2127197	-0.1362617
501367	2127197	-0.1289235
501467	2127197	-0.1199904
501567	2127197	-0.1273261
501667	2127197	-0.1570722
501767	2127197	-0.1558225
501867	2127197	-0.1699678
501967	2127197	-0.1831014
502067	2127197	-0.2041048
502167	2127197	-0.2031971
502267	2127197	-0.2064298
502367	2127197	-0.2473295
502467	2127197	-0.2625106
502567	2127197	-0.2495512
502667	2127197	-0.25775
502767	2127197	-0.2790259
502867	2127197	-0.2959643
502967	2127197	-0.2803581
503067	2127197	-0.2722076
503167	2127197	-0.2618126
503267	2127197	-0.272736
503367	2127197	-0.2718965
503467	2127197	-0.271413
503567	2127197	-0.2760409
503667	2127197	-0.2729271
503767	2127197	-0.2748696
503867	2127197	-0.2778473
503967	2127197	-0.2695708
504067	2127197	-0.2614705
504167	2127197	-0.2585966
504267	2127197	-0.2585287
504367	2127197	-0.257788
504467	2127197	-0.2691927
504567	2127197	-0.2704646
504667	2127197	
504767	2127197	
504867	2127197	
504967	2127197	-0.2519821
505067	2127197	-0.2775736
505167	2127197	-0.2756027
505267	2127197	-0.2805339
505367	2127197	-0.2634578
505467	2127197	-0.2640855
505567	2127197	-0.2526449
505667	2127197	-0.2160091
505767	2127197	-0.1694362
500567	2127297	-0.0361737
500667	2127297	-0.039878
500767	2127297	-0.0567307
500867	2127297	-0.0729515
500967	2127297	-0.0970035
501067	2127297	-0.0880981
501167	2127297	-0.1047451
501267	2127297	-0.1438526
501367	2127297	-0.1416867
501467	2127297	-0.1179226
501567	2127297	-0.1330295
501667	2127297	-0.1683
501767	2127297	-0.1689973
501867	2127297	-0.1743158
501967	2127297	-0.1837558
502067	2127297	-0.2029061
502167	2127297	-0.2105777
502267	2127297	-0.21558
502367	2127297	-0.2373586
502467	2127297	-0.2631887
502567	2127297	-0.2619393
502667	2127297	-0.2645209
502767	2127297	-0.2658499
502867	2127297	-0.2966009
502967	2127297	-0.2761758
503067	2127297	-0.2769016
503167	2127297	-0.2764713
503267	2127297	-0.2878476
503367	2127297	-0.2746601
503467	2127297	-0.2808317
503567	2127297	-0.2718426
503667	2127297	-0.2803939
503767	2127297	-0.2748211
503867	2127297	-0.2829519
503967	2127297	-0.2636184
504067	2127297	-0.2622622
504167	2127297	-0.2653045
504267	2127297	-0.2702145
504367	2127297	-0.2624534
504467	2127297	-0.2760487
504567	2127297	-0.2735928
504667	2127297	-0.2650899
504767	2127297	-0.266829
504867	2127297	-0.2577574
504967	2127297	-0.2429589
505067	2127297	-0.2622626
505167	2127297	-0.2668692
505267	2127297	-0.277613
505367	2127297	-0.2812374
505467	2127297	-0.2720564
505567	2127297	-0.2617963
505667	2127297	-0.2439502
500567	2127397	-0.0189723
500667	2127397	-0.0441566
500767	2127397	-0.0805291
500867	2127397	-0.096653
500967	2127397	-0.1028903
501067	2127397	-0.1232006
501167	2127397	-0.1508903
501267	2127397	-0.1626951
501367	2127397	-0.1566961
501467	2127397	-0.1499291
501567	2127397	-0.1588719
501667	2127397	-0.1730316
501767	2127397	-0.1759975
501867	2127397	-0.1855765
501967	2127397	-0.2122333
502067	2127397	-0.2097124
502167	2127397	-0.2352268
502267	2127397	-0.2309081
502367	2127397	-0.2505701
502467	2127397	-0.2632419
502567	2127397	-0.2653411
502667	2127397	-0.2691164
502767	2127397	-0.2865017
502867	2127397	-0.2722834
502967	2127397	-0.2717982
503067	2127397	-0.26622
503167	2127397	-0.2798492
503267	2127397	-0.2678771
503367	2127397	-0.2839245
503467	2127397	-0.2826562
503567	2127397	-0.2898062
503667	2127397	-0.2877173
503767	2127397	-0.2757892
503867	2127397	-0.263029
503967	2127397	-0.2562198
504067	2127397	-0.2571235
504167	2127397	-0.2577182
504267	2127397	-0.257705
504367	2127397	-0.2548296
504467	2127397	-0.2618965
504567	2127397	-0.2807564
504667	2127397	-0.278323
504767	2127397	-0.2756272
504867	2127397	-0.2610864
504967	2127397	-0.2574387
505067	2127397	-0.2715818
505167	2127397	-0.2758226
505267	2127397	-0.2775775
505367	2127397	-0.2914822
505467	2127397	-0.2927741
505567	2127397	-0.2893359
505667	2127397	-0.2832842
500467	2127497	-0.0145642
500567	2127497	-0.0189375
500667	2127497	-0.0277067
500767	2127497	-0.0937176
500867	2127497	-0.1024255
500967	2127497	-0.0955403
501067	2127497	-0.1207072
501167	2127497	-0.1359036
501267	2127497	-0.1557469
501367	2127497	-0.1585315
501467	2127497	-0.1628944
501567	2127497	-0.1690364
501667	2127497	-0.1746263
501767	2127497	-0.1869599
501867	2127497	-0.1874685
501967	2127497	-0.2130253
502067	2127497	-0.2035463
502167	2127497	-0.2155073
502267	2127497	-0.2317609
502367	2127497	-0.2557402
502467	2127497	-0.2688267
502567	2127497	-0.2666804
502667	2127497	-0.2814884
502767	2127497	-0.2828562
502867	2127497	-0.2731329
502967	2127497	-0.2703099
503067	2127497	-0.2628133
503167	2127497	-0.2814211
503267	2127497	-0.2677904
503367	2127497	-0.2849635
503467	2127497	-0.280818
503567	2127497	-0.2704945
503667	2127497	-0.2827273
503767	2127497	-0.2717073
503867	2127497	-0.263835
503967	2127497	-0.2522974
504067	2127497	-0.2533593
504167	2127497	-0.2595108
504267	2127497	-0.2534724
504367	2127497	-0.2581957
504467	2127497	-0.2664609
504567	2127497	
504667	2127497	
504767	2127497	
504867	2127497	-0.2805169
504967	2127497	-0.265196
505067	2127497	-0.2743461
505167	2127497	-0.2766415
505267	2127497	-0.2764372
505367	2127497	-0.2783053
505467	2127497	-0.2841413
505567	2127497	-0.2841399
500467	2127597	-0.0144432
500567	2127597	-0.0237525
500667	2127597	-0.0410079
500767	2127597	-0.0926949
500867	2127597	-0.0975174
500967	2127597	-0.1000282
501067	2127597	-0.121107
501167	2127597	-0.1262928
501267	2127597	-0.1461234
501367	2127597	-0.166989
501467	2127597	-0.1868697
501567	2127597	-0.1813369
501667	2127597	-0.1779974
501767	2127597	-0.1875482
501867	2127597	-0.1874678
501967	2127597	-0.2156518
502067	2127597	-0.2133265
502167	2127597	-0.2272242
502267	2127597	-0.2481251
