x	y	car_pre_tot
502767	2126297	4.920203716
502867	2126297	4.930579498
502967	2126297	4.941004476
503067	2126297	4.951478337
503167	2126297	4.962000768
503267	2126297	4.972571457
503367	2126297	4.983190095
503467	2126297	4.993856374
503567	2126297	5.004569985
503667	2126297	5.015330622
503767	2126297	5.02613798
503867	2126297	5.036991757
503967	2126297	5.04789165
504067	2126297	5.058837357
504167	2126297	5.069828581
504267	2126297	5.080865022
504367	2126297	5.091946384
504467	2126297	5.103072373
504567	2126297	5.114242693
504667	2126297	5.125457054
504767	2126297	5.136715164
504867	2126297	5.148016734
504967	2126297	5.159361476
505067	2126297	5.170749103
505167	2126297	5.182179331
505267	2126297	5.193651877
505367	2126297	5.205166458
505467	2126297	5.216722794
505567	2126297	5.228320607
505667	2126297	5.239959618
505767	2126297	5.251639553
505867	2126297	5.263360136
505967	2126297	5.275121096
501067	2126397	4.735909927
501167	2126397	4.745431809
501267	2126397	4.75500844
501367	2126397	4.764639485
501467	2126397	4.774324613
501567	2126397	4.784063491
501667	2126397	4.793855791
501767	2126397	4.80370118
501867	2126397	4.813599332
501967	2126397	4.823549917
502067	2126397	4.833552609
502167	2126397	4.843607082
502267	2126397	4.85371301
502367	2126397	4.86387007
502467	2126397	4.87407794
502567	2126397	4.884336297
502667	2126397	4.89464482
502767	2126397	4.905003191
502867	2126397	4.915411091
502967	2126397	4.925868203
503067	2126397	4.936374212
503167	2126397	4.946928802
503267	2126397	4.95753166
503367	2126397	4.968182474
503467	2126397	4.978880934
503567	2126397	4.98962673
503667	2126397	5.000419554
503767	2126397	5.011259099
503867	2126397	5.02214506
503967	2126397	5.033077133
504067	2126397	5.044055015
504167	2126397	5.055078406
504267	2126397	5.066147005
504367	2126397	5.077260514
504467	2126397	5.088418636
504567	2126397	5.099621077
504667	2126397	5.110867541
504767	2126397	5.122157737
504867	2126397	5.133491374
504967	2126397	5.144868162
505067	2126397	5.156287813
505167	2126397	5.167750041
505267	2126397	5.179254562
505367	2126397	5.190801091
505467	2126397	5.202389347
505567	2126397	5.214019051
505667	2126397	5.225689922
505767	2126397	5.237401685
505867	2126397	5.249154063
505967	2126397	5.260946782
500967	2126497	4.710691405
501067	2126497	4.720189814
501167	2126497	4.729743363
501267	2126497	4.739351715
501367	2126497	4.749014535
501467	2126497	4.758731487
501567	2126497	4.768502238
501667	2126497	4.778326455
501767	2126497	4.788203804
501867	2126497	4.798133954
501967	2126497	4.808116576
502067	2126497	4.81815134
502167	2126497	4.828237917
502267	2126497	4.83837598
502367	2126497	4.848565202
502467	2126497	4.85880526
502567	2126497	4.869095828
502667	2126497	4.879436583
502767	2126497	4.889827205
502867	2126497	4.900267373
502967	2126497	4.910756767
503067	2126497	4.92129507
503167	2126497	4.931881965
503267	2126497	4.942517136
503367	2126497	4.95320027
503467	2126497	4.963931053
503567	2126497	4.974709175
503667	2126497	4.985534325
503767	2126497	4.996406195
503867	2126497	5.007324477
503967	2126497	5.018288866
504067	2126497	5.029299057
504167	2126497	5.040354747
504267	2126497	5.051455635
504367	2126497	5.062601421
504467	2126497	5.073791807
504567	2126497	5.085026494
504667	2126497	5.096305188
504767	2126497	5.107627595
504867	2126497	5.118993422
504967	2126497	5.130402378
505067	2126497	5.141854174
505167	2126497	5.153348522
505267	2126497	5.164885135
505367	2126497	5.176463729
505467	2126497	5.188084021
505567	2126497	5.199745729
505667	2126497	5.211448573
505767	2126497	5.223192275
505867	2126497	5.234976558
505967	2126497	5.246801146
500967	2126597	4.69496155
501067	2126597	4.704491738
501167	2126597	4.714077123
501267	2126597	4.723717365
501367	2126597	4.733412127
501467	2126597	4.743161071
501567	2126597	4.752963859
501667	2126597	4.762820156
501767	2126597	4.772729628
501867	2126597	4.78269194
501967	2126597	4.792706759
502067	2126597	4.802773754
502167	2126597	4.812892593
502267	2126597	4.823062948
502367	2126597	4.833284489
502467	2126597	4.843556889
502567	2126597	4.853879822
502667	2126597	4.864252963
502767	2126597	4.874675987
502867	2126597	4.885148573
502967	2126597	4.895670398
503067	2126597	4.906241143
503167	2126597	4.916860488
503267	2126597	4.927528118
503367	2126597	4.938243714
503467	2126597	4.949006963
503567	2126597	4.959817552
503667	2126597	4.970675168
503767	2126597	4.9815795
503867	2126597	4.992530241
503967	2126597	5.003527081
504067	2126597	5.014569715
504167	2126597	5.025657838
504267	2126597	5.036791147
504367	2126597	5.04796934
504467	2126597	5.059192117
504567	2126597	5.070459179
504667	2126597	5.081770229
504767	2126597	5.093124971
504867	2126597	5.104523112
504967	2126597	5.115964358
505067	2126597	5.127448419
505167	2126597	5.138975006
505267	2126597	5.150543831
505367	2126597	5.162154606
505467	2126597	5.173807049
505567	2126597	5.185500876
505667	2126597	5.197235805
505767	2126597	5.209011557
505867	2126597	5.220827854
505967	2126597	5.232684419
500867	2126697	4.669747237
500967	2126697	4.679253779
501067	2126697	4.688815918
501167	2126697	4.698433309
501267	2126697	4.708105611
501367	2126697	4.717832483
501467	2126697	4.727613585
501567	2126697	4.737448576
501667	2126697	4.74733712
501767	2126697	4.757278878
501867	2126697	4.767273513
501967	2126697	4.777320692
502067	2126697	4.787420078
502167	2126697	4.79757134
502267	2126697	4.807774144
502367	2126697	4.818028161
502467	2126697	4.828333059
502567	2126697	4.838688511
502667	2126697	4.849094189
502767	2126697	4.859549768
502867	2126697	4.870054921
502967	2126697	4.880609327
503067	2126697	4.891212661
503167	2126697	4.901864605
503267	2126697	4.912564837
503367	2126697	4.923313041
503467	2126697	4.934108898
503567	2126697	4.944952095
503667	2126697	4.955842316
503767	2126697	4.96677925
503867	2126697	4.977762586
503967	2126697	4.988792014
504067	2126697	4.999867225
504167	2126697	5.010987914
504267	2126697	5.022153776
504367	2126697	5.033364506
504467	2126697	5.044619803
504567	2126697	5.055919368
504667	2126697	5.0672629
504767	2126697	5.078650103
504867	2126697	5.09008068
504967	2126697	5.101554339
505067	2126697	5.113070786
505167	2126697	5.124629731
505267	2126697	5.136230884
505367	2126697	5.147873958
505467	2126697	5.159558667
505567	2126697	5.171284726
505667	2126697	5.183051853
505767	2126697	5.194859767
505867	2126697	5.206708187
500767	2126797	4.644547099
500867	2126797	4.654029707
500967	2126797	4.663568315
501067	2126797	4.673162576
501167	2126797	4.682812145
501267	2126797	4.692516677
501367	2126797	4.702275828
501467	2126797	4.712089255
501567	2126797	4.721956617
501667	2126797	4.731877573
501767	2126797	4.741851781
501867	2126797	4.751878904
501967	2126797	4.761958604
502067	2126797	4.772090543
502167	2126797	4.782274386
502267	2126797	4.792509799
502367	2126797	4.802796448
502467	2126797	4.813134001
502567	2126797	4.823522127
502667	2126797	4.833960496
502767	2126797	4.844448781
502867	2126797	4.854986654
502967	2126797	4.865573788
503067	2126797	4.876209861
503167	2126797	4.886894549
503267	2126797	4.897627531
503367	2126797	4.908408485
503467	2126797	4.919237094
503567	2126797	4.930113041
503667	2126797	4.941036008
503767	2126797	4.952005682
503867	2126797	4.96302175
503967	2126797	4.974083901
504067	2126797	4.985191825
504167	2126797	4.996345213
504267	2126797	5.007543759
504367	2126797	5.018787157
504467	2126797	5.030075105
504567	2126797	5.041407299
504667	2126797	5.052783439
504767	2126797	5.064203227
504867	2126797	5.075666366
504967	2126797	5.087172559
505067	2126797	5.098721513
505167	2126797	5.110312935
505267	2126797	5.121946535
505367	2126797	5.133622023
505467	2126797	5.145339113
505567	2126797	5.157097519
505667	2126797	5.168896955
505767	2126797	5.180737141
505867	2126797	5.192617795
500767	2126897	4.628819746
500867	2126897	4.638334534
500967	2126897	4.64790538
501067	2126897	4.657531937
501167	2126897	4.667213855
501267	2126897	4.676950788
501367	2126897	4.686742388
501467	2126897	4.696588311
501567	2126897	4.706488211
501667	2126897	4.716441744
501767	2126897	4.726448569
501867	2126897	4.736508344
501967	2126897	4.746620727
502067	2126897	4.756785381
502167	2126897	4.767001966
502267	2126897	4.777270147
502367	2126897	4.787589586
502467	2126897	4.79795995
502567	2126897	4.808380905
502667	2126897	4.81885212
502767	2126897	4.829373263
502867	2126897	4.839944006
502967	2126897	4.850564021
503067	2126897	4.861232981
503167	2126897	4.871950561
503267	2126897	4.882716437
503367	2126897	4.893530287
503467	2126897	4.904391791
503567	2126897	4.915300628
503667	2126897	4.926256482
503767	2126897	4.937259035
503867	2126897	4.948307974
503967	2126897	4.959402984
504067	2126897	4.970543755
504167	2126897	4.981729976
504267	2126897	4.992961338
504367	2126897	5.004237535
504467	2126897	5.015558261
504567	2126897	5.026923213
504667	2126897	5.038332088
504767	2126897	5.049784586
504867	2126897	5.061280409
504967	2126897	5.072819258
505067	2126897	5.084400839
505167	2126897	5.096024858
505267	2126897	5.107691023
505367	2126897	5.119399042
505467	2126897	5.131148628
505567	2126897	5.142939493
505667	2126897	5.154771351
505767	2126897	5.16664392
505867	2126897	5.178556917
500667	2126997	4.603624126
500767	2126997	4.613114799
500867	2126997	4.622661942
500967	2126997	4.632265203
501067	2126997	4.641924229
501167	2126997	4.65163867
501267	2126997	4.661408175
501367	2126997	4.671232395
501467	2126997	4.681110982
501567	2126997	4.691043588
501667	2126997	4.701029868
501767	2126997	4.711069475
501867	2126997	4.721162065
501967	2126997	4.731307297
502067	2126997	4.741504827
502167	2126997	4.751754315
502267	2126997	4.762055423
502367	2126997	4.772407811
502467	2126997	4.782811143
502567	2126997	4.793265083
502667	2126997	4.803769298
502767	2126997	4.814323453
502867	2126997	4.824927219
502967	2126997	4.835580264
503067	2126997	4.846282259
503167	2126997	4.857032879
503267	2126997	4.867831796
503367	2126997	4.878678687
503467	2126997	4.889573229
503567	2126997	4.9005151
503667	2126997	4.91150398
503767	2126997	4.922539552
503867	2126997	4.933621499
503967	2126997	4.944749505
504067	2126997	4.955923258
504167	2126997	4.967142445
504267	2126997	4.978406756
504367	2126997	4.989715882
504467	2126997	5.001069516
504567	2126997	5.012467353
504667	2126997	5.023909089
504767	2126997	5.035394422
504867	2126997	5.046923052
504967	2126997	5.05849468
505067	2126997	5.070109009
505167	2126997	5.081765744
505267	2126997	5.09346459
505367	2126997	5.105205257
505467	2126997	5.116987453
505567	2126997	5.128810891
505667	2126997	5.140675284
505767	2126997	5.152580346
500667	2127097	4.58790934
500767	2127097	4.597432485
500867	2127097	4.60701216
500967	2127097	4.616648011
501067	2127097	4.626339682
501167	2127097	4.63608682
501267	2127097	4.64588907
501367	2127097	4.655746082
501467	2127097	4.665657503
501567	2127097	4.675622985
501667	2127097	4.685642178
501767	2127097	4.695714734
501867	2127097	4.705840306
501967	2127097	4.716018549
502067	2127097	4.726249119
502167	2127097	4.736531672
502267	2127097	4.746865867
502367	2127097	4.757251363
502467	2127097	4.767687821
502567	2127097	4.778174903
502667	2127097	4.788712272
502767	2127097	4.799299593
502867	2127097	4.809936533
502967	2127097	4.820622759
503067	2127097	4.83135794
503167	2127097	4.842141747
503267	2127097	4.852973852
503367	2127097	4.863853929
503467	2127097	4.874781652
503567	2127097	4.885756699
503667	2127097	4.896778748
503767	2127097	4.907847478
503867	2127097	4.918962571
503967	2127097	4.93012371
504067	2127097	4.941330579
504167	2127097	4.952582866
504267	2127097	4.963880257
504367	2127097	4.975222443
504467	2127097	4.986609114
504567	2127097	4.998039965
504667	2127097	5.009514688
504767	2127097	5.021032981
504867	2127097	5.032594542
504967	2127097	5.044199071
505067	2127097	5.055846268
505167	2127097	5.067535837
505267	2127097	5.079267483
505367	2127097	5.091040913
505467	2127097	5.102855835
505567	2127097	5.114711959
505667	2127097	5.126608997
505767	2127097	5.138546663
500567	2127197	4.56271839
500667	2127197	4.572217237
500767	2127197	4.581773034
500867	2127197	4.59138542
500967	2127197	4.601054038
501067	2127197	4.61077853
501167	2127197	4.620558538
501267	2127197	4.630393708
501367	2127197	4.640283683
501467	2127197	4.650228111
501567	2127197	4.660226638
501667	2127197	4.670278913
501767	2127197	4.680384585
501867	2127197	4.690543305
501967	2127197	4.700754725
502067	2127197	4.711018498
502167	2127197	4.721334278
502267	2127197	4.731701722
502367	2127197	4.742120485
502467	2127197	4.752590227
502567	2127197	4.763110607
502667	2127197	4.773681287
502767	2127197	4.784301928
502867	2127197	4.794972195
502967	2127197	4.805691753
503067	2127197	4.816460269
503167	2127197	4.827277412
503267	2127197	4.838142852
503367	2127197	4.84905626
503467	2127197	4.860017309
503567	2127197	4.871025674
503667	2127197	4.882081031
503767	2127197	4.893183059
503867	2127197	4.904331436
503967	2127197	4.915525844
504067	2127197	4.926765966
504167	2127197	4.938051486
504267	2127197	4.94938209
504367	2127197	4.960757467
504467	2127197	4.972177305
504567	2127197	4.983641296
504667	2127197	4.995149133
504767	2127197	5.006700511
504867	2127197	5.018295126
504967	2127197	5.029932677
505067	2127197	5.041612862
505167	2127197	5.053335385
505267	2127197	5.065099948
505367	2127197	5.076906257
505467	2127197	5.088754019
505567	2127197	5.100642942
505667	2127197	5.112572737
505767	2127197	5.124543117
500567	2127297	4.547016434
500667	2127297	4.556548051
500767	2127297	4.56613668
500867	2127297	4.575781956
500967	2127297	4.585483519
501067	2127297	4.595241008
501167	2127297	4.605054063
501267	2127297	4.614922326
501367	2127297	4.624845438
501467	2127297	4.634823044
501567	2127297	4.644854787
501667	2127297	4.654940313
501767	2127297	4.66507927
501867	2127297	4.675271305
501967	2127297	4.685516067
502067	2127297	4.695813208
502167	2127297	4.706162378
502267	2127297	4.716563231
502367	2127297	4.727015422
502467	2127297	4.737518607
502567	2127297	4.748072443
502667	2127297	4.758676588
502767	2127297	4.769330703
502867	2127297	4.78003445
502967	2127297	4.790787492
503067	2127297	4.801589494
503167	2127297	4.812440122
503267	2127297	4.823339043
503367	2127297	4.834285928
503467	2127297	4.845280447
503567	2127297	4.856322274
503667	2127297	4.867411081
503767	2127297	4.878546546
503867	2127297	4.889728346
503967	2127297	4.90095616
504067	2127297	4.912229669
504167	2127297	4.923548557
504267	2127297	4.934912506
504367	2127297	4.946321204
504467	2127297	4.957774338
504567	2127297	4.969271598
504667	2127297	4.980812675
504767	2127297	4.992397262
504867	2127297	5.004025055
504967	2127297	5.015695749
505067	2127297	5.027409043
505167	2127297	5.039164638
505267	2127297	5.050962236
505367	2127297	5.06280154
505467	2127297	5.074682256
505567	2127297	5.086604091
505667	2127297	5.098566754
500567	2127397	4.531337448
500667	2127397	4.540902018
500767	2127397	4.550523659
500867	2127397	4.560202005
500967	2127397	4.569936692
501067	2127397	4.579727356
501167	2127397	4.589573634
501267	2127397	4.599475165
501367	2127397	4.609431588
501467	2127397	4.619442545
501567	2127397	4.629507675
501667	2127397	4.639626624
501767	2127397	4.649799034
501867	2127397	4.660024551
501967	2127397	4.670302822
502067	2127397	4.680633494
502167	2127397	4.691016218
502267	2127397	4.701450643
502367	2127397	4.711936422
502467	2127397	4.722473209
502567	2127397	4.733060658
502667	2127397	4.743698426
502767	2127397	4.75438617
502867	2127397	4.765123551
502967	2127397	4.775910228
503067	2127397	4.786745866
503167	2127397	4.797630127
503267	2127397	4.808562678
503367	2127397	4.819543186
503467	2127397	4.83057132
503567	2127397	4.84164675
503667	2127397	4.852769149
503767	2127397	4.863938192
503867	2127397	4.875153553
503967	2127397	4.88641491
504067	2127397	4.897721942
504167	2127397	4.90907433
504267	2127397	4.920471757
504367	2127397	4.931913907
504467	2127397	4.943400466
504567	2127397	4.954931122
504667	2127397	4.966505565
504767	2127397	4.978123487
504867	2127397	4.98978458
504967	2127397	5.00148854
505067	2127397	5.013235063
505167	2127397	5.025023849
505267	2127397	5.036854598
505367	2127397	5.048727012
505467	2127397	5.060640796
505567	2127397	5.072595655
