x	y	error_car_pre_sup
502767	2126297	0.588981711
502867	2126297	0.589496911
502967	2126297	0.590021383
503067	2126297	0.590555125
503167	2126297	0.591098135
503267	2126297	0.591650414
503367	2126297	0.59221196
503467	2126297	0.59278277
503567	2126297	0.593362844
503667	2126297	0.593952178
503767	2126297	0.59455077
503867	2126297	0.595158618
503967	2126297	0.595775717
504067	2126297	0.596402065
504167	2126297	0.597037657
504267	2126297	0.597682489
504367	2126297	0.598336557
504467	2126297	0.598999855
504567	2126297	0.599672379
504667	2126297	0.600354121
504767	2126297	0.601045076
504867	2126297	0.601745237
504967	2126297	0.602454597
505067	2126297	0.603173147
505167	2126297	0.60390088
505267	2126297	0.604637787
505367	2126297	0.605383858
505467	2126297	0.606139084
505567	2126297	0.606903454
505667	2126297	0.607676956
505767	2126297	0.60845958
505867	2126297	0.609251313
505967	2126297	0.610052142
501067	2126397	0.579536128
501167	2126397	0.579894269
501267	2126397	0.58026169
501367	2126397	0.580638393
501467	2126397	0.581024383
501567	2126397	0.58141966
501667	2126397	0.581824227
501767	2126397	0.582238086
501867	2126397	0.582661239
501967	2126397	0.583093687
502067	2126397	0.583535432
502167	2126397	0.583986476
502267	2126397	0.584446819
502367	2126397	0.584916462
502467	2126397	0.585395407
502567	2126397	0.585883653
502667	2126397	0.586381202
502767	2126397	0.586888053
502867	2126397	0.587404206
502967	2126397	0.587929661
503067	2126397	0.588464419
503167	2126397	0.589008477
503267	2126397	0.589561835
503367	2126397	0.590124492
503467	2126397	0.590696446
503567	2126397	0.591277696
503667	2126397	0.591868239
503767	2126397	0.592468073
503867	2126397	0.593077196
503967	2126397	0.593695605
504067	2126397	0.594323295
504167	2126397	0.594960265
504267	2126397	0.595606508
504367	2126397	0.596262022
504467	2126397	0.596926801
504567	2126397	0.597600841
504667	2126397	0.598284134
504767	2126397	0.598976676
504867	2126397	0.59967846
504967	2126397	0.600389478
505067	2126397	0.601109724
505167	2126397	0.601839189
505267	2126397	0.602577864
505367	2126397	0.603325741
505467	2126397	0.604082809
505567	2126397	0.604849059
505667	2126397	0.60562448
505767	2126397	0.606409059
505867	2126397	0.607202786
505967	2126397	0.608005646
500967	2126497	0.577083598
501067	2126497	0.577432876
501167	2126497	0.57779146
501267	2126497	0.578159352
501367	2126497	0.578536557
501467	2126497	0.578923075
501567	2126497	0.57931891
501667	2126497	0.579724064
501767	2126497	0.58013854
501867	2126497	0.580562338
501967	2126497	0.580995461
502067	2126497	0.581437911
502167	2126497	0.581889689
502267	2126497	0.582350797
502367	2126497	0.582821235
502467	2126497	0.583301005
502567	2126497	0.583790107
502667	2126497	0.584288543
502767	2126497	0.584796311
502867	2126497	0.585313413
502967	2126497	0.585839849
503067	2126497	0.586375618
503167	2126497	0.586920719
503267	2126497	0.587475153
503367	2126497	0.588038918
503467	2126497	0.588612013
503567	2126497	0.589194435
503667	2126497	0.589786185
503767	2126497	0.590387259
503867	2126497	0.590997655
503967	2126497	0.59161737
504067	2126497	0.592246401
504167	2126497	0.592884746
504267	2126497	0.593532399
504367	2126497	0.594189357
504467	2126497	0.594855616
504567	2126497	0.59553117
504667	2126497	0.596216014
504767	2126497	0.596910142
504867	2126497	0.597613548
504967	2126497	0.598326226
505067	2126497	0.599048167
505167	2126497	0.599779364
505267	2126497	0.600519808
505367	2126497	0.601269492
505467	2126497	0.602028404
505567	2126497	0.602796536
505667	2126497	0.603573877
505767	2126497	0.604360415
505867	2126497	0.605156138
505967	2126497	0.605961034
500967	2126597	0.574981959
501067	2126597	0.575331646
501167	2126597	0.575690668
501267	2126597	0.576059027
501367	2126597	0.576436726
501467	2126597	0.576823768
501567	2126597	0.577220156
501667	2126597	0.577625892
501767	2126597	0.578040978
501867	2126597	0.578465417
501967	2126597	0.57889921
502067	2126597	0.57934236
502167	2126597	0.579794868
502267	2126597	0.580256736
502367	2126597	0.580727965
502467	2126597	0.581208555
502567	2126597	0.581698509
502667	2126597	0.582197826
502767	2126597	0.582706508
502867	2126597	0.583224555
502967	2126597	0.583751967
503067	2126597	0.584288743
503167	2126597	0.584834885
503267	2126597	0.585390391
503367	2126597	0.58595526
503467	2126597	0.586529491
503567	2126597	0.587113084
503667	2126597	0.587706037
503767	2126597	0.588308347
503867	2126597	0.588920013
503967	2126597	0.589541033
504067	2126597	0.590171403
504167	2126597	0.59081112
504267	2126597	0.591460181
504367	2126597	0.592118582
504467	2126597	0.592786318
504567	2126597	0.593463386
504667	2126597	0.594149779
504767	2126597	0.594845493
504867	2126597	0.595550521
504967	2126597	0.596264856
505067	2126597	0.596988493
505167	2126597	0.597721422
505267	2126597	0.598463637
505367	2126597	0.599215128
505467	2126597	0.599975887
505567	2126597	0.600745903
505667	2126597	0.601525165
505767	2126597	0.602313664
505867	2126597	0.603111387
505967	2126597	0.603918322
500867	2126697	0.572541642
500967	2126697	0.572882372
501067	2126697	0.573232463
501167	2126697	0.573591916
501267	2126697	0.573960735
501367	2126697	0.574338924
501467	2126697	0.574726484
501567	2126697	0.575123419
501667	2126697	0.575529732
501767	2126697	0.575945424
501867	2126697	0.576370498
501967	2126697	0.576804957
502067	2126697	0.577248802
502167	2126697	0.577702035
502267	2126697	0.578164658
502367	2126697	0.578636672
502467	2126697	0.579118078
502567	2126697	0.579608879
502667	2126697	0.580109074
502767	2126697	0.580618665
502867	2126697	0.581137653
502967	2126697	0.581666036
503067	2126697	0.582203817
503167	2126697	0.582750994
503267	2126697	0.583307568
503367	2126697	0.583873538
503467	2126697	0.584448903
503567	2126697	0.585033663
503667	2126697	0.585627815
503767	2126697	0.586231359
503867	2126697	0.586844293
503967	2126697	0.587466614
504067	2126697	0.588098319
504167	2126697	0.588739407
504267	2126697	0.589389873
504367	2126697	0.590049715
504467	2126697	0.590718927
504567	2126697	0.591397507
504667	2126697	0.592085448
504767	2126697	0.592782747
504867	2126697	0.593489396
504967	2126697	0.594205389
505067	2126697	0.594930721
505167	2126697	0.595665383
505267	2126697	0.596409369
505367	2126697	0.597162668
505467	2126697	0.597925274
505567	2126697	0.598697175
505667	2126697	0.599478362
505767	2126697	0.600268824
505867	2126697	0.601068549
500767	2126797	0.570112045
500867	2126797	0.570443761
500967	2126797	0.57078486
501067	2126797	0.571135348
501167	2126797	0.571495227
501267	2126797	0.571864501
501367	2126797	0.572243174
501467	2126797	0.572631247
501567	2126797	0.573028724
501667	2126797	0.573435607
501767	2126797	0.5738519
501867	2126797	0.574277605
501967	2126797	0.574712724
502067	2126797	0.575157259
502167	2126797	0.575611212
502267	2126797	0.576074585
502367	2126797	0.57654738
502467	2126797	0.577029598
502567	2126797	0.577521241
502667	2126797	0.57802231
502767	2126797	0.578532805
502867	2126797	0.579052728
502967	2126797	0.57958208
503067	2126797	0.58012086
503167	2126797	0.58066907
503267	2126797	0.581226708
503367	2126797	0.581793775
503467	2126797	0.58237027
503567	2126797	0.582956193
503667	2126797	0.583551542
503767	2126797	0.584156316
503867	2126797	0.584770513
503967	2126797	0.585394133
504067	2126797	0.586027171
504167	2126797	0.586669627
504267	2126797	0.587321496
504367	2126797	0.587982776
504467	2126797	0.588653463
504567	2126797	0.589333553
504667	2126797	0.590023041
504767	2126797	0.590721923
504867	2126797	0.591430192
504967	2126797	0.592147843
505067	2126797	0.59287487
505167	2126797	0.593611265
505267	2126797	0.594357021
505367	2126797	0.59511213
505467	2126797	0.595876583
505567	2126797	0.596650371
505667	2126797	0.597433484
505767	2126797	0.598225911
505867	2126797	0.599027642
500767	2126897	0.568015935
500867	2126897	0.568347985
500967	2126897	0.568689447
501067	2126897	0.569040326
501167	2126897	0.569400626
501267	2126897	0.569770349
501367	2126897	0.570149499
501467	2126897	0.57053808
501567	2126897	0.570936093
501667	2126897	0.571343542
501767	2126897	0.571760431
501867	2126897	0.57218676
501967	2126897	0.572622534
502067	2126897	0.573067754
502167	2126897	0.573522422
502267	2126897	0.573986541
502367	2126897	0.574460112
502467	2126897	0.574943136
502567	2126897	0.575435617
502667	2126897	0.575937555
502767	2126897	0.57644895
502867	2126897	0.576969805
502967	2126897	0.57750012
503067	2126897	0.578039896
503167	2126897	0.578589133
503267	2126897	0.579147832
503367	2126897	0.579715992
503467	2126897	0.580293613
503567	2126897	0.580880695
503667	2126897	0.581477237
503767	2126897	0.582083238
503867	2126897	0.582698697
503967	2126897	0.583323611
504067	2126897	0.58395798
504167	2126897	0.584601801
504267	2126897	0.585255071
504367	2126897	0.585917787
504467	2126897	0.586589946
504567	2126897	0.587271544
504667	2126897	0.587962577
504767	2126897	0.588663041
504867	2126897	0.589372929
504967	2126897	0.590092237
505067	2126897	0.590820958
505167	2126897	0.591559085
505267	2126897	0.592306612
505367	2126897	0.593063531
505467	2126897	0.593829833
505567	2126897	0.594605509
505667	2126897	0.59539055
505767	2126897	0.596184944
505867	2126897	0.596988682
500667	2126997	0.56559902
500767	2126997	0.56592196
500867	2126997	0.566254338
500967	2126997	0.566596157
501067	2126997	0.566947422
501167	2126997	0.567308136
501267	2126997	0.567678302
501367	2126997	0.568057925
501467	2126997	0.568447006
501567	2126997	0.568845551
501667	2126997	0.569253561
501767	2126997	0.569671039
501867	2126997	0.570097989
501967	2126997	0.570534412
502067	2126997	0.570980311
502167	2126997	0.57143569
502267	2126997	0.571900549
502367	2126997	0.572374891
502467	2126997	0.572858718
502567	2126997	0.573352031
502667	2126997	0.573854833
502767	2126997	0.574367124
502867	2126997	0.574888906
502967	2126997	0.57542018
503067	2126997	0.575960947
503167	2126997	0.576511208
503267	2126997	0.577070963
503367	2126997	0.577640212
503467	2126997	0.578218955
503567	2126997	0.578807193
503667	2126997	0.579404924
503767	2126997	0.580012148
503867	2126997	0.580628864
503967	2126997	0.581255071
504067	2126997	0.581890767
504167	2126997	0.58253595
504267	2126997	0.583190618
504367	2126997	0.583854767
504467	2126997	0.584528396
504567	2126997	0.585211501
504667	2126997	0.585904077
504767	2126997	0.58660612
504867	2126997	0.587317626
504967	2126997	0.588038589
505067	2126997	0.588769004
505167	2126997	0.589508864
505267	2126997	0.590258162
505367	2126997	0.59101689
505467	2126997	0.591785042
505567	2126997	0.592562607
505667	2126997	0.593349576
505767	2126997	0.59414594
500667	2127097	0.56350691
500767	2127097	0.563830144
500867	2127097	0.564162844
500967	2127097	0.564505014
501067	2127097	0.564856658
501167	2127097	0.565217781
501267	2127097	0.565588385
501367	2127097	0.565968474
501467	2127097	0.566358052
501567	2127097	0.566757122
501667	2127097	0.567165686
501767	2127097	0.567583749
501867	2127097	0.568011313
501967	2127097	0.568448381
502067	2127097	0.568894955
502167	2127097	0.569351038
502267	2127097	0.569816633
502367	2127097	0.570291741
502467	2127097	0.570776365
502567	2127097	0.571270506
502667	2127097	0.571774167
502767	2127097	0.57228735
502867	2127097	0.572810054
502967	2127097	0.573342283
503067	2127097	0.573884037
503167	2127097	0.574435317
503267	2127097	0.574996123
503367	2127097	0.575566457
503467	2127097	0.576146318
503567	2127097	0.576735707
503667	2127097	0.577334624
503767	2127097	0.577943068
503867	2127097	0.578561038
503967	2127097	0.579188533
504067	2127097	0.579825553
504167	2127097	0.580472095
504267	2127097	0.581128158
504367	2127097	0.581793738
504467	2127097	0.582468834
504567	2127097	0.583153443
504667	2127097	0.58384756
504767	2127097	0.584551182
504867	2127097	0.585264304
504967	2127097	0.585986921
505067	2127097	0.586719029
505167	2127097	0.58746062
505267	2127097	0.588211688
505367	2127097	0.588972227
505467	2127097	0.589742228
505567	2127097	0.590521682
505667	2127097	0.591310582
505767	2127097	0.592108917
500567	2127197	0.561102962
500667	2127197	0.561416992
500767	2127197	0.561740512
500867	2127197	0.562073528
500967	2127197	0.562416043
501067	2127197	0.562768061
501167	2127197	0.563129586
501267	2127197	0.563500622
501367	2127197	0.563881172
501467	2127197	0.56427124
501567	2127197	0.56467083
501667	2127197	0.565079944
501767	2127197	0.565498586
501867	2127197	0.565926759
501967	2127197	0.566364466
502067	2127197	0.56681171
502167	2127197	0.567268493
502267	2127197	0.567734818
502367	2127197	0.568210687
502467	2127197	0.568696103
502567	2127197	0.569191068
502667	2127197	0.569695583
502767	2127197	0.570209651
502867	2127197	0.570733274
502967	2127197	0.571266452
503067	2127197	0.571809188
503167	2127197	0.572361483
503267	2127197	0.572923337
503367	2127197	0.573494751
503467	2127197	0.574075726
503567	2127197	0.574666263
503667	2127197	0.575266361
503767	2127197	0.57587602
503867	2127197	0.576495241
503967	2127197	0.577124021
504067	2127197	0.577762361
504167	2127197	0.578410259
504267	2127197	0.579067713
504367	2127197	0.579734722
504467	2127197	0.580411282
504567	2127197	0.581097392
504667	2127197	0.581793048
504767	2127197	0.582498246
504867	2127197	0.583212982
504967	2127197	0.583937253
505067	2127197	0.584671051
505167	2127197	0.585414373
505267	2127197	0.586167211
505367	2127197	0.58692956
505467	2127197	0.58770141
505567	2127197	0.588482755
505667	2127197	0.589273586
505767	2127197	0.590073893
500567	2127297	0.559015006
500667	2127297	0.559329288
500767	2127297	0.55965309
500867	2127297	0.559986416
500967	2127297	0.560329269
501067	2127297	0.560681655
501167	2127297	0.561043576
501267	2127297	0.561415038
501367	2127297	0.561796044
501467	2127297	0.562186597
501567	2127297	0.5625867
501667	2127297	0.562996359
501767	2127297	0.563415575
501867	2127297	0.563844352
501967	2127297	0.564282692
502067	2127297	0.5647306
502167	2127297	0.565188078
502267	2127297	0.565655128
502367	2127297	0.566131753
502467	2127297	0.566617956
502567	2127297	0.567113739
502667	2127297	0.567619104
502767	2127297	0.568134053
502867	2127297	0.568658589
502967	2127297	0.569192713
503067	2127297	0.569736426
503167	2127297	0.570289731
503267	2127297	0.570852627
503367	2127297	0.571425118
503467	2127297	0.572007203
503567	2127297	0.572598882
503667	2127297	0.573200158
503767	2127297	0.573811028
503867	2127297	0.574431495
503967	2127297	0.575061557
504067	2127297	0.575701213
504167	2127297	0.576350463
504267	2127297	0.577009306
504367	2127297	0.577677739
504467	2127297	0.578355761
504567	2127297	0.57904337
504667	2127297	0.579740562
504767	2127297	0.580447334
504867	2127297	0.581163683
504967	2127297	0.581889604
505067	2127297	0.582625092
505167	2127297	0.583370143
505267	2127297	0.584124751
505367	2127297	0.584888908
505467	2127297	0.585662609
505567	2127297	0.586445844
505667	2127297	0.587238607
500567	2127397	0.556929298
500667	2127397	0.557243826
500767	2127397	0.557567902
500867	2127397	0.557901531
500967	2127397	0.558244717
501067	2127397	0.558597465
501167	2127397	0.558959777
501267	2127397	0.559331659
501367	2127397	0.559713114
501467	2127397	0.560104146
501567	2127397	0.560504759
501667	2127397	0.560914956
501767	2127397	0.56133474
501867	2127397	0.561764115
501967	2127397	0.562203085
502067	2127397	0.562651652
502167	2127397	0.563109818
502267	2127397	0.563577589
502367	2127397	0.564054965
502467	2127397	0.56454195
502567	2127397	0.565038546
502667	2127397	0.565544755
502767	2127397	0.566060581
502867	2127397	0.566586025
502967	2127397	0.567121089
503067	2127397	0.567665775
503167	2127397	0.568220085
503267	2127397	0.56878402
503367	2127397	0.569357582
503467	2127397	0.569940771
503567	2127397	0.57053359
503667	2127397	0.571136038
503767	2127397	0.571748116
503867	2127397	0.572369825
503967	2127397	0.573001164
504067	2127397	0.573642133
504167	2127397	0.574292732
504267	2127397	0.574952959
504367	2127397	0.575622814
504467	2127397	0.576302294
504567	2127397	0.576991398
504667	2127397	0.577690123
504767	2127397	0.578398467
504867	2127397	0.579116426
504967	2127397	0.579843996
505067	2127397	0.580581173
505167	2127397	0.581327952
505267	2127397	0.582084327
505367	2127397	0.582850293
505467	2127397	0.583625843
505567	2127397	0.584410969
