x	y	error_car_pre_dur
502467	2126297	1.445057714
502567	2126297	1.447544335
502667	2126297	1.450041756
502767	2126297	1.452549914
502867	2126297	1.455068743
502967	2126297	1.457598178
503067	2126297	1.460138155
503167	2126297	1.462688612
503267	2126297	1.465249484
503367	2126297	1.467820709
503467	2126297	1.470402225
503567	2126297	1.472993971
503667	2126297	1.475595884
503767	2126297	1.478207904
503867	2126297	1.480829972
503967	2126297	1.483462026
504067	2126297	1.486104008
504167	2126297	1.488755859
504267	2126297	1.491417519
504367	2126297	1.494088932
504467	2126297	1.496770039
504567	2126297	1.499460784
504667	2126297	1.502161109
504767	2126297	1.504870958
504867	2126297	1.507590275
504967	2126297	1.510319004
505067	2126297	1.513057091
505167	2126297	1.515804482
505267	2126297	1.51856112
505367	2126297	1.521326954
505467	2126297	1.524101929
505567	2126297	1.526885992
505667	2126297	1.529679091
505767	2126297	1.532481174
505867	2126297	1.535292187
505967	2126297	1.538112081
501067	2126397	1.40746572
501167	2126397	1.409801264
501267	2126397	1.412148573
501367	2126397	1.414507574
501467	2126397	1.416878195
501567	2126397	1.419260364
501667	2126397	1.42165401
501767	2126397	1.424059062
501867	2126397	1.426475449
501967	2126397	1.428903103
502067	2126397	1.431341953
502167	2126397	1.433791931
502267	2126397	1.436252969
502367	2126397	1.438724999
502467	2126397	1.441207954
502567	2126397	1.443701767
502667	2126397	1.446206372
502767	2126397	1.448721703
502867	2126397	1.451247695
502967	2126397	1.453784283
503067	2126397	1.456331403
503167	2126397	1.458888992
503267	2126397	1.461456985
503367	2126397	1.46403532
503467	2126397	1.466623935
503567	2126397	1.469222767
503667	2126397	1.471831757
503767	2126397	1.474450841
503867	2126397	1.477079961
503967	2126397	1.479719056
504067	2126397	1.482368066
504167	2126397	1.485026932
504267	2126397	1.487695597
504367	2126397	1.490374
504467	2126397	1.493062086
504567	2126397	1.495759796
504667	2126397	1.498467073
504767	2126397	1.501183862
504867	2126397	1.503910105
504967	2126397	1.506645748
505067	2126397	1.509390736
505167	2126397	1.512145013
505267	2126397	1.514908525
505367	2126397	1.517681218
505467	2126397	1.520463039
505567	2126397	1.523253935
505667	2126397	1.526053852
505767	2126397	1.528862739
505867	2126397	1.531680544
505967	2126397	1.534507215
500967	2126497	1.401189843
501067	2126497	1.403520883
501167	2126497	1.405863755
501267	2126497	1.408218386
501367	2126497	1.410584702
501467	2126497	1.412962632
501567	2126497	1.415352102
501667	2126497	1.417753042
501767	2126497	1.42016538
501867	2126497	1.422589046
501967	2126497	1.42502397
502067	2126497	1.427470082
502167	2126497	1.429927313
502267	2126497	1.432395594
502367	2126497	1.434874858
502467	2126497	1.437365038
502567	2126497	1.439866066
502667	2126497	1.442377876
502767	2126497	1.444900402
502867	2126497	1.447433578
502967	2126497	1.44997734
503067	2126497	1.452531623
503167	2126497	1.455096363
503267	2126497	1.457671496
503367	2126497	1.460256961
503467	2126497	1.462852693
503567	2126497	1.465458632
503667	2126497	1.468074715
503767	2126497	1.470700881
503867	2126497	1.473337071
503967	2126497	1.475983223
504067	2126497	1.478639278
504167	2126497	1.481305177
504267	2126497	1.483980861
504367	2126497	1.486666271
504467	2126497	1.489361351
504567	2126497	1.492066041
504667	2126497	1.494780286
504767	2126497	1.497504029
504867	2126497	1.500237214
504967	2126497	1.502979784
505067	2126497	1.505731685
505167	2126497	1.508492862
505267	2126497	1.511263261
505367	2126497	1.514042827
505467	2126497	1.516831506
505567	2126497	1.519629247
505667	2126497	1.522435995
505767	2126497	1.525251699
505867	2126497	1.528076306
505967	2126497	1.530909765
500967	2126597	1.397244202
501067	2126597	1.399582603
501167	2126597	1.401932831
501267	2126597	1.404294811
501367	2126597	1.40666847
501467	2126597	1.409053735
501567	2126597	1.411450533
501667	2126597	1.413858792
501767	2126597	1.416278442
501867	2126597	1.418709411
501967	2126597	1.421151629
502067	2126597	1.423605026
502167	2126597	1.426069533
502267	2126597	1.428545082
502367	2126597	1.431031603
502467	2126597	1.43352903
502567	2126597	1.436037295
502667	2126597	1.438556331
502767	2126597	1.441086073
502867	2126597	1.443626454
502967	2126597	1.44617741
503067	2126597	1.448738875
503167	2126597	1.451310787
503267	2126597	1.45389308
503367	2126597	1.456485693
503467	2126597	1.459088561
503567	2126597	1.461701624
503667	2126597	1.464324819
503767	2126597	1.466958085
503867	2126597	1.469601362
503967	2126597	1.472254588
504067	2126597	1.474917705
504167	2126597	1.477590652
504267	2126597	1.480273371
504367	2126597	1.482965804
504467	2126597	1.485667893
504567	2126597	1.488379579
504667	2126597	1.491100806
504767	2126597	1.493831518
504867	2126597	1.496571657
504967	2126597	1.499321169
505067	2126597	1.502079997
505167	2126597	1.504848088
505267	2126597	1.507625386
505367	2126597	1.510411837
505467	2126597	1.513207387
505567	2126597	1.516011985
505667	2126597	1.518825575
505767	2126597	1.521648107
505867	2126597	1.524479528
505967	2126597	1.527319786
500867	2126697	1.390971259
500967	2126697	1.393305156
501067	2126697	1.395650948
501167	2126697	1.398008559
501267	2126697	1.400377916
501367	2126697	1.402758944
501467	2126697	1.40515157
501567	2126697	1.407555721
501667	2126697	1.409971326
501767	2126697	1.412398312
501867	2126697	1.414836609
501967	2126697	1.417286145
502067	2126697	1.419746852
502167	2126697	1.422218658
502267	2126697	1.424701496
502367	2126697	1.427195297
502467	2126697	1.429699993
502567	2126697	1.432215517
502667	2126697	1.434741801
502767	2126697	1.437278779
502867	2126697	1.439826386
502967	2126697	1.442384556
503067	2126697	1.444953225
503167	2126697	1.447532327
503267	2126697	1.450121799
503367	2126697	1.452721578
503467	2126697	1.455331602
503567	2126697	1.457951806
503667	2126697	1.460582131
503767	2126697	1.463222514
503867	2126697	1.465872894
503967	2126697	1.468533212
504067	2126697	1.471203406
504167	2126697	1.473883418
504267	2126697	1.476573189
504367	2126697	1.479272659
504467	2126697	1.481981772
504567	2126697	1.484700469
504667	2126697	1.487428693
504767	2126697	1.490166387
504867	2126697	1.492913495
504967	2126697	1.495669961
505067	2126697	1.49843573
505167	2126697	1.501210747
505267	2126697	1.503994957
505367	2126697	1.506788305
505467	2126697	1.509590739
505567	2126697	1.512402205
505667	2126697	1.51522265
505767	2126697	1.518052021
505867	2126697	1.520890267
500767	2126797	1.384702094
500867	2126797	1.387031452
500967	2126797	1.389372774
501067	2126797	1.391725984
501167	2126797	1.394091006
501267	2126797	1.396467766
501367	2126797	1.39885619
501467	2126797	1.401256203
501567	2126797	1.403667734
501667	2126797	1.406090709
501767	2126797	1.408525056
501867	2126797	1.410970705
501967	2126797	1.413427584
502067	2126797	1.415895623
502167	2126797	1.418374753
502267	2126797	1.420864903
502367	2126797	1.423366006
502467	2126797	1.425877993
502567	2126797	1.428400796
502667	2126797	1.430934349
502767	2126797	1.433478585
502867	2126797	1.436033438
502967	2126797	1.438598843
503067	2126797	1.441174733
503167	2126797	1.443761046
503267	2126797	1.446357716
503367	2126797	1.44896468
503467	2126797	1.451581876
503567	2126797	1.454209241
503667	2126797	1.456846712
503767	2126797	1.459494229
503867	2126797	1.46215173
503967	2126797	1.464819155
504067	2126797	1.467496443
504167	2126797	1.470183535
504267	2126797	1.472880373
504367	2126797	1.475586896
504467	2126797	1.478303048
504567	2126797	1.481028769
504667	2126797	1.483764004
504767	2126797	1.486508695
504867	2126797	1.489262785
504967	2126797	1.492026219
505067	2126797	1.494798942
505167	2126797	1.497580897
505267	2126797	1.500372032
505367	2126797	1.50317229
505467	2126797	1.505981619
505567	2126797	1.508799965
505667	2126797	1.511627275
505767	2126797	1.514463497
505867	2126797	1.517308578
500767	2126897	1.38076153
500867	2126897	1.383098349
500967	2126897	1.385447124
501067	2126897	1.387807779
501167	2126897	1.390180239
501267	2126897	1.39256443
501367	2126897	1.394960275
501467	2126897	1.397367702
501567	2126897	1.399786637
501667	2126897	1.402217008
501767	2126897	1.404658741
501867	2126897	1.407111766
501967	2126897	1.409576012
502067	2126897	1.412051407
502167	2126897	1.414537882
502267	2126897	1.417035367
502367	2126897	1.419543794
502467	2126897	1.422063094
502567	2126897	1.424593199
502667	2126897	1.427134042
502767	2126897	1.429685556
502867	2126897	1.432247675
502967	2126897	1.434820333
503067	2126897	1.437403465
503167	2126897	1.439997007
503267	2126897	1.442600893
503367	2126897	1.445215061
503467	2126897	1.447839448
503567	2126897	1.45047399
503667	2126897	1.453118625
503767	2126897	1.455773293
503867	2126897	1.458437931
503967	2126897	1.461112479
504067	2126897	1.463796877
504167	2126897	1.466491065
504267	2126897	1.469194984
504367	2126897	1.471908575
504467	2126897	1.47463178
504567	2126897	1.477364541
504667	2126897	1.4801068
504767	2126897	1.482858501
504867	2126897	1.485619587
504967	2126897	1.488390002
505067	2126897	1.491169691
505167	2126897	1.493958598
505267	2126897	1.496756668
505367	2126897	1.499563848
505467	2126897	1.502380084
505567	2126897	1.505205321
505667	2126897	1.508039508
505767	2126897	1.510882591
505867	2126897	1.513734518
500667	2126997	1.37449543
500767	2126997	1.37682771
500867	2126997	1.379172017
500967	2126997	1.381528273
501067	2126997	1.383896402
501167	2126997	1.386276328
501267	2126997	1.388667975
501367	2126997	1.391071269
501467	2126997	1.393486135
501567	2126997	1.3959125
501667	2126997	1.398350291
501767	2126997	1.400799435
501867	2126997	1.40325986
501967	2126997	1.405731495
502067	2126997	1.40821427
502167	2126997	1.410708113
502267	2126997	1.413212956
502367	2126997	1.415728728
502467	2126997	1.418255362
502567	2126997	1.42079279
502667	2126997	1.423340943
502767	2126997	1.425899756
502867	2126997	1.428469161
502967	2126997	1.431049092
503067	2126997	1.433639485
503167	2126997	1.436240274
503267	2126997	1.438851396
503367	2126997	1.441472785
503467	2126997	1.44410438
503567	2126997	1.446746117
503667	2126997	1.449397933
503767	2126997	1.452059768
503867	2126997	1.454731559
503967	2126997	1.457413247
504067	2126997	1.46010477
504167	2126997	1.462806069
504267	2126997	1.465517085
504367	2126997	1.468237758
504467	2126997	1.47096803
504567	2126997	1.473707844
504667	2126997	1.476457142
504767	2126997	1.479215866
504867	2126997	1.481983961
504967	2126997	1.484761369
505067	2126997	1.487548037
505167	2126997	1.490343907
505267	2126997	1.493148926
505367	2126997	1.495963039
505467	2126997	1.498786192
505567	2126997	1.501618332
505667	2126997	1.504459406
505767	2126997	1.507309361
500667	2127097	1.370560898
500767	2127097	1.372900703
500867	2127097	1.375252527
500967	2127097	1.377616292
501067	2127097	1.379991922
501167	2127097	1.38237934
501267	2127097	1.384778471
501367	2127097	1.387189239
501467	2127097	1.38961157
501567	2127097	1.39204539
501667	2127097	1.394490626
501767	2127097	1.396947205
501867	2127097	1.399415054
501967	2127097	1.401894102
502067	2127097	1.404384279
502167	2127097	1.406885513
502267	2127097	1.409397735
502367	2127097	1.411920875
502467	2127097	1.414454865
502567	2127097	1.416999635
502667	2127097	1.41955512
502767	2127097	1.422121251
502867	2127097	1.424697961
502967	2127097	1.427285185
503067	2127097	1.429882858
503167	2127097	1.432490913
503267	2127097	1.435109287
503367	2127097	1.437737916
503467	2127097	1.440376736
503567	2127097	1.443025685
503667	2127097	1.445684699
503767	2127097	1.448353717
503867	2127097	1.451032678
503967	2127097	1.45372152
504067	2127097	1.456420184
504167	2127097	1.459128609
504267	2127097	1.461846736
504367	2127097	1.464574506
504467	2127097	1.46731186
504567	2127097	1.47005874
504667	2127097	1.472815089
504767	2127097	1.47558085
504867	2127097	1.478355966
504967	2127097	1.481140381
505067	2127097	1.483934038
505167	2127097	1.486736884
505267	2127097	1.489548863
505367	2127097	1.492369921
505467	2127097	1.495200003
505567	2127097	1.498039056
505667	2127097	1.500887027
505767	2127097	1.503743864
500567	2127197	1.364297953
500667	2127197	1.366633222
500767	2127197	1.36898058
500867	2127197	1.371339949
500967	2127197	1.373711251
501067	2127197	1.376094409
501167	2127197	1.378489347
501267	2127197	1.380895987
501367	2127197	1.383314255
501467	2127197	1.385744076
501567	2127197	1.388185376
501667	2127197	1.390638082
501767	2127197	1.393102119
501867	2127197	1.395577416
501967	2127197	1.398063901
502067	2127197	1.400561502
502167	2127197	1.40307015
502267	2127197	1.405589772
502367	2127197	1.408120301
502467	2127197	1.410661668
502567	2127197	1.413213802
502667	2127197	1.415776638
502767	2127197	1.418350107
502867	2127197	1.420934142
502967	2127197	1.423528678
503067	2127197	1.426133648
503167	2127197	1.428748988
503267	2127197	1.431374633
503367	2127197	1.434010519
503467	2127197	1.436656581
503567	2127197	1.439312758
503667	2127197	1.441978986
503767	2127197	1.444655204
503867	2127197	1.44734135
503967	2127197	1.450037363
504067	2127197	1.452743182
504167	2127197	1.455458747
504267	2127197	1.458184
504367	2127197	1.46091888
504467	2127197	1.463663329
504567	2127197	1.466417289
504667	2127197	1.469180703
504767	2127197	1.471953513
504867	2127197	1.474735663
504967	2127197	1.477527096
505067	2127197	1.480327756
505167	2127197	1.483137589
505267	2127197	1.485956539
505367	2127197	1.488784552
505467	2127197	1.491621574
505567	2127197	1.49446755
505667	2127197	1.49732243
505767	2127197	1.500186158
500567	2127297	1.360369614
500667	2127297	1.362712472
500767	2127297	1.365067413
500867	2127297	1.367434355
500967	2127297	1.369813221
501067	2127297	1.372203935
501167	2127297	1.374606418
501267	2127297	1.377020594
501367	2127297	1.379446388
501467	2127297	1.381883724
501567	2127297	1.384332529
501667	2127297	1.386792728
501767	2127297	1.389264248
501867	2127297	1.391747016
501967	2127297	1.39424096
502067	2127297	1.396746009
502167	2127297	1.399262091
502267	2127297	1.401789136
502367	2127297	1.404327075
502467	2127297	1.406875839
502567	2127297	1.409435358
502667	2127297	1.412005564
502767	2127297	1.414586391
502867	2127297	1.41717777
502967	2127297	1.419779636
503067	2127297	1.422391923
503167	2127297	1.425014566
503267	2127297	1.427647499
503367	2127297	1.430290658
503467	2127297	1.43294398
503567	2127297	1.435607402
503667	2127297	1.43828086
503767	2127297	1.440964293
503867	2127297	1.443657639
503967	2127297	1.446360837
504067	2127297	1.449073827
504167	2127297	1.451796547
504267	2127297	1.454528939
504367	2127297	1.457270943
504467	2127297	1.460022501
504567	2127297	1.462783554
504667	2127297	1.465554045
504767	2127297	1.468333917
504867	2127297	1.471123113
504967	2127297	1.473921576
505067	2127297	1.47672925
505167	2127297	1.479546081
505267	2127297	1.482372013
505367	2127297	1.485206992
505467	2127297	1.488050964
505567	2127297	1.490903875
505667	2127297	1.493765671
500567	2127397	1.356448244
500667	2127397	1.358798722
500767	2127397	1.361161272
500867	2127397	1.363535816
500967	2127397	1.365922274
501067	2127397	1.368320569
501167	2127397	1.370730624
501267	2127397	1.373152362
501367	2127397	1.375585708
501467	2127397	1.378030584
501567	2127397	1.380486918
501667	2127397	1.382954635
501767	2127397	1.385433661
501867	2127397	1.387923923
501967	2127397	1.390425349
502067	2127397	1.392937867
502167	2127397	1.395461406
502267	2127397	1.397995896
502367	2127397	1.400541266
502467	2127397	1.403097447
502567	2127397	1.40566437
502667	2127397	1.408241967
502767	2127397	1.41083017
502867	2127397	1.413428913
502967	2127397	1.416038127
503067	2127397	1.418657749
503167	2127397	1.421287711
503267	2127397	1.42392795
503367	2127397	1.4265784
503467	2127397	1.429238998
503567	2127397	1.431909681
503667	2127397	1.434590385
503767	2127397	1.437281049
503867	2127397	1.43998161
503967	2127397	1.442692008
504067	2127397	1.445412182
504167	2127397	1.448142071
504267	2127397	1.450881616
504367	2127397	1.453630758
504467	2127397	1.456389438
504567	2127397	1.459157597
504667	2127397	1.461935178
504767	2127397	1.464722123
504867	2127397	1.467518377
504967	2127397	1.470323881
505067	2127397	1.473138581
505167	2127397	1.475962421
505267	2127397	1.478795346
505367	2127397	1.481637301
505467	2127397	1.484488233
505567	2127397	1.487348088
505667	2127397	1.490216812
